"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdatee..omp_par.5,171,64,0,98,32,10,7103.91,2276.52,2610.15,212.914,916.89
function@_QMupdate_modPupdatee..omp_par,41,27,0,47,5,8,5796.56,4923.94,1741,414.625,1265.06
function@_QMupdate_modPupdate_inith,177,90,0,90,93,18,1431.82,8266.65,214.706,55.8235,3011.41
function@_QMupdate_modPupdate_inith..omp_par.11,233,77,0,96,52,15,188890,13099.6,10217.2,4132.31,7939.75
function@_QMupdate_modPupdate_inith..omp_par.10,18,18,0,26,3,5,2015.25,3263.12,81.75,2.25,1280.25
function@_QMupdate_modPupdate_inith..omp_par.9,15,20,0,16,14,2,737.25,1508,374.625,386.562,169.875
function@_QMupdate_modPupdate_inith..omp_par.8,16,20,0,17,14,3,738.25,1508,375.625,386.562,170.375
function@_QMupdate_modPupdate_inith..omp_par,32,16,0,36,7,4,8489.38,2873.25,4853.62,1214.5,437.25
function@_QMupdate_modPupdate_inite,258,288,0,151,243,49,3291.13,6215.77,776.832,1533.64,459.519
function@_QMupdate_modPupdate_inite..omp_par.14,200,84,0,121,49,12,149223,11559.6,10448.4,7943.75,17068.8
function@_QMupdate_modPupdate_inite..omp_par.13,62,25,0,27,12,7,3990.62,729.75,644.062,190.438,601.188
function@_QMupdate_modPupdate_inite..omp_par.12,62,24,0,26,12,7,3990.62,740.938,643.438,190.438,601.188
function@_QMupdate_modPupdate_inite..omp_par,15,10,0,17,5,7,3286.19,1248.62,1643.12,802.125,865.125
function@_QMupml_modPupml_allocate,21,23,0,22,14,282,21,23,22,14,242.294
function@_QMupml_modPcheck_allocate,0,0,0,0,0,2,0,0,0,0,9.31323e-10
function@_QMupml_modPupml_set_eps_arrays,506,350,0,230,122,170,20078.1,30549,1942,3897.24,20373.9
function@_QMupml_modPupml_init,4472,2317,0,1091,1822,479,8495.79,6228.37,1052.73,2103.71,3103.81
function@_QMupml_modPupml_initb,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_initb..omp_par,987,145,0,519,92,24,5.35506e+06,470457,2.43754e+06,104231,88801.9
function@_QMupml_modPupml_inith,48,12,0,35,31,1,48,12,35,26.5,1
function@_QMupml_modPupml_inith..omp_par,1309,489,0,419,294,90,1.29549e+06,82410.6,73452.6,25236.6,70578.8
function@_QMupml_modPupml_updateh,105,23,0,77,70,1,105,23,77,59.5,1
function@_QMupml_modPupml_updateh..omp_par,6282,767,0,2792,202,105,3.61262e+07,3.3304e+06,1.39977e+07,712457,415862
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,104,24,0,76,68,2,104,24,76,58,2
function@_QMupml_modPupml_updatee_homo..omp_par,9596,1159,0,4101,282,144,3.87511e+07,2.24069e+06,1.36222e+07,545181,24241.1
function@_QMupml_modPupml_updatee_simple,104,24,0,76,68,2,104,24,76,58,2
function@_QMupml_modPupml_updatee_simple..omp_par,10743,1176,0,4532,301,118,4.38635e+07,2.35045e+06,1.56014e+07,550680,14242.7
function@_QMupml_modPupml_initd,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_initd..omp_par,1643,262,0,863,155,55,5.92164e+06,530321,2.74414e+06,113704,100005
function@_QMupml_modPupml_inite,48,12,0,35,31,1,48,12,35,26.5,1
function@_QMupml_modPupml_inite..omp_par,1614,667,0,515,364,151,1.41465e+06,96659.2,84712,29377,80762.4
function@_QMupml_modPupml_end,0,0,0,0,0,90,0,0,0,0,48.3333
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,1,0,0,0,0,0.619048
function@_QMreadline_modPreadline,64,87,0,62,30,48,493.843,753.516,602.745,67.8261,347.419
function@_QMreadline_modPcheckifkeyword,1,2,0,1,4,1,1,10.8077,1,1.88462,9.80769
function@mpi_barrier_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_integers_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_reals_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_logical_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_rank_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_create_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_coords_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_shift_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_comm_rank_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_comm_size_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_ssend_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bsend_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_sendrecv_,0,0,0,0,0,2,0,0,0,0,2
function@mpi_wait_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_isend_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_buffer_detach_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_pack_size_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_gather_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_struct_,0,0,0,0,0,2,0,0,0,0,2
function@mpi_type_commit_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_extent_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_free_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_vector_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_hvector_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_irecv_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_waitall_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_sendrecv_replace_,0,0,0,0,0,2,0,0,0,0,2
function@mpi_bsend_init_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_recv_init_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_dims_create_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_start_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_abort_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygensh,3270,919,0,1191,908,210,136311,21863.6,16025.7,20780.9,9084.57
function@_QMhuygens_modPhuygense,4014,1173,0,1501,1072,255,171263,28018.4,21579.3,24710,11317.4
function@_QMhuygens_modPuin,1605,500,0,282,594,99,31596.1,9230.42,5190.62,10206.9,2421.08
function@_QMmaterial_modPmat_init,4585,1293,0,1958,971,168,1.12457e+09,7.56867e+07,2.92891e+08,3.74341e+07,8.432e+06
function@_QMmaterial_modPmat_updatee,186,24,0,72,65,1,143.5,24,72,54.5,1
function@_QMmaterial_modPmat_updatee..omp_par.3,374,65,0,212,27,14,2.43919e+06,150192,821704,75265.8,16826.1
function@_QMmaterial_modPmat_updatee..omp_par.2,107,32,0,88,11,3,30676.8,3783.88,15045.2,1279.25,401.062
function@_QMmaterial_modPmat_updatee..omp_par.1,109,31,0,89,11,3,30290.5,4182.56,15045.8,1279.25,401.062
function@_QMmaterial_modPmat_updatee..omp_par,112,33,0,89,12,2,33063.9,6943.56,16231.9,1679.19,1.125
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,55,36,0,35,32,42,4218.25,1515.62,907.688,564.375,1355.38
function@_QMpower_modPpower_init..omp_par,226,27,0,99,19,5,74786.9,8062.56,32564.4,4076.25,1600.25
function@_QMpower_modPpower_stop,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_dft,35,13,0,11,9,10,651.333,96.6667,29.1111,14.1481,241.407
function@_QMpower_modPpower_dft..omp_par.1,459,29,0,182,30,9,132232,6582.44,51054.1,6521.25,3200
function@_QMpower_modPpower_dft..omp_par,176,7,0,67,5,0,3376.44,63.8125,994.938,22.4375,0
function@_QMpower_modPpower_print,49,31,0,32,13,28,2835.7,3042.64,47.6641,6.2793,1545.31
function@_QMpower_modPpower_intere,44,40,0,35,23,12,22.6667,16,21.3333,12.3333,5.33333
function@_QMpower_modPpower_interh,68,58,0,47,18,10,33.3333,23.3333,30,10.1667,3.33333
function@_QMpower_modPread_power,42,39,0,22,8,65,261.098,602.171,375.321,90.1174,2267.99
function@_QMpower_modPpower_updateh,128,79,0,101,81,18,5920.74,2932.01,3018.07,1283.73,554.766
function@timer_,0,0,0,0,0,5,0,0,0,0,3.85714
function@leapfrog_,74,112,0,75,51,43,3884.76,6124.44,1595.07,170.711,2562.34
function@_QMpec_modPpec_read,0,8,0,0,4,21,0,16.3594,0,12.7383,56.5156
function@_QMpec_modPpec_init,1038,535,0,480,308,162,654298,126769,221853,108411,81889.9
function@_QMpec_modPpec_apply,78,38,0,71,38,10,1136.25,529.25,728.188,237.438,83.875
function@_QMpec_modPpec_end,0,0,0,0,0,3,0,0,0,0,1.2
function@_QQmain,34,34,0,57,19,64,21.25,33.125,35.625,11.875,46.25
