"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMuv3dmix_modPuv3dmix2_tile,587,222,0,454,35,265,949387,426631,216998,49549.5,263802
function@_QMocean_control_modProms_initialize,0,0,0,0,0,2,0,0,0,0,1.20968
function@_QMocean_control_modProms_initialize..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_run,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_finalize,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_finalize..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@_QMstep2d_modPstep2d,588,0,0,588,0,10,588,0,588,0,10
function@_QMstep2d_modPstep2d_tile,4059,1860,0,2634,281,2030,93950.4,53968.5,27772.8,3028.43,35606.4
function@_QMmod_forcesPallocate_forces,203,24,0,51,15,42,201.5,24,48,12,40
function@_QMmod_forcesPinitialize_forces,62,14,0,29,1,53,63736.8,26214.1,17371.6,127.975,33826.7
function@_QMnf_fwrite2d_modPnf_fwrite2d,74,30,0,54,4,53,712.486,750.556,475.597,31.8472,715.431
function@_QMu3dbc_modPu3dbc,24,0,0,24,0,2,24,0,24,0,2
function@_QMu3dbc_modPu3dbc_tile,48,24,0,45,0,49,1002.21,2426.96,858.37,0,1486.09
function@def_his_,111,32,0,53,5,81,47.1875,38.4375,40.336,3.49618e-07,108.089
function@_QMmetrics_modPmetrics,383,0,0,383,0,8,383,0,383,0,8
function@_QMmetrics_modPmetrics_tile,1609,446,0,761,356,460,66988.5,53774.9,17546,3129.9,53787.2
function@_QMt3dbc_modPt3dbc,30,0,0,30,0,2,30,0,30,0,2
function@_QMt3dbc_modPt3dbc_tile,59,30,0,54,0,33,1912.62,2641.8,1073.93,0,651.914
function@set_weights_,60,15,0,32,21,88,6638.59,1649.34,378.781,1371.47,6638.34
function@_QMnf_fwrite4d_modPnf_fwrite4d,117,41,0,88,8,70,388725,257445,236979,12718,138890
function@_QMwvelocity_modPwvelocity,181,0,0,181,0,10,181,0,181,0,10
function@_QMwvelocity_modPwvelocity_tile,818,367,0,476,85,306,469445,286874,122886,6634.64,175524
function@_QMbulk_flux_modPbulk_flux,272,1,0,273,0,9,272,1,273,0,9
function@_QMbulk_flux_modPbulk_flux_tile,1158,169,0,319,426,321,753864,24101.4,24129,304996,88220.1
function@_QMbulk_flux_modPbulk_psiu,22,0,0,0,14,3,11,0,0,7,1.25
function@_QMbulk_flux_modPbulk_psit,15,0,0,0,10,2,7.5,0,0,5.5,0.75
function@_QMnf_fwrite3d_modPnf_fwrite3d,99,38,0,80,4,56,19497.2,12748.9,12013.9,640.048,7215.22
function@get_state_,105,18,0,113,16,70,3.50627,1.15255,2.11924,1.14196,10.1764
function@_QMutility_modPnrng,28,5,0,13,11,13,21.9432,7.7326,11.869,6.17766,8.41392
function@_QMutility_modPurng,8,3,0,6,0,22,12.7654,9.44444,0.851852,0,63.2593
function@checkadj_,0,4,0,4,0,23,0,4,4,0,21
function@_QManalytical_modPana_btflux,18,0,0,18,0,2,18,0,18,0,2
function@_QManalytical_modPana_btflux_tile,47,31,0,52,0,78,239.074,1670.88,309.607,0,1780.01
function@_QManalytical_modPana_cloud,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_cloud_tile,32,13,0,29,1,37,240.65,999.175,210,0.2,1534.1
function@_QManalytical_modPana_grid,194,0,0,194,0,8,194,0,194,0,8
function@_QManalytical_modPana_grid_tile,734,253,0,439,121,319,22031.1,17157.8,8328.79,917.394,13466.9
function@_QManalytical_modPana_humid,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_humid_tile,32,13,0,29,1,37,240.65,999.175,210,0.2,1534.1
function@_QManalytical_modPana_initial,155,0,0,155,0,4,77.5,0,77.5,0,3.5
function@_QManalytical_modPana_nlminitial_tile,254,91,0,176,10,190,88943.4,79425.1,24711.5,16641.9,79728.2
function@_QManalytical_modPana_pair,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_pair_tile,32,13,0,29,1,37,240.65,999.175,210,0.2,1534.1
function@_QManalytical_modPana_rain,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_rain_tile,32,13,0,29,1,37,240.65,999.175,210,0.2,1534.1
function@_QManalytical_modPana_srflux,78,0,0,78,0,5,78,0,78,0,5
function@_QManalytical_modPana_srflux_tile,227,32,0,79,85,63,11193.3,2571.02,592.05,4302.85,3681.83
function@_QManalytical_modPana_stflux,18,0,0,18,0,4,18,0,18,0,4
function@_QManalytical_modPana_stflux_tile,53,30,0,55,0,68,392.828,1520.43,162,0,1477.57
function@_QManalytical_modPana_tair,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_tair_tile,32,13,0,29,1,37,240.65,999.175,210,0.2,1534.1
function@_QManalytical_modPana_winds,38,0,0,38,0,5,38,0,38,0,5
function@_QManalytical_modPana_winds_tile,69,29,0,50,12,54,2466.92,2764.65,860.9,326.775,1810.28
function@_QMbc_bry3d_modPbc_r3d_bry_tile,86,70,0,88,0,188,107.931,153.882,61.8726,0,149.696
function@_QMbc_bry3d_modPbc_u3d_bry_tile,109,72,0,108,0,188,133.127,163.745,76.4804,0,162.559
function@_QMbc_bry3d_modPbc_v3d_bry_tile,98,78,0,107,0,193,127.745,169.02,73.5784,0,158.353
function@get_data_,0,0,0,0,0,0,0,0,0,0,0
function@_QMstep3d_t_modPstep3d_t,162,0,0,162,0,9,162,0,162,0,9
function@_QMstep3d_t_modPstep3d_t_tile,1411,727,0,885,123,714,1.98749e+07,1.40705e+07,6.53015e+06,836605,9.79556e+06
function@_QMmod_netcdfPnetcdf_get_dim,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_check_dim,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_check_var,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_inq_var,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_inq_varid,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fatt,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_3d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_4d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_svar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_svar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_3d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_4d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_svar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_svar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_close,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_create,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_enddef,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_open,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_redef,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_sync,0,0,0,0,0,1,0,0,0,0,1
function@_QMlmd_skpp_modPlmd_skpp,368,0,0,368,0,11,368,0,368,0,11
function@_QMlmd_skpp_modPlmd_skpp_tile,2537,1007,0,1469,309,940,1.04414e+06,512525,243811,97889.9,328484
function@_QMnf_fread4d_modPnf_fread4d,119,45,0,92,21,58,127644,102560,66868.1,17635.8,56862.5
function@wclock_on_,1,1,0,2,0,4,0.380952,1,1.38095,0,15.1429
function@wclock_off_,7,1,0,3,2,7,3.90476,0.47619,2.61905,1.09524,4.90476
function@mod_arrays_,0,0,0,0,0,3,0,0,0,0,2.33333
function@mod_arrays_..omp_par,3,3,0,7,0,8,33.375,819.812,827.75,0,524.5
function@_QMinterpolate_modPlinterp2d,5,8,0,13,2,19,852.188,1624.75,879.125,32.375,1726.44
function@_QMinterpolate_modPcinterp2d,151,20,0,20,75,49,29652.3,4024.75,2209.25,14819.9,7770.88
function@_QMinterpolate_modPhindices,101,15,0,44,27,51,13227.7,890.824,4154.56,870,9365.82
function@_QMinterpolate_modPtry_range,215,100,0,114,20,134,481.595,505.449,236.451,2.75824,301.197
function@_QMinterpolate_modPinside,21,3,0,10,8,20,248.826,6.84884,17.2093,66.5116,371.884
function@_QMbc_3d_modPbc_r3d_tile,126,52,0,101,3,80,1092.19,1570.44,563.765,50.642,1459.95
function@_QMbc_3d_modPbc_u3d_tile,83,36,0,77,0,68,1521.68,1364.46,486.346,0,1319.62
function@_QMbc_3d_modPbc_v3d_tile,85,31,0,70,3,63,240.161,1003.69,216.802,6.39506,1494.8
function@_QMbc_3d_modPbc_w3d_tile,126,52,0,101,3,80,1092.19,1570.44,563.765,50.642,1459.95
function@wrt_his_,377,77,0,395,13,115,47.4305,34.512,20.7312,0.181418,36.0691
function@_QMmod_couplingPallocate_coupling,95,16,0,28,7,23,93,16,25.5,5.5,22
function@_QMmod_couplingPinitialize_coupling,25,5,0,21,1,36,2296.38,1023.88,852.05,0.175,3522.45
function@_QMnf_fwrite2d_bry_modPnf_fwrite2d_bry,124,47,0,81,6,50,31307.1,20082.8,16959.9,2129.84,15745.1
function@_QMwhite_noise_modPwhite_noise1d,89,41,0,54,25,104,57.5358,107.344,53.6393,11.8119,145.945
function@_QMwhite_noise_modPwhite_noise2d,123,51,0,75,21,127,1542.09,1444.24,850.355,623.09,4287.2
function@_QMwhite_noise_modPwhite_noise2d_bry,91,47,0,63,28,108,66.1832,111.924,56.4055,11.9161,160.4
function@_QMwhite_noise_modPwhite_noise3d,153,75,0,126,32,166,29592.3,29159.7,8335.45,5142.34,53446.4
function@_QMwhite_noise_modPwhite_noise3d_bry,135,74,0,109,26,147,1790.71,1978.25,915.579,255.171,2945.72
function@get_ngfld_,66,34,0,61,21,82,64.7906,30.0366,66.3094,3.48091,151.215
function@regrid_,36,50,0,33,6,48,813.391,434.609,245.508,5.92969,426.031
function@_QMv3dbc_modPv3dbc,24,0,0,24,0,2,24,0,24,0,2
function@_QMv3dbc_modPv3dbc_tile,46,16,0,36,0,42,900.457,1024.44,48.8642,0,1282.3
function@_QMstate_dotprod_modPstate_dotprod,216,106,0,199,12,141,856163,1.02083e+06,386523,80.3,662813
function@get_bounds_,0,0,0,0,0,1,0,0,0,0,1
function@get_domain_,0,0,0,0,0,2,0,0,0,0,1.07059
function@get_iobounds_,0,0,0,0,0,0,0,0,0,0,0
function@get_tile_,3,0,0,3,0,7,1.92,0,2.28,0,3.56
function@tile_bounds_1d_,0,0,0,0,0,2,0,0,0,0,0.75
function@tile_bounds_2d_,1,0,0,1,0,6,1,0,1,0,5
function@var_bounds_,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_massflux_modPset_massflux,134,0,0,134,0,4,134,0,134,0,4
function@_QMset_massflux_modPset_massflux_tile,110,63,0,118,2,80,126457,139821,34968.9,1.33333,82143.4
function@_QMzetabc_modPzetabc,18,0,0,18,0,2,18,0,18,0,2
function@_QMzetabc_modPzetabc_tile,31,20,0,36,0,46,60.9804,90.3137,44.6667,0,75.7451
function@_QMbc_2d_modPbc_r2d_tile,98,42,0,51,6,79,42.4915,83.8557,41.0636,1.3154,87.9853
function@_QMbc_2d_modPbc_u2d_tile,45,18,0,36,1,57,72,66.6274,31.4118,0.156863,91.3333
function@_QMbc_2d_modPbc_v2d_tile,50,26,0,30,3,70,27.5501,43.1907,13.4841,0.227384,92.1467
function@_QMnf_fread2d_modPnf_fread2d,520,70,0,365,13,178,197.307,191.645,114.958,35.8153,228.397
function@_QMv2dbc_modPv2dbc,18,0,0,18,0,2,18,0,18,0,2
function@_QMv2dbc_modPv2dbc_tile,18,18,0,17,0,42,24.3529,70.6274,7.96078,0,98.0784
function@_QMrhs3d_modPrhs3d,380,0,0,380,0,8,380,0,380,0,8
function@_QMrhs3d_modPrhs3d_tile,2988,1393,0,1913,298,1129,1.80557e+06,1.07986e+06,652088,62910.2,661083
function@def_rst_,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_paramPinitialize_param,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_2dfld_modPset_2dfld_tile,225,89,0,157,9,173,749.395,1413.47,481.954,30.7268,1480.45
function@_QMrho_eos_modPrho_eos,209,0,0,209,0,8,209,0,209,0,8
function@_QMrho_eos_modPrho_eos_tile,1597,324,0,371,697,443,2.40595e+06,271432,137537,1.29895e+06,451026
function@_QMstiffness_modPstiffness,50,0,0,50,0,2,50,0,50,0,2
function@_QMstiffness_modPstiffness_tile,193,57,0,124,11,161,123101,61765.8,19708.9,506.908,145203
function@_QMprsgrd_modPprsgrd,155,0,0,155,0,6,155,0,155,0,6
function@_QMprsgrd_modPprsgrd_tile,1108,458,0,642,175,491,1.27655e+06,511432,297587,289542,521466
function@_QMu2dbc_modPu2dbc,18,0,0,18,0,2,18,0,18,0,2
function@_QMu2dbc_modPu2dbc_tile,30,22,0,35,0,42,60.1373,90.6275,44.9412,0,59.1765
function@def_info_,18,4,0,11,0,110,26.2502,14.2969,35.6875,0,330.846
function@_QMstate_scale_modPstate_scale,134,63,0,120,1,100,714364,1.04479e+06,482193,0.625,715313
function@_QMmod_ncparamPinitialize_ncparam,433,86,0,167,45,485,2261.02,1673.15,1842.99,80.5747,4078.39
function@_QMmod_scalarsPinitialize_scalars,56,39,0,59,7,73,181.333,447.471,167.961,3.56863,484.392
function@_QMnf_fread2d_bry_modPnf_fread2d_bry,68,44,0,60,7,59,25918,17500.9,8097.07,3361.97,24588.5
function@_QMstate_addition_modPstate_addition,149,102,0,152,3,104,1.0438e+06,1.85652e+06,492847,1.425,728805
function@wrt_rst_,126,41,0,164,11,43,3.15173,2.80715,5.90458,0.0379846,3.81783
function@_QMomega_modPomega,76,0,0,76,0,6,76,0,76,0,6
function@_QMomega_modPomega_tile,316,167,0,215,22,142,152180,127972,58777.4,987.4,73552
function@_QMomega_modPscale_omega,102,43,0,87,4,65,54962.8,56879,11224.2,504.062,35890.2
function@_QMextract_sta_modPextract_sta2d,112,58,0,66,22,92,266.676,89.0784,41.2157,102.667,211.363
function@_QMextract_sta_modPextract_sta3d,638,213,0,419,97,337,675.474,243.422,315.991,123.906,415.643
function@checkerror_,1,0,0,1,0,3,1,0,1,0,1.85714
function@output_,0,1,0,1,0,7,0,0.118321,0.118321,0,5.4542
function@_QMexchange_3d_modPexchange_p3d_tile,54,41,0,66,0,64,1507.62,3264.28,1185.83,0,1894.19
function@_QMexchange_3d_modPexchange_r3d_tile,54,41,0,66,0,64,1507.62,3264.28,1185.83,0,1894.19
function@_QMexchange_3d_modPexchange_u3d_tile,54,41,0,66,0,64,1507.62,3264.28,1185.83,0,1894.19
function@_QMexchange_3d_modPexchange_v3d_tile,54,41,0,66,0,64,1507.62,3264.28,1185.83,0,1894.19
function@_QMexchange_3d_modPexchange_w3d_tile,54,41,0,66,0,64,1507.62,3264.28,1185.83,0,1894.19
function@get_date_,0,1,0,1,0,3,0,1,1,0,3
function@day_code_,51,24,0,44,30,24,324.64,18.24,322.4,10.28,97.6
function@caldate_,10,0,0,0,7,16,2.2346,0,0,1.36364,2.13783
function@ref_att_,5,3,0,3,4,5,5,3,3,4,4
function@time_string_,0,1,0,1,0,7,0,1,1,0,7
function@_QMset_vbc_modPset_vbc,147,0,0,147,0,4,147,0,147,0,4
function@_QMset_vbc_modPset_vbc_tile,120,96,0,151,0,119,10419.8,16076.8,6477.25,0,8505.8
function@_QMset_depth_modPset_depth,84,0,0,84,0,5,84,0,84,0,5
function@_QMset_depth_modPset_depth_tile,358,141,0,212,64,167,92387.1,50366.3,21258,4499.25,33530.1
function@_QMstate_product_modPstate_product,358,165,0,290,14,211,1.16802e+06,1.4034e+06,406761,31867.5,982585
function@_QMstrings_modPfind_string,2,1,0,3,0,2,19.6154,10.1538,20.9231,0,19.9615
function@_QMstrings_modPlowercase,2,0,0,2,0,11,13.4375,0,20.9375,0,85.25
function@_QMstrings_modPuppercase,2,0,0,2,0,11,13.4375,0,20.9375,0,85.25
function@_QMstep3d_uv_modPstep3d_uv,358,0,0,358,0,10,358,0,358,0,10
function@_QMstep3d_uv_modPstep3d_uv_tile,2545,1241,0,1224,327,961,1.43997e+06,995413,480966,26953.8,572350
function@ludcmp_,95,35,0,63,21,70,15402.4,8134.87,9499.58,630.191,7351.94
function@_QMstate_copy_modPstate_copy,142,90,0,147,3,96,511928,1.61957e+06,266593,1.425,712148
function@ran1_s_,0,0,0,0,0,1,0,0,0,0,1
function@ran1_v_,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_parallelPinitialize_parallel,0,0,0,0,0,4,0,0,0,0,4
function@main3d_,1,0,0,1,0,8,0.996094,0,0.996094,0,5.53906
function@main3d_..omp_par.13,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@main3d_..omp_par.12,4,2,0,5,0,8,60.8125,259.875,23.5625,0,574.5
function@main3d_..omp_par.11,4,2,0,5,0,8,60.8125,259.875,23.5625,0,574.5
function@main3d_..omp_par.10,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@main3d_..omp_par.9,4,2,0,5,0,8,60.8125,259.875,23.5625,0,574.5
function@main3d_..omp_par.8,4,2,0,5,0,8,60.8125,259.875,23.5625,0,574.5
function@main3d_..omp_par.7,4,2,0,5,0,8,60.8125,259.875,23.5625,0,574.5
function@main3d_..omp_par.6,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@main3d_..omp_par.5,5,2,0,6,0,8,300.75,259.875,263.5,0,574.5
