"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMpower_modPpower_print,15,0,0,10,0,80,32.6758,0,5.67188,0,306.107
function@_QMpower_modPpower_intere,9,7,0,8,0,35,3,2.33333,8,0,5
function@_QMpower_modPpower_interh,15,3,0,10,0,39,5,1,8.66667,0,6.33333
function@_QMpower_modPread_power,6,1,0,6,0,323,22.9309,0.625,8.08383,0,12656.9
function@_QMpower_modPpower_updateh,51,15,0,43,1,21,71.7,24.275,28.4,0.2,28.6
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,81,36,0,49,2,167,513.47,1052.42,72.0312,1.25,2718.05
function@_QMpec_modPpec_read,11,0,0,5,0,117,20.3555,0,3.73828,0,306.687
function@_QMpec_modPpec_init,236,62,0,161,5,368,33719.9,2460.86,17936.7,135.546,178583
function@_QMpec_modPpec_apply,12,0,0,12,0,2,12,0,12,0,1.33333
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,10,16,0,26,0,193,6.25,21.875,16.25,0,324.414
