"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@print_sum,0,0,0,0,0,4,0,0,0,0,18.9375
function@spec_mem_read,0,0,0,0,0,23,0,0,0,0,10.5882
function@spec_mem_fread,3,1,0,2,0,29,1.125,0.499999,1.5,0,12.5
function@spec_mem_getc,0,0,0,0,0,15,0,0,0,0,6.25
function@spec_mem_ungetc,0,0,0,0,0,15,0,0,0,0,7.5
function@spec_mem_lseek,0,0,0,0,0,21,0,0,0,0,9.72059
function@spec_mem_rewind,0,0,0,0,0,9,0,0,0,0,7.5
function@spec_mem_reset,0,0,0,0,0,7,0,0,0,0,5
function@spec_mem_get_length,0,0,0,0,0,8,0,0,0,0,4.52941
function@spec_mem_fopen,0,0,0,0,0,26,0,0,0,0,9.41361
function@spec_mem_open,0,0,0,0,0,32,0,0,0,0,10.5588
function@spec_mem_write,0,0,0,0,0,24,0,0,0,0,41.6765
function@spec_mem_fwrite,4,1,0,2,0,18,2.5,0.999998,2,0,40.4999
function@spec_mem_putc,0,0,0,0,0,17,0,0,0,0,8
function@spec_mem_feof,0,0,0,0,0,8,0,0,0,0,4
function@spec_mem_close,0,0,0,0,0,7,0,0,0,0,3.11765
function@spec_empty,0,0,0,0,0,0,0,0,0,0,0
function@spec_initbufs,0,0,0,0,0,0,0,0,0,0,0
function@spec_compress,0,0,0,0,0,0,0,0,0,0,0
function@debug_time,0,0,0,0,0,0,0,0,0,0,0
function@sum_str_to_hex,0,0,0,0,0,4,0,0,0,0,4
function@spec_mem_alloc_fds,0,0,0,0,0,5,0,0,0,0,3.94118
function@spec_mem_free_fds,0,0,0,0,0,5,0,0,0,0,3.5
function@lzma_delta_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@delta_decode,0,0,0,0,0,18,0,0,0,0,7.21875
function@lzma_delta_props_decode,0,0,0,0,0,3,0,0,0,0,2.5
function@lzma_delta_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@delta_encode,8,5,0,4,2,36,3.35943,1.4533,2.75,0.75,24.4831
function@delta_encoder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_delta_props_encode,0,0,0,0,0,3,0,0,0,0,3
function@lzma_delta_coder_init,0,0,0,0,0,7,0,0,0,0,4.46835
function@delta_coder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_delta_coder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_mf_find,0,0,0,0,0,9,0,0,0,0,7.70192
function@lzma_mf_hc3_find,16,5,0,8,3,10,13.4979,4.37295,4.71516,1.17418,21.0676
function@lzma_mf_hc3_skip,0,0,0,0,0,3,0,0,0,0,3.75
function@lzma_mf_hc4_find,21,8,0,12,4,14,5.84136,12.8867,5.78187,0.971671,21.6006
function@lzma_mf_hc4_skip,0,0,0,0,0,3,0,0,0,0,3.75
function@lzma_mf_bt2_find,46,5,0,16,6,8,49.536,13.408,19.416,2.928,29.496
function@lzma_mf_bt2_skip,9,1,0,7,2,8,159.053,36.1053,101.263,42,115.737
function@lzma_mf_bt3_find,76,9,0,19,7,16,48.3593,9.39081,14.6946,3.92098,31.3798
function@lzma_mf_bt3_skip,9,1,0,7,2,8,159.053,36.1053,101.263,42,115.737
function@lzma_mf_bt4_find,74,14,0,20,6,22,37.9678,22.291,10.1225,1.85069,24.6179
function@lzma_mf_bt4_skip,9,1,0,7,2,8,159.053,36.1053,101.263,42,115.737
function@lzma_lz_encoder_memusage,0,0,0,0,0,2,0,0,0,0,2
function@lz_encoder_prepare,0,0,0,0,0,14,0,0,0,0,5.17493
function@lzma_lz_encoder_init,0,0,0,0,0,16,0,0,0,0,7.98378
function@lz_encode,11,0,0,4,0,10,17.8771,0,4,0,53.2179
function@lz_encoder_end,0,0,0,0,0,9,0,0,0,0,8
function@lz_encoder_update,0,0,0,0,0,7,0,0,0,0,4.32353
function@lzma_mf_is_supported,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lz_decoder_init,0,0,0,0,0,16,0,0,0,0,8.30476
function@lz_decode,22,10,0,15,6,12,429.418,87.4385,92.8488,0.989449,405.469
function@lz_decoder_end,0,0,0,0,0,8,0,0,0,0,7
function@lzma_lz_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_uncompressed,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_optimum_fast,42,11,0,5,0,51,5.24777,1.97491,5,0,7.15403
function@lzma_lzma_preset,0,0,0,0,0,5,0,0,0,0,4.75
function@lzma_lzma_optimum_normal,233,149,0,113,9,125,140.394,86.7677,21.3451,1.65067,794.24
function@lzma_lzma2_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_encoder_init,0,0,0,0,0,9,0,0,0,0,6.81319
function@lzma2_encode,72,2,0,10,0,9,94.9824,7.46696,7,0,14.804
function@lzma2_encoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma2_encoder_options_update,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma2_encoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_encode,0,0,0,0,0,5,0,0,0,0,5
function@lzma_lzma2_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_decoder_init,0,0,0,0,0,8,0,0,0,0,6.94643
function@lzma2_decode,12,0,0,3,0,18,14.1675,0,3,0,57.7864
function@lzma2_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_lzma2_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_decode,0,0,0,0,0,3,0,0,0,0,2.07843
function@lzma_lzma_encode,12,0,0,4,3,46,21.0452,0,3.46484,1.20606,176.219
function@rc_encode,0,0,0,0,0,9,0,0,0,0,6.11547
function@match,0,0,0,0,0,24,0,0,0,0,15.4521
function@length,0,0,0,0,0,15,0,0,0,0,7.54762
function@length_update_prices,0,0,0,0,0,27,0,0,0,0,2179.33
function@lzma_lzma_encoder_reset,0,0,0,0,0,49,0,0,0,0,5.93457
function@lzma_lzma_encoder_create,0,0,0,0,0,6,0,0,0,0,4.375
function@lzma_lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_encoder_memusage,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_lzma_lclppb_encode,0,0,0,0,0,2,0,0,0,0,2
function@lzma_lzma_props_encode,0,0,0,0,0,2,0,0,0,0,2
function@lzma_mode_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_create,0,0,0,0,0,3,0,0,0,0,3
function@lzma_decode,488,164,0,131,9,753,237.411,71.8123,62.137,4.77186,208.381
function@lzma_decoder_reset,0,0,0,0,0,42,0,0,0,0,109.453
function@lzma_decoder_uncompressed,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_decoder_init,0,0,0,0,0,6,0,0,0,0,4.15165
function@lzma_lzma_lclppb_decode,0,0,0,0,0,1,0,0,0,0,0.5
function@lzma_lzma_decoder_memusage_nocheck,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_memusage,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_lzma_props_decode,0,0,0,0,0,8,0,0,0,0,5.37255
function@lzma_simple_x86_encoder_init,0,0,0,0,0,4,0,0,0,0,4
function@x86_code,0,0,0,0,0,19,0,0,0,0,195.562
function@lzma_simple_x86_decoder_init,0,0,0,0,0,4,0,0,0,0,4
function@lzma_simple_armthumb_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@armthumb_code,0,0,0,0,0,16,0,0,0,0,57.5625
function@lzma_simple_armthumb_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_powerpc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@powerpc_code,0,0,0,0,0,16,0,0,0,0,56.5938
function@lzma_simple_powerpc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_arm_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@arm_code,0,0,0,0,0,9,0,0,0,0,34.8125
function@lzma_simple_arm_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_coder_init,5,0,0,2,2,8,1.98901,0,2,0.868132,5.76923
function@simple_code,20,1,0,5,0,29,1.54821,0.0743802,3.79339,0,6.49862
function@simple_coder_end,0,0,0,0,0,7,0,0,0,0,7
function@simple_coder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_sparc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@sparc_code,0,0,0,0,0,12,0,0,0,0,32.4375
function@lzma_simple_sparc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_decode,0,0,0,0,0,7,0,0,0,0,4.7451
function@lzma_simple_ia64_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@ia64_code,2,4,0,4,8,27,7.875,23.75,23.75,55.5,142.562
function@lzma_simple_ia64_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_buffer_decode,2,0,0,2,0,16,0.0146484,0,0.0292969,0,7.1831
function@lzma_index_init,0,0,0,0,0,9,0,0,0,0,5.85294
function@index_tree_append,0,0,0,0,0,10,0,0,0,0,5.39706
function@lzma_index_end,0,0,0,0,0,5,0,0,0,0,3.61905
function@index_stream_end,0,0,0,0,0,0,0,0,0,0,0
function@index_tree_node_end,0,0,0,0,0,11,0,0,0,0,9
function@lzma_index_prealloc,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memusage,0,0,0,0,0,2,0,0,0,0,2
function@lzma_index_memused,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_block_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_total_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_file_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_uncompressed_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_checks,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_padding_size,0,0,0,0,0,2,0,0,0,0,2
function@lzma_index_stream_flags,0,0,0,0,0,4,0,0,0,0,3
function@lzma_index_stream_padding,0,0,0,0,0,2,0,0,0,0,2
function@lzma_index_append,33,6,0,12,5,5,7.35647,2.04101,6.37855,0.842271,1.80126
function@lzma_index_cat,16,1,0,5,2,6,4.90045,1,3.05377,1,2.52795
function@index_cat_helper,0,0,0,0,0,5,0,0,0,0,85.625
function@lzma_index_dup,19,1,0,6,0,14,12.2772,1,4.74275,0,142.707
function@lzma_index_iter_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_rewind,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_next,0,0,0,0,0,20,0,0,0,0,71.5246
function@iter_set_info,0,0,0,0,0,2,0,0,0,0,1.38843
function@lzma_index_iter_locate,0,0,0,0,0,7,0,0,0,0,28.8571
function@lzma_filter_decoder_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@decoder_find,0,0,0,0,0,1,0,0,0,0,1
function@lzma_raw_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_decoder,0,0,0,0,0,9,0,0,0,0,6.21429
function@lzma_raw_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_properties_decode,0,0,0,0,0,5,0,0,0,0,3.54717
function@lzma_block_header_decode,1,1,0,2,2,24,0.02215,0.348775,0.0443001,0.0443001,6.2791
function@free_properties,0,0,0,0,0,6,0,0,0,0,6
function@lzma_auto_decoder,0,0,0,0,0,10,0,0,0,0,6.69278
function@auto_decoder_init,0,0,0,0,0,7,0,0,0,0,5.11538
function@auto_decode,0,0,0,0,0,19,0,0,0,0,9.04106
function@auto_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@auto_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@auto_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,2.61905
function@lzma_stream_encoder_init,0,0,0,0,0,14,0,0,0,0,8.02194
function@stream_encode,19,0,0,10,0,18,13.3513,0,7,0,19.4961
function@stream_encoder_end,0,0,0,0,0,9,0,0,0,0,49.5
function@stream_encoder_update,0,0,0,0,0,19,0,0,0,0,14.4602
function@lzma_stream_encoder,0,0,0,0,0,10,0,0,0,0,7.35714
function@lzma_raw_buffer_decode,2,0,0,2,0,20,0.0625,0,0.09375,0,7.59375
function@lzma_easy_decoder_memusage,0,0,0,0,0,3,0,0,0,0,2.5
function@lzma_stream_buffer_bound,0,0,0,0,0,2,0,0,0,0,2
function@lzma_stream_buffer_encode,10,1,0,3,2,23,0.0929093,0.0781249,1.32812,0.0292966,6.2011
function@lzma_easy_preset,0,0,0,0,0,2,0,0,0,0,2
function@lzma_alone_encoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@alone_encoder_init,0,0,0,0,0,15,0,0,0,0,7.73828
function@alone_encode,4,0,0,3,0,10,0.715789,0,2.15789,0,5.07368
function@alone_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_vli_size,0,0,0,0,0,3,0,0,0,0,21.9048
function@lzma_raw_buffer_encode,1,0,0,1,0,16,0.0468749,0,0.0937499,0,8.3125
function@lzma_filter_flags_size,0,0,0,0,0,5,0,0,0,0,3.19048
function@lzma_filter_flags_encode,0,0,0,0,0,19,0,0,0,0,8.6958
function@lzma_easy_encoder,0,0,0,0,0,6,0,0,0,0,4.5
function@lzma_index_encoder_init,0,0,0,0,0,8,0,0,0,0,4.97802
function@index_encode,6,4,0,4,0,17,7.2551,2.79592,2.5,0,30.7296
function@index_encoder_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_encoder,0,0,0,0,0,11,0,0,0,0,5.91735
function@lzma_index_buffer_encode,0,0,0,0,0,9,0,0,0,0,6
function@lzma_block_buffer_decode,2,0,0,2,0,17,0.0390623,0,0.0585935,0,7.48828
function@lzma_filters_copy,5,1,0,34,9,25,0.369965,0.151388,0.508551,0.475843,10.9949
function@lzma_raw_coder_init,4,0,0,2,0,7,0.166281,0,2,0,9.75627
function@lzma_raw_coder_memusage,0,0,0,0,0,7,0,0,0,0,10.2094
function@lzma_block_header_size,0,0,0,0,0,7,0,0,0,0,2.32479
function@lzma_block_header_encode,0,0,0,0,0,26,0,0,0,0,5.45747
function@lzma_filter_flags_decode,0,0,0,0,0,20,0,0,0,0,11.9258
function@lzma_block_encoder_init,0,0,0,0,0,7,0,0,0,0,4.08892
function@block_encode,4,2,0,3,1,13,0.249627,0.171759,1.25,0.0624069,6.02683
function@block_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@block_encoder_update,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_block_encoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@lzma_version_number,0,0,0,0,0,0,0,0,0,0,0
function@lzma_version_string,0,0,0,0,0,0,0,0,0,0,0
function@lzma_alloc,0,0,0,0,0,2,0,0,0,0,1.6
function@lzma_free,0,0,0,0,0,3,0,0,0,0,2
function@lzma_bufcpy,0,0,0,0,0,6,0,0,0,0,6
function@lzma_next_filter_init,0,0,0,0,0,9,0,0,0,0,5.6055
function@lzma_next_end,0,0,0,0,0,4,0,0,0,0,1.62069
function@lzma_next_filter_update,0,0,0,0,0,4,0,0,0,0,2.30952
function@lzma_strm_init,0,0,0,0,0,1,0,0,0,0,1
function@lzma_code,0,0,0,0,0,6,0,0,0,0,3
function@lzma_end,0,0,0,0,0,6,0,0,0,0,1.63229
function@lzma_get_check,0,0,0,0,0,0,0,0,0,0,0
function@lzma_memusage,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_memlimit_get,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_memlimit_set,0,0,0,0,0,4,0,0,0,0,2.24414
function@lzma_filter_encoder_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@encoder_find,0,0,0,0,0,1,0,0,0,0,1
function@lzma_filters_update,0,0,0,0,0,10,0,0,0,0,8.67871
function@lzma_raw_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_raw_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_encoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@lzma_properties_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_properties_encode,0,0,0,0,0,1,0,0,0,0,0.45283
function@lzma_stream_decoder_init,0,0,0,0,0,11,0,0,0,0,6.17033
function@stream_decode,28,2,0,7,0,26,17.763,1.94194,7,0,19.173
function@stream_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@stream_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@stream_decoder_memconfig,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_decoder,0,0,0,0,0,10,0,0,0,0,7.35714
function@lzma_vli_encode,0,0,0,0,0,7,0,0,0,0,9.43651
function@lzma_block_compressed_size,0,0,0,0,0,4,0,0,0,0,3.17582
function@lzma_block_unpadded_size,0,0,0,0,0,2,0,0,0,0,1.17582
function@lzma_block_total_size,0,0,0,0,0,2,0,0,0,0,1.17582
function@lzma_easy_buffer_encode,0,0,0,0,0,13,0,0,0,0,10
function@lzma_index_decoder,0,0,0,0,0,10,0,0,0,0,7.35714
function@index_decoder_init,0,0,0,0,0,10,0,0,0,0,6.09734
function@index_decode,8,5,0,5,0,17,6.12389,4.16814,3.49558,0,18.2183
function@index_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@index_decoder_memconfig,0,0,0,0,0,4,0,0,0,0,4
function@lzma_index_buffer_decode,0,0,0,0,0,14,0,0,0,0,7.13542
function@lzma_stream_header_decode,0,0,0,0,0,4,0,0,0,0,2.7489
function@lzma_stream_footer_decode,0,0,0,0,0,3,0,0,0,0,3
function@lzma_physmem,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_header_encode,0,0,0,0,0,3,0,0,0,0,2.19048
function@lzma_stream_footer_encode,0,0,0,0,0,6,0,0,0,0,2.56471
function@lzma_vli_decode,0,0,0,0,0,10,0,0,0,0,12.599
function@lzma_block_decoder_init,0,0,0,0,0,9,0,0,0,0,6.10989
function@block_decode,5,2,0,2,0,16,0.65953,0.15624,1.25,0,7.27927
function@block_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_block_decoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@lzma_index_hash_init,0,0,0,0,0,3,0,0,0,0,2.375
function@lzma_index_hash_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_hash_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_hash_append,0,0,0,0,0,7,0,0,0,0,5.5
function@lzma_index_hash_decode,23,4,0,7,1,15,15.6867,2.78536,4.5,0.211289,13.3692
function@lzma_alone_decoder_init,0,0,0,0,0,7,0,0,0,0,5.21978
function@alone_decode,6,0,0,3,0,16,3.18275,0,2.25,0,7.87431
function@alone_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@alone_decoder_memconfig,0,0,0,0,0,0,0,0,0,0,0
function@lzma_alone_decoder,0,0,0,0,0,9,0,0,0,0,5.63223
function@lzma_block_buffer_bound,0,0,0,0,0,0,0,0,0,0,0
function@lzma_block_buffer_encode,15,3,0,4,2,25,0.0443239,0.560942,1.32558,0.0171659,6.05698
function@block_encode_normal,8,6,0,5,3,16,0.21875,0.255859,1.25195,0.0800781,6.72656
function@block_encode_uncompressed,2,0,0,1,0,11,0.74707,0,1,0,8.63769
function@lzma_easy_encoder_memusage,0,0,0,0,0,3,0,0,0,0,2.5
function@lzma_stream_flags_compare,0,0,0,0,0,3,0,0,0,0,1.00762
function@lzma_sha256_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_sha256_update,0,0,0,0,0,6,0,0,0,0,53.4167
function@process,211,32,0,93,98,147,3431.12,988,1689.5,2451.75,4637.62
function@lzma_sha256_finish,0,0,0,0,0,11,0,0,0,0,50.3333
function@lzma_check_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_update,0,0,0,0,0,9,0,0,0,0,3.75
function@lzma_check_finish,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc64,0,0,0,0,0,9,0,0,0,0,14.2625
function@lzma_crc32,0,0,0,0,0,13,0,0,0,0,35.5162
function@main,18,9,0,9,0,17,10.7711,7.10626,5.51171,0,10.8864
function@init_encoder,0,0,0,0,0,13,0,0,0,0,11.4
function@uncompressStream,2,0,0,1,0,12,1.04718,0,1,0,11.8033
function@tuklib_cpucores,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_open_stdxxx,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_progname_init,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_fw,0,0,0,0,0,3,0,0,0,0,3
function@tuklib_physmem,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_width,0,0,0,0,0,1,0,0,0,0,1
function@tuklib_exit,0,0,0,0,0,0,0,0,0,0,0
