"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdatee..omp_par.5,61,0,0,31,0,30,196.957,0,32.5583,0,54.9509
function@_QMupdate_modPupdatee..omp_par,11,0,0,11,0,5,78.5833,0,10.6667,0,24.9167
function@_QMupdate_modPupdate_inith,48,0,0,33,0,29,57.64,0,33,0,2069.24
function@_QMupdate_modPupdate_inith..omp_par.11,36,0,0,30,0,15,343.917,0,44.5833,0,530.167
function@_QMupdate_modPupdate_inith..omp_par.10,5,0,0,5,0,10,3.33333,0,5,0,49.0833
function@_QMupdate_modPupdate_inith..omp_par.9,0,0,0,0,0,9,0,0,0,0,38.5
function@_QMupdate_modPupdate_inith..omp_par.8,0,0,0,0,0,9,0,0,0,0,38.5
function@_QMupdate_modPupdate_inith..omp_par,5,0,0,5,0,8,3.33333,0,5,0,27.9167
function@_QMupdate_modPupdate_inite,146,0,0,31,0,65,64.7231,0,29.1281,0,1324.18
function@_QMupdate_modPupdate_inite..omp_par.14,22,0,0,19,0,13,1295.67,0,62.75,0,383.333
function@_QMupdate_modPupdate_inite..omp_par.13,0,0,0,0,0,11,0,0,0,0,41
function@_QMupdate_modPupdate_inite..omp_par.12,0,0,0,0,0,11,0,0,0,0,41
function@_QMupdate_modPupdate_inite..omp_par,0,0,0,0,0,11,0,0,0,0,41
function@_QMupml_modPupml_allocate,2,0,0,1,0,370,2,0,1,0,317.059
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,1.02445e-08
function@_QMupml_modPupml_set_eps_arrays,25,0,0,17,0,126,1009.44,0,141.75,0,384.344
function@_QMupml_modPupml_init,3428,0,0,478,0,1928,998.546,0,180.534,0,1306.75
function@_QMupml_modPupml_initb,0,0,0,0,0,5,0,0,0,0,5
function@_QMupml_modPupml_initb..omp_par,92,0,0,71,0,60,183490,0,104711,0,28800.8
function@_QMupml_modPupml_inith,11,0,0,11,0,0,11,0,11,0,0
function@_QMupml_modPupml_inith..omp_par,219,0,0,79,0,100,7475.17,0,80.25,0,2513.33
function@_QMupml_modPupml_updateh,28,0,0,28,0,0,28,0,28,0,0
function@_QMupml_modPupml_updateh..omp_par,921,0,0,435,0,99,4.29749e+06,0,247013,0,182179
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,28,0,0,28,0,0,28,0,28,0,0
function@_QMupml_modPupml_updatee_homo..omp_par,1804,0,0,928,0,215,4.03606e+06,0,289269,0,475379
function@_QMupml_modPupml_updatee_simple,28,0,0,28,0,0,28,0,28,0,0
function@_QMupml_modPupml_updatee_simple..omp_par,1781,0,0,967,0,249,3.86856e+06,0,300813,0,715461
function@_QMupml_modPupml_initd,0,0,0,0,0,5,0,0,0,0,5
function@_QMupml_modPupml_initd..omp_par,120,0,0,85,0,129,195272,0,125411,0,25567.8
function@_QMupml_modPupml_inite,10,0,0,10,0,0,10,0,10,0,0
function@_QMupml_modPupml_inite..omp_par,317,0,0,73,0,165,11897.3,0,56,0,2859.5
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,9,0,0,7,0,67,12.1033,0,6,0,185.799
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,8,0,0,0,0,33.7308
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_integers_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_reals_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_logical_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_ssend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_bsend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_sendrecv_,4,0,0,4,0,26,4,0,4,0,26
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_struct_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_hvector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_irecv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,4,0,0,4,0,26,4,0,4,0,26
function@mpi_bsend_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_recv_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygensh,360,0,0,121,0,489,131.393,0,76.125,0,1088.21
function@_QMhuygens_modPhuygense,449,0,0,140,0,652,152.518,0,84.375,0,1451.73
function@_QMhuygens_modPuin,141,0,0,55,0,175,300.724,0,25.5694,0,335.998
function@_QMmaterial_modPmat_init,256,0,0,128,0,539,687661,0,43005.3,0,2.95411e+06
function@_QMmaterial_modPmat_updatee,69,0,0,28,0,0,48.5,0,28,0,0
function@_QMmaterial_modPmat_updatee..omp_par.3,101,0,0,88,0,12,366668,0,55206.4,0,42938.8
function@_QMmaterial_modPmat_updatee..omp_par.2,29,0,0,27,0,6,2849.67,0,106.833,0,18.25
function@_QMmaterial_modPmat_updatee..omp_par.1,26,0,0,26,0,6,2372.58,0,93.25,0,18.25
function@_QMmaterial_modPmat_updatee..omp_par,33,0,0,31,0,6,4600.58,0,535.75,0,18.25
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,6,0,0,3,0,165,3,0,3,0,132.25
function@_QMpower_modPpower_init..omp_par,1,0,0,1,0,7,1,0,1,0,26.9167
function@_QMpower_modPpower_stop,0,0,0,0,0,10,0,0,0,0,455.833
function@_QMpower_modPpower_dft,7,0,0,7,0,9,44.2037,0,7,0,30.7963
function@_QMpower_modPpower_dft..omp_par.1,28,0,0,25,0,10,2196.08,0,109.25,0,54.0833
function@_QMpower_modPpower_dft..omp_par,9,0,0,6,0,9,171,0,25.25,0,90
function@_QMpower_modPpower_print,1,0,0,1,0,63,0.375,0,0.375,0,35.2617
function@_QMpower_modPpower_intere,0,0,0,0,0,23,0,0,0,0,3.57007e-09
function@_QMpower_modPpower_interh,0,0,0,0,0,23,0,0,0,0,3.57007e-09
function@_QMpower_modPread_power,117,0,0,14,0,243,14029.3,0,17.6932,0,6773.82
function@_QMpower_modPpower_updateh,28,0,0,20,0,23,6.4,0,16.8,0,44.3
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,104,0,0,37,0,157,742.63,0,46.3906,0,2355.38
function@_QMpec_modPpec_read,2,0,0,2,0,120,0.738281,0,0.738281,0,286.562
function@_QMpec_modPpec_init,123,0,0,94,0,377,13569.6,0,6048.5,0,99785.2
function@_QMpec_modPpec_apply,0,0,0,0,0,0,0,0,0,0,0
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,21,0,0,21,0,208,13.125,0,13.125,0,168.984
