"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@initial_..omp_par.3,8,6,0,5,2,6,140.562,423.875,23.9375,1.625,864.625
function@initial_..omp_par.2,8,6,0,5,2,6,140.562,423.875,23.9375,1.625,864.625
function@initial_..omp_par.1,8,6,0,5,2,6,140.562,423.875,23.9375,1.625,864.625
function@initial_..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@lubksb_,29,16,0,15,18,13,576.55,486.85,101.1,402.45,371.75
function@_QMran_statePran_init,0,0,0,0,0,1,0,0,0,0,1
function@_QMran_statePran_seed,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_gridPallocate_grid,623,136,0,100,150,53,622.5,136,86,135,53
function@_QMmod_gridPinitialize_grid,937,112,0,441,68,14,299460,63601.3,118516,25942.3,8665.4
function@_QMpre_step3d_modPpre_step3d,486,3,0,489,0,10,486,3,489,0,10
function@_QMpre_step3d_modPpre_step3d_tile,4744,1750,0,2169,1523,358,3.11437e+07,1.03328e+07,4.40532e+06,3.51192e+06,4.25423e+06
function@checkdefs_,97,53,0,53,48,409,79,53,52.5,24,1939
function@_QQmain,0,0,0,0,0,1,0,0,0,0,1
function@set_diags_,0,0,0,0,0,0,0,0,0,0,0
function@checkvars_,30,15,0,13,14,45,141.152,409.06,220.543,11.7008,665.264
function@main2d_,0,0,0,0,0,0,0,0,0,0,0
function@get_2dfld_,94,79,0,63,66,62,33.7621,71.3635,41.9212,25.0785,159.802
function@_QMnf_fread3d_modPnf_fread3d,162,48,0,74,53,22,11401.3,2897.64,261.628,4012.56,2523.02
function@def_tides_,0,0,0,0,0,0,0,0,0,0,0
function@gasdev_s_,15,0,0,0,6,0,147,0,0,49.5,0
function@gasdev_v_,682,113,0,94,183,67,28519.3,4184.11,2744.46,4621.49,2139.13
function@def_dim_,0,0,0,0,0,5,0,0,0,0,3.21875
function@inp_par_,354,98,0,157,79,57,2418.17,419.68,1099.03,592.82,311.762
function@read_phypar_,547,351,0,342,279,616,49.0013,411.798,20.6397,410.329,123.176
function@decode_line_,29,42,0,23,30,47,44.3724,38.8725,18.0408,20.7755,140.301
function@load_i1_,0,0,0,0,0,2,0,0,0,0,1.5
function@load_l1_,0,0,0,0,0,2,0,0,0,0,2
function@load_r1_,0,0,0,0,0,2,0,0,0,0,1.5
function@load_i_,136,14,0,41,39,10,295.377,37.5539,88.4804,68.8529,49.3971
function@load_l_,9,9,0,7,14,3,23.9048,62.8571,23.4048,53.8333,20.7857
function@load_r_,31,10,0,8,34,15,112.363,25.951,12.5196,113.618,47.1569
function@get_varcoords_,110,70,0,57,125,56,74.7417,32.5298,18.7505,33.1387,109.659
function@_QMexchange_2d_modPexchange_p2d_tile,42,39,0,34,21,16,62.1373,161.255,49.8431,13.6078,39.2745
function@_QMexchange_2d_modPexchange_r2d_tile,42,39,0,34,21,16,62.1373,161.255,49.8431,13.6078,39.2745
function@_QMexchange_2d_modPexchange_u2d_tile,42,39,0,34,21,16,62.1373,161.255,49.8431,13.6078,39.2745
function@_QMexchange_2d_modPexchange_v2d_tile,42,39,0,34,21,16,62.1373,161.255,49.8431,13.6078,39.2745
function@_QMshapiro_modPshapiro2d_tile,333,133,0,146,95,40,13259.8,5137.51,828,1028.97,2988.98
function@_QMshapiro_modPshapiro3d_tile,351,140,0,155,97,43,274828,106982,16860.9,21141.7,59113.8
function@congrad_,0,0,0,0,0,0,0,0,0,0,0
function@obs_depth_,0,0,0,0,0,0,0,0,0,0,0
function@set_ngfld_,185,70,0,82,104,25,2136.74,930.823,418.188,616.812,760.024
function@get_2dfldr_,0,0,0,0,0,0,0,0,0,0,0
function@_QMuv3dmix_modPuv3dmix2,270,0,0,270,0,8,270,0,270,0,8
function@_QMuv3dmix_modPuv3dmix2_tile,1076,307,0,501,283,85,1.79004e+06,462608,223854,194761,127613
function@_QMocean_control_modProms_initialize,0,0,0,0,0,2,0,0,0,0,1.20968
function@_QMocean_control_modProms_initialize..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_run,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_finalize,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_finalize..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@def_hessian_,0,0,0,0,0,0,0,0,0,0,0
function@_QMstep2d_modPstep2d,593,0,0,593,0,10,593,0,593,0,10
function@_QMstep2d_modPstep2d_tile,7313,2507,0,3005,2015,529,184502,56260.8,23869.4,21845.8,16973.4
function@_QMmod_forcesPallocate_forces,232,43,0,42,58,14,231.5,43,36,52,14
function@_QMmod_forcesPinitialize_forces,61,49,0,29,13,12,47554.3,47732.9,4755.62,8788.97,16390.4
function@def_lanczos_,0,0,0,0,0,0,0,0,0,0,0
function@_QMnf_fwrite2d_modPnf_fwrite2d,115,40,0,57,31,10,1207.56,655.361,301.125,229.958,283.958
function@_QMu3dbc_modPu3dbc,35,0,0,30,0,1,35,0,30,0,1
function@_QMu3dbc_modPu3dbc_tile,70,34,0,46,28,16,2141.69,2049.88,273.457,824.839,522.445
function@def_his_,82,62,0,49,36,70,39.2188,66.586,49.2422,1.25978,97.7763
function@_QMmetrics_modPmetrics,410,0,0,387,0,7,410,0,387,0,7
function@_QMmetrics_modPmetrics_tile,2418,640,0,1081,709,96,126526,59055.5,15422.6,21887.8,20925.7
function@_QMt3dbc_modPt3dbc,41,0,0,36,0,1,41,0,36,0,1
function@_QMt3dbc_modPt3dbc_tile,76,41,0,55,31,18,2552.48,2757.74,981.938,1128.21,724.691
function@set_weights_,105,44,0,37,59,53,7244.31,2126.31,520.594,1554.06,5521.25
function@_QMnf_fwrite4d_modPnf_fwrite4d,170,62,0,95,53,13,619876,220590,68794.2,133122,112801
function@def_station_,0,0,0,0,0,0,0,0,0,0,0
function@_QMwvelocity_modPwvelocity,184,0,0,184,0,10,184,0,184,0,10
function@_QMwvelocity_modPwvelocity_tile,1346,448,0,561,348,80,982218,302919,135943,86985,86778.6
function@_QMbulk_flux_modPbulk_flux,276,1,0,277,0,9,276,1,277,0,9
function@_QMbulk_flux_modPbulk_flux_tile,1897,244,0,340,606,90,1.1139e+06,26567.9,5945.28,323453,41739.2
function@_QMbulk_flux_modPbulk_psiu,37,0,0,0,14,1,19,0,0,7.5,0.25
function@_QMbulk_flux_modPbulk_psit,28,0,0,0,11,0,14.5,0,0,5.75,0
function@_QMnf_fwrite3d_modPnf_fwrite3d,149,52,0,78,44,10,31174.7,10965.7,3478.14,6639.53,5688.08
function@get_state_,162,41,0,139,40,56,3.38,2.5015,1.91443,1.75341,7.62837
function@_QMutility_modPnrng,38,12,0,15,21,0,23.544,11.881,7.89377,8.97894,0
function@_QMutility_modPurng,5,7,0,6,2,20,6.80247,16.037,1.01235,0.197531,59.8025
function@obs_initial_,0,0,0,0,0,0,0,0,0,0,0
function@checkadj_,0,4,0,4,0,23,0,4,4,0,21
function@def_diags_,0,0,0,0,0,0,0,0,0,0,0
function@_QManalytical_modPana_btflux,28,0,0,23,0,1,28,0,23,0,1
function@_QManalytical_modPana_btflux_tile,72,41,0,46,19,33,897.202,1445.66,48.4417,16.3742,1234.13
function@_QManalytical_modPana_cloud,19,0,0,16,0,1,19,0,16,0,1
function@_QManalytical_modPana_cloud_tile,42,24,0,30,11,14,239.525,1048.38,206.425,17,994.425
function@_QManalytical_modPana_grid,221,0,0,198,0,7,221,0,198,0,7
function@_QManalytical_modPana_grid_tile,1178,400,0,576,326,72,46377,17946.6,7518.27,4777.91,7266.86
function@_QManalytical_modPana_humid,19,0,0,16,0,1,19,0,16,0,1
function@_QManalytical_modPana_humid_tile,42,24,0,30,11,14,239.525,1048.38,206.425,17,994.425
function@_QManalytical_modPana_initial,188,0,0,161,0,3,97,0,81,0,3
function@_QManalytical_modPana_nlminitial_tile,333,155,0,202,115,66,98752.1,101479,12594.6,28201.9,61499.5
function@_QManalytical_modPana_pair,19,0,0,16,0,1,19,0,16,0,1
function@_QManalytical_modPana_pair_tile,42,24,0,30,11,14,239.525,1048.38,206.425,17,994.425
function@_QManalytical_modPana_rain,19,0,0,16,0,1,19,0,16,0,1
function@_QManalytical_modPana_rain_tile,42,24,0,30,11,14,239.525,1048.38,206.425,17,994.425
function@_QManalytical_modPana_srflux,92,0,0,81,0,5,92,0,81,0,5
function@_QManalytical_modPana_srflux_tile,349,59,0,90,115,41,16196.8,2858.62,382.75,4526.8,3133.65
function@_QManalytical_modPana_stflux,33,0,0,22,0,3,33,0,22,0,3
function@_QManalytical_modPana_stflux_tile,78,42,0,52,22,33,903.202,1446.66,53.9387,18.8712,1234.13
function@_QManalytical_modPana_tair,19,0,0,16,0,1,19,0,16,0,1
function@_QManalytical_modPana_tair_tile,42,24,0,30,11,14,239.525,1048.38,206.425,17,994.425
function@_QManalytical_modPana_winds,70,0,0,43,0,4,70,0,43,0,4
function@_QManalytical_modPana_winds_tile,120,45,0,65,36,13,4244.38,2654.12,704.95,593.975,909.775
function@_QMbc_bry3d_modPbc_r3d_bry_tile,99,100,0,85,60,98,97.7745,190.078,57.9314,17.6569,104.274
function@_QMbc_bry3d_modPbc_u3d_bry_tile,120,110,0,98,76,94,99.5392,215.078,69.9019,16.6275,107.225
function@_QMbc_bry3d_modPbc_v3d_bry_tile,118,110,0,96,73,95,89.8137,219.843,64.9314,9.16667,107.304
function@get_data_,0,0,0,0,0,0,0,0,0,0,0
function@_QMstep3d_t_modPstep3d_t,195,0,0,167,0,8,195,0,167,0,8
function@_QMstep3d_t_modPstep3d_t_tile,2584,881,0,1029,778,225,4.22038e+07,1.28542e+07,5.88663e+06,4.98822e+06,4.84144e+06
function@_QMmod_netcdfPnetcdf_get_dim,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_check_dim,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_check_var,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_inq_var,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_inq_varid,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fatt,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_3d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_4d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_svar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_svar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_3d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_4d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_svar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_svar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_close,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_create,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_enddef,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_open,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_openid,0,0,0,0,0,0,0,0,0,0,0
function@_QMmod_netcdfPnetcdf_redef,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_sync,0,0,0,0,0,1,0,0,0,0,1
function@nf90_get_var_,0,0,0,0,0,0,0,0,0,0,0
function@nf90_put_var_,0,0,0,0,0,0,0,0,0,0,0
function@nf90_def_var_,0,0,0,0,0,0,0,0,0,0,0
function@nf90_put_att_,0,0,0,0,0,0,0,0,0,0,0
function@nf90_get_dim_,0,0,0,0,0,0,0,0,0,0,0
function@nf90_def_dim_,0,0,0,0,0,0,0,0,0,0,0
function@nf90_strerror_,0,0,0,0,0,0,0,0,0,0,0
function@_QMlmd_skpp_modPlmd_skpp,374,0,0,374,0,11,374,0,374,0,11
function@_QMlmd_skpp_modPlmd_skpp_tile,4216,1265,0,1761,1098,304,1.92973e+06,573948,224413,319492,162737
function@get_grid_,0,0,0,0,0,0,0,0,0,0,0
function@wrt_gst_,0,0,0,0,0,0,0,0,0,0,0
function@_QMnf_fread4d_modPnf_fread4d,190,61,0,93,70,19,234886,60549.1,5158.84,82873.1,51792
function@grid_coords_,0,0,0,0,0,0,0,0,0,0,0
function@wclock_on_,3,5,0,2,2,5,1.7619,3.7619,2,1.47619,15.5238
function@wclock_off_,6,2,0,2,2,3,3.28571,1.09524,2,1.09524,2.71429
function@rep_matrix_,0,0,0,0,0,0,0,0,0,0,0
function@mod_arrays_,0,0,0,0,0,1,0,0,0,0,1
function@mod_arrays_..omp_par,7,5,0,4,2,6,120.625,23.9375,22.9375,1.625,864.625
function@def_error_,0,0,0,0,0,0,0,0,0,0,0
function@def_norm_,0,0,0,0,0,0,0,0,0,0,0
function@def_gst_,0,0,0,0,0,0,0,0,0,0,0
function@_QMinterpolate_modPlinterp2d,17,14,0,19,11,6,1081.19,2067.56,884.188,58.5625,1419.75
function@_QMinterpolate_modPcinterp2d,273,40,0,28,93,8,52920.7,7667.44,3273.75,16010.8,1200
function@_QMinterpolate_modPhindices,125,36,0,39,50,22,14019.5,12155.2,2017.82,1056.47,10966.6
function@_QMinterpolate_modPtry_range,348,115,0,135,113,29,726.479,428.492,159.743,153.022,193.821
function@_QMinterpolate_modPinside,29,15,0,7,18,13,260.86,157.977,8.96512,104.605,310.221
function@_QMbc_3d_modPbc_r3d_tile,200,84,0,94,59,25,2650.84,1371.81,85.3951,476.889,882.531
function@_QMbc_3d_modPbc_u3d_tile,115,46,0,73,45,23,2172.95,1185.64,87.0124,470.951,839.099
function@_QMbc_3d_modPbc_v3d_tile,116,51,0,64,41,28,327.568,1008.72,136.963,44.7407,1061.38
function@_QMbc_3d_modPbc_w3d_tile,200,84,0,94,59,25,2650.84,1371.81,85.3951,476.889,882.531
function@stats_modobs_,0,0,0,0,0,0,0,0,0,0,0
function@wrt_hessian_,0,0,0,0,0,0,0,0,0,0,0
function@wrt_his_,788,141,0,493,90,66,47.2751,61.5434,24.7076,3.08083,26.0157
function@_QMmod_couplingPallocate_coupling,106,26,0,24,31,11,105.5,26,20,28,11
function@_QMmod_couplingPinitialize_coupling,40,6,0,27,10,12,2313.05,423.6,467.275,616.775,1845.48
function@_QMnf_fwrite2d_bry_modPnf_fwrite2d_bry,213,64,0,80,81,25,47913.5,18013.2,9678.28,14630.9,11156.2
function@_QMwhite_noise_modPwhite_noise1d,169,62,0,50,82,49,104.928,97.3787,35.5472,48.1889,103.782
function@_QMwhite_noise_modPwhite_noise2d,229,68,0,75,98,50,4327.88,1028.9,576.559,906.486,2013.89
function@_QMwhite_noise_modPwhite_noise2d_bry,200,65,0,57,89,58,131.672,104.383,34.4544,47.3722,127.156
function@_QMwhite_noise_modPwhite_noise3d,316,127,0,144,143,55,52526.4,27360.6,6123.39,14757.1,31573.4
function@_QMwhite_noise_modPwhite_noise3d_bry,304,105,0,125,126,43,4579.21,1490.24,1454.46,1158.21,1162.39
function@get_ngfld_,108,75,0,64,61,46,88.2082,81.936,64.9708,29.2797,79.6285
function@regrid_,60,96,0,35,54,23,2789.37,1066.03,1078.08,802.047,183.586
function@_QMv3dbc_modPv3dbc,35,0,0,30,0,1,35,0,30,0,1
function@_QMv3dbc_modPv3dbc_tile,61,27,0,36,23,24,940.494,1442.83,48.8642,28.1358,1241.98
function@_QMstate_dotprod_modPstate_dotprod,422,136,0,246,142,38,1.79167e+06,843757,219689,226024,455193
function@my_abort_,0,0,0,0,0,0,0,0,0,0,0
function@get_bounds_,0,0,0,0,0,1,0,0,0,0,1
function@get_domain_,0,0,0,0,0,2,0,0,0,0,1.07059
function@get_iobounds_,0,0,0,0,0,1,0,0,0,0,1
function@get_tile_,3,2,0,2,0,6,1.92,1.64,1.64,0,3.2
function@tile_bounds_1d_,0,0,0,0,0,3,0,0,0,0,1.25
function@tile_bounds_2d_,2,5,0,2,0,7,2,5,2,0,6
function@var_bounds_,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_massflux_modPset_massflux,136,0,0,136,0,4,136,0,136,0,4
function@_QMset_massflux_modPset_massflux_tile,163,81,0,124,70,35,168968,137088,18426.6,26893,56883.3
function@_QMzetabc_modPzetabc,28,0,0,23,0,1,28,0,23,0,1
function@_QMzetabc_modPzetabc_tile,37,30,0,29,17,18,66.3725,92.1961,34.6275,27.1961,24.7255
function@_QMbc_2d_modPbc_r2d_tile,112,76,0,51,58,26,53.0905,74.7457,27.3007,17.8704,46.7677
function@_QMbc_2d_modPbc_u2d_tile,63,32,0,29,21,19,82.9804,64.2941,22.1373,22.6667,35.4118
function@_QMbc_2d_modPbc_v2d_tile,86,34,0,38,44,28,38.8729,44.7897,24.1736,19.621,45.2885
function@_QMnf_fread2d_modPnf_fread2d,653,151,0,300,45,55,417.933,123.086,23.2196,109.356,119.835
function@def_mod_,0,0,0,0,0,0,0,0,0,0,0
function@def_ini_,0,0,0,0,0,0,0,0,0,0,0
function@_QMv2dbc_modPv2dbc,28,0,0,23,0,1,28,0,23,0,1
function@_QMv2dbc_modPv2dbc_tile,27,22,0,17,8,23,35.7451,71.5686,18.0588,10.9412,44.8824
function@_QMrhs3d_modPrhs3d,384,0,0,384,0,8,384,0,384,0,8
function@_QMrhs3d_modPrhs3d_tile,4988,1854,0,2367,1429,250,3.17557e+06,1.29436e+06,528198,442280,289751
function@def_rst_,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_paramPinitialize_param,0,0,0,0,0,0,0,0,0,0,0
function@get_ngfldr_,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_2dfld_modPset_2dfld_tile,323,135,0,150,121,52,1731.01,1092.81,77.1306,369.393,805.261
function@_QMrho_eos_modPrho_eos,214,0,0,214,0,8,214,0,214,0,8
function@_QMrho_eos_modPrho_eos_tile,2741,420,0,441,837,135,4.18951e+06,291522,141869,1.22737e+06,141342
function@_QMstiffness_modPstiffness,59,0,0,54,0,1,59,0,54,0,1
function@_QMstiffness_modPstiffness_tile,255,115,0,132,99,63,151761,84975.8,2294.15,25845.5,122460
function@get_idata_,0,0,0,0,0,0,0,0,0,0,0
function@_QMprsgrd_modPprsgrd,158,0,0,158,0,6,158,0,158,0,6
function@_QMprsgrd_modPprsgrd_tile,1890,611,0,738,643,124,2.35786e+06,595678,243843,487886,237178
function@def_avg_,0,0,0,0,0,0,0,0,0,0,0
function@_QMu2dbc_modPu2dbc,28,0,0,23,0,1,28,0,23,0,1
function@_QMu2dbc_modPu2dbc_tile,37,30,0,29,17,18,66.3725,92.1961,34.6275,27.1961,24.7255
function@def_info_,17,11,0,11,5,105,16.9924,44.2266,28.1875,13.8281,302.229
function@_QMstate_scale_modPstate_scale,180,87,0,130,73,29,968117,1.04948e+06,46623.7,261028,460100
function@wrt_diags_,0,0,0,0,0,0,0,0,0,0,0
function@_QMmod_ncparamPinitialize_ncparam,733,273,0,196,249,183,4608.44,3564.34,1821.31,982.676,3382.43
function@_QMmod_scalarsPinitialize_scalars,293,55,0,62,39,55,966.118,383.314,270.725,166.412,442.98
function@obs_cost_,0,0,0,0,0,0,0,0,0,0,0
function@_QMnf_fread2d_bry_modPnf_fread2d_bry,110,56,0,58,57,28,57246.2,33684.1,10598.1,10930.4,24326.2
function@_QMstate_addition_modPstate_addition,221,112,0,174,83,30,1.34559e+06,1.83387e+06,288917,379506,460111
function@wrt_tides_,0,0,0,0,0,0,0,0,0,0,0
function@wrt_rst_,190,60,0,180,37,35,2.96339,5.17688,6.45788,0.935991,3.75823
function@_QMomega_modPomega,79,0,0,79,0,6,79,0,79,0,6
function@_QMomega_modPomega_tile,489,193,0,219,144,46,278064,119099,49357.9,34801.2,39973.5
function@_QMomega_modPscale_omega,148,59,0,93,59,17,75990.1,49536.5,3789.99,11874.4,28596.6
function@wrt_impulse_,0,0,0,0,0,0,0,0,0,0,0
function@_QMextract_sta_modPextract_sta2d,218,95,0,77,62,31,618.51,151.373,73.951,165.765,93.8333
function@_QMextract_sta_modPextract_sta3d,962,386,0,448,237,104,1242.41,408.301,388.887,248.864,139.953
function@get_gst_,0,0,0,0,0,0,0,0,0,0,0
function@checkerror_,1,0,0,1,1,2,1,0,0.380952,1,1.47619
function@output_,0,1,0,1,1,7,0,0.118321,0.194656,0.118321,5.4542
