"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@lzma_lz_encoder_init,0,0,0,0,0,12,0,0,0,0,5.99561
function@lz_encode,1,0,0,1,0,25,1.14348,0,1,0,65.3898
function@lz_encoder_end,0,0,0,0,0,9,0,0,0,0,8
function@lz_encoder_update,0,0,0,0,0,5,0,0,0,0,3.85294
function@lzma_mf_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_init,0,0,0,0,0,10,0,0,0,0,5.77065
function@lz_decode,23,0,0,10,0,17,347.419,0,7.24736,0,365.869
function@lz_decoder_end,0,0,0,0,0,8,0,0,0,0,7
function@lzma_lz_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_uncompressed,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_optimum_fast,0,0,0,0,0,47,0,0,0,0,7.44882
function@lzma_lzma_preset,0,0,0,0,0,5,0,0,0,0,1.9375
function@lzma_lzma_optimum_normal,289,1,0,90,0,94,62.6573,0.922619,13.7395,0,294.159
function@lzma_lzma2_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_encoder_init,0,0,0,0,0,9,0,0,0,0,5.48352
function@lzma2_encode,17,0,0,6,0,22,20.8899,0,3.5,0,28.6167
function@lzma2_encoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma2_encoder_options_update,0,0,0,0,0,3,0,0,0,0,1.05449
function@lzma_lzma2_encoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_decoder_init,0,0,0,0,0,8,0,0,0,0,6.94643
function@lzma2_decode,0,0,0,0,0,20,0,0,0,0,38.249
function@lzma2_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_lzma2_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_decode,0,0,0,0,0,4,0,0,0,0,2.39216
function@lzma_lzma_encode,1,0,0,1,0,39,0.696728,0,0.464844,0,49.4363
function@rc_encode,0,0,0,0,0,2,0,0,0,0,1.58619
function@match,0,0,0,0,0,6,0,0,0,0,6
function@length,0,0,0,0,0,2,0,0,0,0,0.380952
function@length_update_prices,0,0,0,0,0,23,0,0,0,0,1114.85
function@lzma_lzma_encoder_reset,0,0,0,0,0,36,0,0,0,0,3.97801
function@lzma_lzma_encoder_create,0,0,0,0,0,5,0,0,0,0,3.85714
function@lzma_lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_lclppb_encode,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_lzma_props_encode,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_mode_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_create,0,0,0,0,0,4,0,0,0,0,3.85714
function@lzma_decode,444,0,0,107,0,530,205.387,0,49.9891,0,76.0118
function@lzma_decoder_reset,0,0,0,0,0,24,0,0,0,0,12
function@lzma_decoder_uncompressed,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_decoder_init,0,0,0,0,0,5,0,0,0,0,3.21099
function@lzma_lzma_lclppb_decode,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_decoder_memusage_nocheck,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_props_decode,0,0,0,0,0,8,0,0,0,0,4.52941
function@lzma_simple_x86_encoder_init,0,0,0,0,0,2,0,0,0,0,2
function@x86_code,0,0,0,0,0,9,0,0,0,0,17.8125
function@lzma_simple_x86_decoder_init,0,0,0,0,0,2,0,0,0,0,2
function@lzma_simple_armthumb_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@armthumb_code,0,0,0,0,0,7,0,0,0,0,20.875
function@lzma_simple_armthumb_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_powerpc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@powerpc_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_powerpc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_arm_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@arm_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_arm_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_size,0,0,0,0,0,2,0,0,0,0,1.38095
function@lzma_simple_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_coder_init,0,0,0,0,0,11,0,0,0,0,8.15172
function@simple_code,18,0,0,6,0,42,1.83747,0,2.88154,0,9.99449
function@simple_coder_end,0,0,0,0,0,7,0,0,0,0,7
function@simple_coder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_sparc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@sparc_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_sparc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_decode,0,0,0,0,0,10,0,0,0,0,4.36275
function@lzma_simple_ia64_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@ia64_code,0,0,0,0,0,4,0,0,0,0,17.9375
function@lzma_simple_ia64_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_buffer_decode,1,0,0,1,0,22,0.00732422,0,0.0146484,0,9.24414
function@lzma_index_init,0,0,0,0,0,11,0,0,0,0,6.67647
function@index_tree_append,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_end,0,0,0,0,0,5,0,0,0,0,3.61905
function@index_stream_end,0,0,0,0,0,0,0,0,0,0,0
function@index_tree_node_end,0,0,0,0,0,11,0,0,0,0,9
function@lzma_index_prealloc,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memused,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_block_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_total_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_file_size,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_index_uncompressed_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_checks,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_padding_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_stream_flags,0,0,0,0,0,5,0,0,0,0,3.19048
function@lzma_index_stream_padding,0,0,0,0,0,3,0,0,0,0,2.16667
function@lzma_index_append,7,0,0,4,0,12,1.14196,0,1.30915,0,5.92744
function@lzma_index_cat,0,0,0,0,0,14,0,0,0,0,5.24689
function@index_cat_helper,0,0,0,0,0,5,0,0,0,0,85.625
function@lzma_index_dup,0,0,0,0,0,30,0,0,0,0,151.826
function@lzma_index_iter_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_rewind,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_next,0,0,0,0,0,26,0,0,0,0,69.7824
function@iter_set_info,0,0,0,0,0,3,0,0,0,0,2.37603
function@lzma_index_iter_locate,0,0,0,0,0,7,0,0,0,0,2
function@lzma_filter_decoder_is_supported,0,0,0,0,0,1,0,0,0,0,0.0875
function@decoder_find,0,0,0,0,0,3,0,0,0,0,2.13924
function@lzma_raw_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_decoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_raw_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_properties_decode,0,0,0,0,0,2,0,0,0,0,0.582278
function@lzma_block_header_decode,0,0,0,0,0,37,0,0,0,0,4.87168
function@free_properties,0,0,0,0,0,6,0,0,0,0,6
function@lzma_auto_decoder,0,0,0,0,0,11,0,0,0,0,6.79175
function@auto_decoder_init,0,0,0,0,0,8,0,0,0,0,5.37912
function@auto_decode,0,0,0,0,0,20,0,0,0,0,10.3275
function@auto_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@auto_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@auto_decoder_memconfig,0,0,0,0,0,4,0,0,0,0,3
function@lzma_stream_encoder_init,0,0,0,0,0,12,0,0,0,0,6.70685
function@stream_encode,12,0,0,7,0,29,5.61518,0,4.5,0,31.1986
function@stream_encoder_end,0,0,0,0,0,8,0,0,0,0,28.25
function@stream_encoder_update,0,0,0,0,0,12,0,0,0,0,8.14159
function@lzma_stream_encoder,0,0,0,0,0,11,0,0,0,0,7.5
function@lzma_raw_buffer_decode,0,0,0,0,0,25,0,0,0,0,9.70312
function@lzma_easy_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_stream_buffer_bound,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_buffer_encode,0,0,0,0,0,34,0,0,0,0,9.23931
function@lzma_easy_preset,0,0,0,0,0,2,0,0,0,0,2
function@lzma_alone_encoder,0,0,0,0,0,9,0,0,0,0,6.125
function@alone_encoder_init,0,0,0,0,0,8,0,0,0,0,5.44922
function@alone_encode,0,0,0,0,0,22,0,0,0,0,10.7016
function@alone_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_vli_size,0,0,0,0,0,4,0,0,0,0,22.2857
function@lzma_raw_buffer_encode,0,0,0,0,0,17,0,0,0,0,8.04688
function@lzma_filter_flags_size,0,0,0,0,0,6,0,0,0,0,3.38095
function@lzma_filter_flags_encode,0,0,0,0,0,13,0,0,0,0,5.91656
function@lzma_easy_encoder,0,0,0,0,0,4,0,0,0,0,3
function@lzma_index_encoder_init,0,0,0,0,0,9,0,0,0,0,5.50549
function@index_encode,1,0,0,1,0,25,1.30612,0,0.5,0,37.2296
function@index_encoder_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_encoder,0,0,0,0,0,12,0,0,0,0,6.1157
function@lzma_index_buffer_encode,0,0,0,0,0,11,0,0,0,0,5.875
function@lzma_block_buffer_decode,0,0,0,0,0,21,0,0,0,0,9.47851
function@lzma_filters_copy,0,0,0,0,0,30,0,0,0,0,8.62416
function@lzma_raw_coder_init,0,0,0,0,0,23,0,0,0,0,22.1798
function@lzma_raw_coder_memusage,0,0,0,0,0,15,0,0,0,0,19.5158
function@lzma_block_header_size,0,0,0,0,0,2,0,0,0,0,1.01272
function@lzma_block_header_encode,0,0,0,0,0,20,0,0,0,0,3.78629
function@lzma_filter_flags_decode,0,0,0,0,0,14,0,0,0,0,9.63281
function@lzma_block_encoder_init,0,0,0,0,0,7,0,0,0,0,4.08892
function@block_encode,0,0,0,0,0,26,0,0,0,0,9.01211
function@block_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@block_encoder_update,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_block_encoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_version_number,0,0,0,0,0,0,0,0,0,0,0
function@lzma_version_string,0,0,0,0,0,0,0,0,0,0,0
function@lzma_alloc,0,0,0,0,0,1,0,0,0,0,0.6
function@lzma_free,0,0,0,0,0,3,0,0,0,0,2
function@lzma_bufcpy,0,0,0,0,0,5,0,0,0,0,5
function@lzma_next_filter_init,0,0,0,0,0,10,0,0,0,0,6.6055
function@lzma_next_end,0,0,0,0,0,5,0,0,0,0,2.62069
function@lzma_next_filter_update,0,0,0,0,0,3,0,0,0,0,1.5
function@lzma_strm_init,0,0,0,0,0,2,0,0,0,0,1.52747
function@lzma_code,0,0,0,0,0,4,0,0,0,0,2
function@lzma_end,0,0,0,0,0,7,0,0,0,0,2.02242
function@lzma_get_check,0,0,0,0,0,0,0,0,0,0,0
function@lzma_memusage,0,0,0,0,0,3,0,0,0,0,0.755859
function@lzma_memlimit_get,0,0,0,0,0,3,0,0,0,0,0.755859
function@lzma_memlimit_set,0,0,0,0,0,1,0,0,0,0,1
function@lzma_filter_encoder_is_supported,0,0,0,0,0,1,0,0,0,0,0.0875
function@encoder_find,0,0,0,0,0,3,0,0,0,0,2.13924
function@lzma_filters_update,0,0,0,0,0,7,0,0,0,0,4.04102
function@lzma_raw_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_raw_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_encoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_properties_size,0,0,0,0,0,4,0,0,0,0,1.95283
function@lzma_properties_encode,0,0,0,0,0,3,0,0,0,0,1.40566
function@lzma_stream_decoder_init,0,0,0,0,0,10,0,0,0,0,5.61538
function@stream_decode,7,0,0,5,0,59,5.89842,0,5,0,37.2091
function@stream_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@stream_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@stream_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,1.68
function@lzma_stream_decoder,0,0,0,0,0,11,0,0,0,0,7.5
function@lzma_vli_encode,0,0,0,0,0,1,0,0,0,0,1
function@lzma_block_compressed_size,0,0,0,0,0,3,0,0,0,0,2.00733
function@lzma_block_unpadded_size,0,0,0,0,0,5,0,0,0,0,2.11538
function@lzma_block_total_size,0,0,0,0,0,6,0,0,0,0,2.12821
function@lzma_easy_buffer_encode,0,0,0,0,0,15,0,0,0,0,11.5
function@lzma_index_decoder,0,0,0,0,0,11,0,0,0,0,7.5
function@index_decoder_init,0,0,0,0,0,11,0,0,0,0,6.36283
function@index_decode,2,0,0,2,0,24,2.31268,0,1.49853,0,21.1534
function@index_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@index_decoder_memconfig,0,0,0,0,0,6,0,0,0,0,4.68
function@lzma_index_buffer_decode,0,0,0,0,0,15,0,0,0,0,7.29166
function@lzma_stream_header_decode,0,0,0,0,0,4,0,0,0,0,2.40969
function@lzma_stream_footer_decode,0,0,0,0,0,3,0,0,0,0,2.03524
function@lzma_physmem,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_header_encode,0,0,0,0,0,4,0,0,0,0,1.57143
function@lzma_stream_footer_encode,0,0,0,0,0,5,0,0,0,0,3.27059
function@lzma_vli_decode,0,0,0,0,0,5,0,0,0,0,1.87744
function@lzma_block_decoder_init,0,0,0,0,0,8,0,0,0,0,5.37912
function@block_decode,0,0,0,0,0,23,0,0,0,0,9.18614
function@block_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_block_decoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_index_hash_init,0,0,0,0,0,4,0,0,0,0,2.51786
function@lzma_index_hash_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_hash_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_hash_append,0,0,0,0,0,7,0,0,0,0,5.5
function@lzma_index_hash_decode,6,0,0,4,0,24,4.41713,0,2,0,20.5175
function@lzma_alone_decoder_init,0,0,0,0,0,8,0,0,0,0,5.74725
function@alone_decode,1,0,0,1,0,19,0.320221,0,1,0,12.0395
function@alone_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@alone_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,1.68
function@lzma_alone_decoder,0,0,0,0,0,10,0,0,0,0,5.83058
function@lzma_block_buffer_bound,0,0,0,0,0,2,0,0,0,0,0.75
function@lzma_block_buffer_encode,0,0,0,0,0,26,0,0,0,0,7.06068
function@block_encode_normal,2,0,0,1,0,21,0.0351562,0,0.046875,0,8.76758
function@block_encode_uncompressed,0,0,0,0,0,12,0,0,0,0,8.04883
function@lzma_easy_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_stream_flags_compare,0,0,0,0,0,1,0,0,0,0,0.0114807
function@lzma_sha256_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_sha256_update,0,0,0,0,0,6,0,0,0,0,53.4167
function@process,149,0,0,61,0,2,2467.38,0,964.5,0,63.75
function@lzma_sha256_finish,0,0,0,0,0,5,0,0,0,0,25.0833
function@lzma_check_is_supported,0,0,0,0,0,1,0,0,0,0,0.5
function@lzma_check_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_update,0,0,0,0,0,9,0,0,0,0,3.75
function@lzma_check_finish,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc64,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc32,0,0,0,0,0,2,0,0,0,0,2
function@main,10,0,0,2,0,32,3.90612,0,2,0,19.5444
function@init_encoder,0,0,0,0,0,12,0,0,0,0,10.4
function@uncompressStream,0,0,0,0,0,16,0,0,0,0,11.8897
function@tuklib_cpucores,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_open_stdxxx,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_progname_init,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_fw,0,0,0,0,0,2,0,0,0,0,1.3125
function@tuklib_physmem,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_width,0,0,0,0,0,1,0,0,0,0,1
function@tuklib_exit,0,0,0,0,0,0,0,0,0,0,0
