"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdate_inith..omp_par.9,7,6,0,8,0,7,9.58333,31.5,7.33333,0,35.4167
function@_QMupdate_modPupdate_inith..omp_par.8,7,6,0,8,0,7,9.58333,31.5,7.33333,0,35.4167
function@_QMupdate_modPupdate_inith..omp_par,5,7,0,12,4,4,17.25,67.5833,12,2.66667,24.25
function@_QMupdate_modPupdate_inite,226,79,0,123,1,133,575.818,377.072,126.031,0.0343643,2328.86
function@_QMupdate_modPupdate_inite..omp_par.14,16,30,0,37,0,21,637.417,3830.5,195.667,0,2365
function@_QMupdate_modPupdate_inite..omp_par.13,1,3,0,4,0,12,1,39.75,4,0,75.75
function@_QMupdate_modPupdate_inite..omp_par.12,3,3,0,6,0,13,7.5,39.75,5.33333,0,81.5833
function@_QMupdate_modPupdate_inite..omp_par,1,2,0,3,0,5,1,13.9167,3,0,450.833
function@_QMupml_modPupml_allocate,17,8,0,14,0,464,12.5882,8,14,0,397.824
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,2
function@_QMupml_modPupml_set_eps_arrays,54,13,0,57,0,143,5035.6,1627.83,550.667,0,1048.17
function@_QMupml_modPupml_init,2822,476,0,701,569,1603,2603.25,1296.38,662.789,82.6733,3684.59
function@_QMupml_modPupml_initb,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initb..omp_par,150,34,0,136,21,53,523388,77511.8,292401,1578.75,168250
function@_QMupml_modPupml_inith,15,0,0,15,0,0,15,0,15,0,0
function@_QMupml_modPupml_inith..omp_par,281,214,0,177,4,162,10522.3,14220.5,875.833,85,10620.9
function@_QMupml_modPupml_updateh,30,0,0,30,0,0,30,0,30,0,0
function@_QMupml_modPupml_updateh..omp_par,848,315,0,627,1,505,4.39123e+06,1.34826e+06,1.38481e+06,13.25,2.31341e+06
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,30,0,0,30,0,0,30,0,30,0,0
function@_QMupml_modPupml_updatee_homo..omp_par,1460,464,0,1045,61,472,4.07912e+06,417804,483607,5381,1.27779e+06
function@_QMupml_modPupml_updatee_simple,30,0,0,30,0,0,30,0,30,0,0
function@_QMupml_modPupml_updatee_simple..omp_par,1558,490,0,1068,60,495,4.79792e+06,606127,492495,5380.33,1.42211e+06
function@_QMupml_modPupml_initd,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initd..omp_par,252,54,0,225,34,97,579591,84662.2,322286,3007,191994
function@_QMupml_modPupml_inite,15,0,0,15,0,0,15,0,15,0,0
function@_QMupml_modPupml_inite..omp_par,445,240,0,196,4,223,12155.5,13384.6,964.274,80.2353,12450
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,25,4,0,12,1,69,66.8859,3.19022,12.3098,0.375,232.092
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,5,0,0,0,0,32.4615
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_integers_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_reals_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_logical_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_ssend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_bsend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_sendrecv_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_struct_,2,0,0,2,0,14,2,0,2,0,14
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_type_hvector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_irecv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_bsend_init_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_recv_init_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,2,0,0,0,0,2
function@_QMhuygens_modPhuygensh,451,119,0,230,3,393,291.821,195.696,117.946,3,898.893
function@_QMhuygens_modPhuygense,619,120,0,269,3,476,382.482,158.089,133.607,3,1097.07
function@_QMhuygens_modPuin,168,101,0,92,5,263,516.671,679.047,366.491,6.94444,3442.73
function@_QMmaterial_modPmat_init,446,120,0,353,94,492,2.10678e+06,181363,140517,347694,2.14093e+06
function@_QMmaterial_modPmat_updatee,82,0,0,35,0,11,57.5,0,34,0,6.5
function@_QMmaterial_modPmat_updatee..omp_par.3,82,42,0,107,0,32,377953,73740.8,72298.9,0,104822
function@_QMmaterial_modPmat_updatee..omp_par.2,25,15,0,38,0,10,4815.83,557.167,543.083,0,1749.08
function@_QMmaterial_modPmat_updatee..omp_par.1,29,12,0,40,0,14,5662.33,567.75,970.333,0,3029.5
function@_QMmaterial_modPmat_updatee..omp_par,31,12,0,40,0,12,6928.83,1795.17,545.417,0,2602.25
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,4,2,0,5,0,176,2.75,2,3.75,0,361.453
function@_QMpower_modPpower_init..omp_par,24,1,0,21,2,11,6164.42,21.25,3506,26.5,2605
function@_QMpower_modPpower_stop,0,0,0,0,0,11,0,0,0,0,882.417
function@_QMpower_modPpower_dft,6,0,0,6,0,10,37.8889,0,6,0,36.5926
function@_QMpower_modPpower_dft..omp_par.1,43,3,0,42,2,21,9810.83,874.417,5254.17,26.5,6019.33
function@_QMpower_modPpower_dft..omp_par,10,0,0,9,0,20,171.667,0,7.66667,0,364.25
function@_QMpower_modPpower_print,15,0,0,10,0,79,40.0977,0,5.67188,0,298.295
function@_QMpower_modPpower_intere,7,9,0,8,0,39,2.33333,3,8,0,6.33333
function@_QMpower_modPpower_interh,18,4,0,14,0,47,6,1.33333,9.66667,0,9.33333
function@_QMpower_modPread_power,6,1,0,4,0,314,22.9309,0.625,7.69321,0,13280.6
function@_QMpower_modPpower_updateh,55,17,0,45,2,13,73.275,30.625,32.075,3.375,14.725
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,72,37,0,43,4,168,592.894,949.922,70.7656,2.5,3119.4
function@_QMpec_modPpec_read,11,0,0,5,0,105,20.3555,0,3.73828,0,259.437
function@_QMpec_modPpec_init,240,81,0,173,6,369,38093.3,5895.12,22394.1,230.149,163324
function@_QMpec_modPpec_apply,12,0,0,12,0,0,12,0,12,0,0
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,13,20,0,28,0,197,32.8125,48.4375,29.1406,0,327.227
