"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdateh..omp_par,46,43,0,63,17,3,2755.25,4235.17,103.083,65.4167,1279.75
function@_QMupdate_modPupdatee,96,5,0,41,14,0,71.5,5,41,14,0
function@_QMupdate_modPupdatee..omp_par.7,323,173,0,214,143,53,173256,87391.8,11477.1,12004.6,34743.7
function@_QMupdate_modPupdatee..omp_par.6,90,45,0,66,23,17,2229.64,1500.28,147.957,78.7914,433.129
function@_QMupdate_modPupdatee..omp_par.5,77,51,0,59,19,19,2607.36,1126.81,143.939,60.0184,891.73
function@_QMupdate_modPupdatee..omp_par,21,18,0,27,1,5,980.917,1850.17,45.9167,1,1306.25
function@_QMupdate_modPupdate_inith,115,47,0,63,28,21,696.16,653.84,105.96,17.8,3685.56
function@_QMupdate_modPupdate_inith..omp_par.11,66,41,0,60,25,10,1096.92,3081.33,208.833,156.583,1151.58
function@_QMupdate_modPupdate_inith..omp_par.10,12,4,0,14,6,1,60.3333,353.167,13.3333,4,21.25
function@_QMupdate_modPupdate_inith..omp_par.9,11,6,0,9,2,4,17.5,27.25,8,1.33333,32.4167
function@_QMupdate_modPupdate_inith..omp_par.8,11,6,0,9,2,4,17.5,27.25,8,1.33333,32.4167
function@_QMupdate_modPupdate_inith..omp_par,7,7,0,12,4,1,39.5,67.5833,12,2.66667,21.25
function@_QMupdate_modPupdate_inite,345,166,0,139,107,63,556.856,518.759,124.842,30.3883,2296.19
function@_QMupdate_modPupdate_inite..omp_par.14,31,32,0,43,6,13,880.75,3963.08,581.833,827.25,1977.42
function@_QMupdate_modPupdate_inite..omp_par.13,3,3,0,4,0,8,3,27.1667,4,0,72.0833
function@_QMupdate_modPupdate_inite..omp_par.12,3,5,0,5,0,8,3,41.4167,5,0,72.0833
function@_QMupdate_modPupdate_inite..omp_par,3,3,0,3,0,2,3,14.9167,3,0,447.833
function@_QMupml_modPupml_allocate,44,3,0,9,6,464,39.5882,3,9,6,397.824
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,2
function@_QMupml_modPupml_set_eps_arrays,80,28,0,50,7,116,5693.4,1801.79,460.976,69.7857,322.857
function@_QMupml_modPupml_init,2233,1477,0,968,768,724,3595.51,2323.13,1299.85,178.075,3100.59
function@_QMupml_modPupml_initb,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initb..omp_par,377,66,0,153,29,9,1.92694e+06,102912,276308,7330.67,41813.7
function@_QMupml_modPupml_inith,20,2,0,18,6,0,20,2,18,6,0
function@_QMupml_modPupml_inith..omp_par,370,230,0,202,106,86,68513.4,20519,1368.5,1624.42,8835.58
function@_QMupml_modPupml_updateh,46,3,0,38,16,0,46,3,38,16,0
function@_QMupml_modPupml_updateh..omp_par,2680,404,0,682,175,168,1.45977e+07,1.83986e+06,1.01033e+06,387918,1.13407e+06
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,42,6,0,36,12,0,42,6,36,12,0
function@_QMupml_modPupml_updatee_homo..omp_par,4317,512,0,1246,513,78,1.47149e+07,529134,391431,95606.4,44285.2
function@_QMupml_modPupml_updatee_simple,42,6,0,36,12,0,42,6,36,12,0
function@_QMupml_modPupml_updatee_simple..omp_par,4832,535,0,1270,532,76,1.77706e+07,804439,384583,206378,43432
function@_QMupml_modPupml_initd,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initd..omp_par,642,99,0,248,60,21,2.10695e+06,111983,308189,12217.3,51200.4
function@_QMupml_modPupml_inite,20,2,0,18,6,0,20,2,18,6,0
function@_QMupml_modPupml_inite..omp_par,518,305,0,232,116,123,76971.1,24179.1,1266.41,1689.35,10198.6
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,36,11,0,13,4,58,132.049,12.2446,14.0435,2.46196,215.005
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,5,0,0,0,0,32.4615
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_integers_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_reals_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_logical_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,2,0,0,1,0,13,2,0,1,0,13
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_ssend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_bsend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_sendrecv_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_struct_,2,0,0,2,0,14,2,0,2,0,14
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,2,0,0,1,0,13,2,0,1,0,13
function@mpi_type_hvector_,2,0,0,1,0,13,2,0,1,0,13
function@mpi_irecv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_bsend_init_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_recv_init_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_abort_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,5,0,0,0,0,5
function@_QMhuygens_modPhuygensh,780,325,0,329,117,266,694.911,4014.71,204.054,52.75,800.393
function@_QMhuygens_modPhuygense,960,356,0,409,126,342,897.928,5783.46,239.036,221.5,1013.14
function@_QMhuygens_modPuin,309,217,0,131,25,110,2583.77,1531.03,666.634,16.0577,1801.1
function@_QMmaterial_modPmat_init,616,395,0,441,184,401,1.63807e+06,1.93012e+06,303180,266551,2.76267e+06
function@_QMmaterial_modPmat_updatee,96,6,0,42,13,0,71.5,6,42,13,0
function@_QMmaterial_modPmat_updatee..omp_par.3,220,36,0,129,30,8,1.05243e+06,63258.2,75553.1,30411.9,68266
function@_QMmaterial_modPmat_updatee..omp_par.2,62,13,0,46,12,3,10993.4,1783.58,1025,109,1279.75
function@_QMmaterial_modPmat_updatee..omp_par.1,61,13,0,47,11,4,10153.2,2222.08,612.333,120.917,1706.33
function@_QMmaterial_modPmat_updatee..omp_par,55,22,0,45,7,5,10524.8,6048.75,1025.33,80.5,2132.92
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,12,8,0,13,3,139,31,8,31,3,291.047
function@_QMpower_modPpower_init..omp_par,90,5,0,25,3,0,26961.8,65.75,3530.25,27.5,0
function@_QMpower_modPpower_stop,0,0,0,0,0,11,0,0,0,0,882.417
function@_QMpower_modPpower_dft,9,5,0,5,1,9,25.6111,9.11111,7.96296,0.740741,39.1667
function@_QMpower_modPpower_dft..omp_par.1,144,6,0,32,3,9,33743.2,917.917,132.25,27.5,3433.92
function@_QMpower_modPpower_dft..omp_par,45,0,0,11,0,17,854.667,0,10.6667,0,361.25
function@_QMpower_modPpower_print,20,5,0,12,4,72,54.5684,1.30859,6.4375,1.2207,282.986
function@_QMpower_modPpower_intere,19,18,0,10,1,31,6.33333,8.66667,9.33333,0.333333,3.66667
function@_QMpower_modPpower_interh,53,34,0,22,10,27,17.6667,13.3333,14.3333,3.33333,2.33333
function@_QMpower_modPread_power,4,9,0,7,0,303,21.8795,5.88074,9.08383,0,11801.4
function@_QMpower_modPpower_updateh,60,53,0,54,27,6,77.1,104.65,39,17.75,8.75
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,114,62,0,57,18,86,881.313,2376.49,66.2109,14.2812,1940.97
function@_QMpec_modPpec_read,5,0,0,3,0,106,7.27734,0,1.73828,0,261.301
function@_QMpec_modPpec_init,288,164,0,188,44,303,47165.1,11483.3,15914.2,3719.99,138008
function@_QMpec_modPpec_apply,10,14,0,20,4,1,50.5,216.5,20,2.66667,1
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,15,22,0,37,13,188,9.375,13.75,23.125,8.125,296.914
