"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@putcif,12,0,0,5,0,29,721.471,0,40.1765,0,38146.2
function@putbnd,4,0,0,3,0,24,102.252,0,7.61144,0,5642.33
function@putdist,22,0,0,10,0,27,74253.6,0,246.834,0,38035.6
function@putmatrix,0,0,0,0,0,46,0,0,0,0,37.4408
function@chirvol,0,0,0,0,0,0,0,0,0,0,0
function@nrerror,0,0,0,0,0,1,0,0,0,0,1
function@vector,0,0,0,0,0,3,0,0,0,0,2
function@ivector,0,0,0,0,0,1,0,0,0,0,1
function@ipvector,0,0,0,0,0,1,0,0,0,0,1
function@matrix,0,0,0,0,0,5,0,0,0,0,5
function@imatrix,0,0,0,0,0,5,0,0,0,0,5
function@free_vector,0,0,0,0,0,0,0,0,0,0,0
function@free_ivector,0,0,0,0,0,0,0,0,0,0,0
function@free_matrix,0,0,0,0,0,1,0,0,0,0,1
function@free_imatrix,0,0,0,0,0,1,0,0,0,0,1
function@errormsg,0,0,0,0,0,2,0,0,0,0,2
function@errormsg_s,0,0,0,0,0,1,0,0,0,0,1
function@errormsg_2s,0,0,0,0,0,1,0,0,0,0,1
function@errormsg_d,0,0,0,0,0,1,0,0,0,0,1
function@errors,0,0,0,0,0,0,0,0,0,0,0
function@seconds,0,0,0,0,0,0,0,0,0,0,0
function@myroc,0,0,0,0,0,1,0,0,0,0,0.380952
function@get_nr_debug,0,0,0,0,0,0,0,0,0,0,0
function@get_blocksize,0,0,0,0,0,0,0,0,0,0,0
function@get_mytaskid,0,0,0,0,0,0,0,0,0,0,0
function@get_numtasks,0,0,0,0,0,0,0,0,0,0,0
function@mpierror,0,0,0,0,0,0,0,0,0,0,0
function@reducerror,0,0,0,0,0,0,0,0,0,0,0
function@mpifinalize,0,0,0,0,0,0,0,0,0,0,0
function@mpiinit,0,0,0,0,0,0,0,0,0,0,0
function@getxyz,0,0,0,0,0,0,0,0,0,0,0
function@getxyzw,0,0,0,0,0,13,0,0,0,0,14.1289
function@putxyz,0,0,0,0,0,0,0,0,0,0,0
function@putxyzw,0,0,0,0,0,15,0,0,0,0,48.5
function@strindex,0,0,0,0,0,7,0,0,0,0,4.41176
function@getxv,11,0,0,4,0,12,29.8535,0,2,0,8.66601
function@putxv,0,0,0,0,0,22,0,0,0,0,76.8906
function@checkpoint,0,0,0,0,0,28,0,0,0,0,39.932
function@mme_timer,0,0,0,0,0,0,0,0,0,0,0
function@mme_init,3,0,0,1,0,63,1.99998,0,1,0,150.206
function@mme34,14,0,0,8,0,46,7.14062,0,5,0,19.9219
function@egb,2,0,0,2,0,12,0.75,0,0.75,0,5.0625
function@ebond,7,0,0,5,0,7,140,0,43,0,5.00004
function@eangl,42,0,0,28,0,7,761.001,0,348.25,0,61.0001
function@ephi,210,0,0,61,0,18,3464.39,0,849.49,0,82.9001
function@egb.omp_outlined,29,0,0,13,0,13,9858.5,0,530.125,0,1082.25
function@egb.omp_outlined.81,107,0,0,45,0,42,83177.6,0,21614,0,15943.1
function@egb.omp_outlined.81.omp.reduction.reduction_func,0,0,0,0,0,0,0,0,0,0,0
function@egb.omp_outlined.84,77,0,0,35,0,25,30760.8,0,10818.3,0,1641.1
function@nbond.omp_outlined,76,0,0,34,0,31,14186,0,2468.42,0,1567.51
function@nbond.omp_outlined.omp.reduction.reduction_func,0,0,0,0,0,0,0,0,0,0,0
function@mme,0,0,0,0,0,0,0,0,0,0,0
function@mme4,0,0,0,0,0,0,0,0,0,0,0
function@mm_set_checkpoint,0,0,0,0,0,4,0,0,0,0,3.66667
function@md,42,0,0,18,0,65,596.857,0,40.875,0,86.7752
function@setseed,0,0,0,0,0,0,0,0,0,0,0
function@rseed,0,0,0,0,0,0,0,0,0,0,0
function@gauss,0,0,0,0,0,5,0,0,0,0,4
function@rand2,0,0,0,0,0,0,0,0,0,0,0
function@CG_exit,0,0,0,0,0,0,0,0,0,0,0
function@main,0,0,0,0,0,20,0,0,0,0,19.5
function@setpoint,0,0,0,0,0,9,0,0,0,0,16.3429
function@select_atoms,27,0,0,6,0,103,1128.45,0,29.1648,0,532102
function@is_pattern,0,0,0,0,0,12,0,0,0,0,4.01307
function@match_atom_pat,0,0,0,0,0,5,0,0,0,0,2274
function@atom_in_aexpr,3,0,0,2,0,73,3.55097,0,1.79606,0,192.455
function@set_attr_if,0,0,0,0,0,3,0,0,0,0,279.75
function@clear_attr,0,0,0,0,0,3,0,0,0,0,279.75
function@getreslibkind,0,0,0,0,0,5,0,0,0,0,17.7619
function@read_reslib,50,0,0,25,0,85,16.5725,0,2.90527,0,163.498
function@addres2reslib,0,0,0,0,0,8,0,0,0,0,19.7124
function@addbonds2reslib,0,0,0,0,0,9,0,0,0,0,18.5169
function@addqr2reslib,0,0,0,0,0,8,0,0,0,0,132.122
function@addchi2reslib,0,0,0,0,0,6,0,0,0,0,62.6686
function@setreslibkind,0,0,0,0,0,13,0,0,0,0,21.3292
function@getresidue,0,0,0,0,0,25,0,0,0,0,56.6753
function@copyresidue,0,0,0,0,0,39,0,0,0,0,11.5733
function@copystrand,0,0,0,0,0,13,0,0,0,0,8.96154
function@copymolecule,0,0,0,0,0,10,0,0,0,0,21.2647
function@ggets,0,0,0,0,0,7,0,0,0,0,5.14286
function@readparm,88,0,0,58,0,540,196.507,0,21,0,1027.37
function@preadln,0,0,0,0,0,16,0,0,0,0,22.0556
function@pfind,0,0,0,0,0,17,0,0,0,0,82.1465
function@FortranFormat,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteInt,0,0,0,0,0,1,0,0,0,0,1
function@FortranWriteDouble,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteString,0,0,0,0,0,1,0,0,0,0,1
function@FortranEndLine,0,0,0,0,0,0,0,0,0,0,0
function@writeparm,0,0,0,0,0,212,0,0,0,0,524.993
function@copyparm,0,0,0,0,0,29,0,0,0,0,9.23022
function@readbinposhdr,0,0,0,0,0,1,0,0,0,0,1
function@readbinposfrm,0,0,0,0,0,12,0,0,0,0,6.3125
function@writebinposhdr,0,0,0,0,0,1,0,0,0,0,1
function@writebinposfrm,0,0,0,0,0,11,0,0,0,0,9.62499
function@nblist,0,0,0,0,0,47,0,0,0,0,43.125
function@heapsort_index,0,0,0,0,0,9,0,0,0,0,244.125
function@buildkdtree,29,0,0,6,0,43,75.6364,0,8.76923,0,206.059
function@nblist.omp_outlined,17,0,0,14,0,22,163.172,0,12.125,0,142.779
function@searchkdtree,12,0,0,7,0,14,56.875,0,7,0,76.875
function@heapsort_pairs,0,0,0,0,0,9,0,0,0,0,244.125
function@nblist.omp_outlined.omp.reduction.reduction_func,0,0,0,0,0,0,0,0,0,0,0
function@sDBRemoveSpaces,0,0,0,0,0,2,0,0,0,0,2
function@sDBRemoveControlAndPadding,0,0,0,0,0,3,0,0,0,0,2.6
function@sDBRemoveLeadingSpaces,0,0,0,0,0,0,0,0,0,0,0
function@sDBRemoveFirstString,0,0,0,0,0,7,0,0,0,0,4
function@dDictCreate,0,0,0,0,0,0,0,0,0,0,0
function@DictDestroy,0,0,0,0,0,3,0,0,0,0,2.61905
function@DictAdd,0,0,0,0,0,6,0,0,0,0,5.38095
function@vPDictFind,0,0,0,0,0,5,0,0,0,0,8.21951
function@vPDictDelete,0,0,0,0,0,9,0,0,0,0,10.675
function@ziDictKeyCompare,0,0,0,0,0,0,0,0,0,0,0
function@dlDictLoop,0,0,0,0,0,1,0,0,0,0,1
function@vPDictNext,0,0,0,0,0,1,0,0,0,0,0.5
function@zbDBParseSimpleHeader,0,0,0,0,0,4,0,0,0,0,2.13097
function@CompactDataBase,0,0,0,0,0,16,0,0,0,0,297.558
function@dbDBRndOpen,0,0,0,0,0,22,0,0,0,0,7.3296
function@bDBRndDeleteEntry,0,0,0,0,0,11,0,0,0,0,5.04712
function@DBRndLoopEntryWithPrefix,0,0,0,0,0,4,0,0,0,0,3.625
function@bDBRndNextEntryWithPrefix,0,0,0,0,0,9,0,0,0,0,46.1667
function@dbDBSeqOpen,0,0,0,0,0,15,0,0,0,0,9.29825
function@DBSeqRewind,0,0,0,0,0,2,0,0,0,0,5.55357
function@DBSeqSkipData,0,0,0,0,0,2,0,0,0,0,13.1905
function@lDBSeqCurPos,0,0,0,0,0,0,0,0,0,0,0
function@DBSeqGoto,0,0,0,0,0,1,0,0,0,0,1
function@bDBGetType,0,0,0,0,0,14,0,0,0,0,6.1255
function@bDBGetValue,0,0,0,0,0,36,0,0,0,0,7.70862
function@sStripString,0,0,0,0,0,4,0,0,0,0,4
function@DBPutValue,0,0,0,0,0,33,0,0,0,0,73.1354
function@ePrepareDatabaseForEntry,0,0,0,0,0,11,0,0,0,0,15.2188
function@ConstructDataHeader,0,0,0,0,0,11,0,0,0,0,6.04762
function@ConcatString,0,0,0,0,0,5,0,0,0,0,33
function@bDBGetTableType,62,0,0,35,0,26,30.8643,0,13.4301,0,642.22
function@bDBGetTable,64,0,0,62,0,56,11.7273,0,11.0858,0,29.0857
function@DBPutTable,137,0,0,111,0,32,768.185,0,150.62,0,648.984
function@AddColumnType,0,0,0,0,0,10,0,0,0,0,9
function@DBClose,0,0,0,0,0,5,0,0,0,0,4.91176
function@DBPushPrefix,0,0,0,0,0,4,0,0,0,0,3.625
function@DBPopPrefix,0,0,0,0,0,0,0,0,0,0,0
function@DBZeroPrefix,0,0,0,0,0,0,0,0,0,0,0
function@DBPushZeroPrefix,0,0,0,0,0,3,0,0,0,0,3
