"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@spec_mem_rewind,0,0,0,0,0,9,0,0,0,0,7.5
function@spec_mem_reset,0,0,0,0,0,7,0,0,0,0,5
function@spec_mem_get_length,0,0,0,0,0,8,0,0,0,0,4.52941
function@spec_mem_fopen,0,0,0,0,0,26,0,0,0,0,9.41361
function@spec_mem_open,0,0,0,0,0,32,0,0,0,0,10.5588
function@spec_mem_write,0,0,0,0,0,26,0,0,0,0,56.7941
function@spec_mem_fwrite,0,0,0,0,0,25,0,0,0,0,60.9999
function@spec_mem_putc,0,0,0,0,0,18,0,0,0,0,9
function@spec_mem_feof,0,0,0,0,0,8,0,0,0,0,4
function@spec_mem_close,0,0,0,0,0,9,0,0,0,0,4.17647
function@spec_compress,0,0,0,0,0,4,0,0,0,0,4
function@sum_str_to_hex,0,0,0,0,0,5,0,0,0,0,4.5
function@spec_mem_alloc_fds,0,0,0,0,0,5,0,0,0,0,3.94118
function@spec_mem_free_fds,0,0,0,0,0,5,0,0,0,0,3.5
function@lzma_delta_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@delta_decode,0,0,0,0,0,18,0,0,0,0,21.5312
function@lzma_delta_props_decode,0,0,0,0,0,4,0,0,0,0,2.80952
function@lzma_delta_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@delta_encode,0,0,0,0,0,32,0,0,0,0,22.4739
function@delta_encoder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_delta_props_encode,0,0,0,0,0,4,0,0,0,0,3.61905
function@lzma_delta_coder_init,0,0,0,0,0,5,0,0,0,0,3.46835
function@delta_coder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_delta_coder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_mf_find,0,0,0,0,0,8,0,0,0,0,6.45192
function@lzma_mf_hc3_find,0,0,0,0,0,11,0,0,0,0,5.18852
function@lzma_mf_hc3_skip,0,0,0,0,0,2,0,0,0,0,3.5
function@lzma_mf_hc4_find,0,0,0,0,0,15,0,0,0,0,5.23796
function@lzma_mf_hc4_skip,0,0,0,0,0,2,0,0,0,0,3.5
function@lzma_mf_bt2_find,0,0,0,0,0,20,0,0,0,0,34.016
function@lzma_mf_bt2_skip,0,0,0,0,0,10,0,0,0,0,122.421
function@lzma_mf_bt3_find,0,0,0,0,0,28,0,0,0,0,28.4897
function@lzma_mf_bt3_skip,0,0,0,0,0,10,0,0,0,0,122.421
function@lzma_mf_bt4_find,0,0,0,0,0,32,0,0,0,0,21.4548
function@lzma_mf_bt4_skip,0,0,0,0,0,10,0,0,0,0,122.421
function@lzma_lz_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lz_encoder_prepare,0,0,0,0,0,7,0,0,0,0,3.27154
function@lzma_lz_encoder_init,0,0,0,0,0,12,0,0,0,0,5.99561
function@lz_encode,1,0,0,1,0,25,1.14348,0,1,0,65.3898
function@lz_encoder_end,0,0,0,0,0,9,0,0,0,0,8
function@lz_encoder_update,0,0,0,0,0,5,0,0,0,0,3.85294
function@lzma_mf_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_init,0,0,0,0,0,10,0,0,0,0,5.77065
function@lz_decode,22,0,0,10,0,24,340.884,0,5.87104,0,383.163
function@lz_decoder_end,0,0,0,0,0,8,0,0,0,0,7
function@lzma_lz_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_uncompressed,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_optimum_fast,0,0,0,0,0,47,0,0,0,0,7.44882
function@lzma_lzma_preset,0,0,0,0,0,5,0,0,0,0,1.9375
function@lzma_lzma_optimum_normal,142,0,0,73,0,131,20.9345,0,5.85377,0,300.34
function@lzma_lzma2_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_encoder_init,0,0,0,0,0,9,0,0,0,0,5.48352
function@lzma2_encode,16,0,0,6,0,35,18.989,0,3.5,0,53.5176
function@lzma2_encoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma2_encoder_options_update,0,0,0,0,0,3,0,0,0,0,1.05449
function@lzma_lzma2_encoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_decoder_init,0,0,0,0,0,8,0,0,0,0,6.94643
function@lzma2_decode,0,0,0,0,0,20,0,0,0,0,38.249
function@lzma2_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_lzma2_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_decode,0,0,0,0,0,4,0,0,0,0,3.14706
function@lzma_lzma_encode,1,0,0,1,0,39,0.696728,0,0.464844,0,49.4363
function@rc_encode,0,0,0,0,0,2,0,0,0,0,1.58619
function@match,0,0,0,0,0,6,0,0,0,0,6
function@length,0,0,0,0,0,2,0,0,0,0,0.380952
function@length_update_prices,0,0,0,0,0,22,0,0,0,0,1113.85
function@lzma_lzma_encoder_reset,0,0,0,0,0,36,0,0,0,0,3.97801
function@lzma_lzma_encoder_create,0,0,0,0,0,5,0,0,0,0,3.85714
function@lzma_lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_encoder_memusage,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_lzma_lclppb_encode,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_lzma_props_encode,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_mode_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_create,0,0,0,0,0,4,0,0,0,0,3.85714
function@lzma_decode,143,0,0,32,0,372,39.3508,0,12.3509,0,43.6357
function@lzma_decoder_reset,0,0,0,0,0,24,0,0,0,0,12
function@lzma_decoder_uncompressed,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_decoder_init,0,0,0,0,0,5,0,0,0,0,3.21099
function@lzma_lzma_lclppb_decode,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_decoder_memusage_nocheck,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_props_decode,0,0,0,0,0,7,0,0,0,0,4.80392
function@lzma_simple_x86_encoder_init,0,0,0,0,0,2,0,0,0,0,2
function@x86_code,0,0,0,0,0,7,0,0,0,0,15.8125
function@lzma_simple_x86_decoder_init,0,0,0,0,0,2,0,0,0,0,2
function@lzma_simple_armthumb_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@armthumb_code,0,0,0,0,0,7,0,0,0,0,20.875
function@lzma_simple_armthumb_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_powerpc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@powerpc_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_powerpc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_arm_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@arm_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_arm_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_size,0,0,0,0,0,2,0,0,0,0,1.38095
function@lzma_simple_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_coder_init,0,0,0,0,0,11,0,0,0,0,8.15172
function@simple_code,14,0,0,5,0,45,0.881543,0,1.17631,0,12.2424
function@simple_coder_end,0,0,0,0,0,7,0,0,0,0,7
function@simple_coder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_sparc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@sparc_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_sparc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_decode,0,0,0,0,0,9,0,0,0,0,4.95098
function@lzma_simple_ia64_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@ia64_code,0,0,0,0,0,3,0,0,0,0,16.9375
function@lzma_simple_ia64_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_buffer_decode,1,0,0,1,0,22,0.00732422,0,0.0146484,0,9.24414
function@lzma_index_init,0,0,0,0,0,11,0,0,0,0,6.67647
function@index_tree_append,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_end,0,0,0,0,0,5,0,0,0,0,3.61905
function@index_stream_end,0,0,0,0,0,0,0,0,0,0,0
function@index_tree_node_end,0,0,0,0,0,11,0,0,0,0,9
function@lzma_index_prealloc,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memused,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_block_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_total_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_file_size,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_index_uncompressed_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_checks,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_padding_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_stream_flags,0,0,0,0,0,5,0,0,0,0,3.19048
function@lzma_index_stream_padding,0,0,0,0,0,3,0,0,0,0,2.16667
function@lzma_index_append,6,0,0,3,0,13,0.208202,0,0.936909,0,6.11356
function@lzma_index_cat,0,0,0,0,0,14,0,0,0,0,5.24689
function@index_cat_helper,0,0,0,0,0,5,0,0,0,0,85.625
function@lzma_index_dup,0,0,0,0,0,30,0,0,0,0,151.826
function@lzma_index_iter_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_rewind,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_next,0,0,0,0,0,26,0,0,0,0,69.7824
function@iter_set_info,0,0,0,0,0,3,0,0,0,0,2.37603
function@lzma_index_iter_locate,0,0,0,0,0,7,0,0,0,0,2
function@lzma_filter_decoder_is_supported,0,0,0,0,0,1,0,0,0,0,0.0875
function@decoder_find,0,0,0,0,0,3,0,0,0,0,2.13924
function@lzma_raw_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_decoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_raw_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_properties_decode,0,0,0,0,0,2,0,0,0,0,0.582278
function@lzma_block_header_decode,0,0,0,0,0,37,0,0,0,0,4.87168
function@free_properties,0,0,0,0,0,6,0,0,0,0,6
function@lzma_auto_decoder,0,0,0,0,0,11,0,0,0,0,6.79175
function@auto_decoder_init,0,0,0,0,0,8,0,0,0,0,5.37912
function@auto_decode,0,0,0,0,0,20,0,0,0,0,10.3275
function@auto_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@auto_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@auto_decoder_memconfig,0,0,0,0,0,4,0,0,0,0,3
function@lzma_stream_encoder_init,0,0,0,0,0,12,0,0,0,0,6.70685
function@stream_encode,7,0,0,6,0,46,3.51785,0,3.66346,0,39.7479
function@stream_encoder_end,0,0,0,0,0,8,0,0,0,0,28.25
function@stream_encoder_update,0,0,0,0,0,12,0,0,0,0,8.14159
function@lzma_stream_encoder,0,0,0,0,0,11,0,0,0,0,7.5
function@lzma_raw_buffer_decode,0,0,0,0,0,25,0,0,0,0,9.70312
function@lzma_easy_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_stream_buffer_bound,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_buffer_encode,0,0,0,0,0,34,0,0,0,0,9.23931
function@lzma_easy_preset,0,0,0,0,0,2,0,0,0,0,2
function@lzma_alone_encoder,0,0,0,0,0,9,0,0,0,0,6.125
function@alone_encoder_init,0,0,0,0,0,8,0,0,0,0,5.44922
function@alone_encode,0,0,0,0,0,22,0,0,0,0,10.7016
function@alone_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_vli_size,0,0,0,0,0,4,0,0,0,0,22.2857
function@lzma_raw_buffer_encode,0,0,0,0,0,17,0,0,0,0,8.04688
function@lzma_filter_flags_size,0,0,0,0,0,6,0,0,0,0,3.38095
function@lzma_filter_flags_encode,0,0,0,0,0,13,0,0,0,0,5.91656
function@lzma_easy_encoder,0,0,0,0,0,4,0,0,0,0,3
function@lzma_index_encoder_init,0,0,0,0,0,9,0,0,0,0,5.50549
function@index_encode,1,0,0,1,0,25,1.30612,0,0.5,0,37.2296
function@index_encoder_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_encoder,0,0,0,0,0,12,0,0,0,0,6.1157
function@lzma_index_buffer_encode,0,0,0,0,0,11,0,0,0,0,5
function@lzma_block_buffer_decode,0,0,0,0,0,21,0,0,0,0,9.47851
function@lzma_filters_copy,0,0,0,0,0,30,0,0,0,0,8.62416
function@lzma_raw_coder_init,0,0,0,0,0,23,0,0,0,0,22.1798
function@lzma_raw_coder_memusage,0,0,0,0,0,15,0,0,0,0,19.4053
function@lzma_block_header_size,0,0,0,0,0,2,0,0,0,0,1.01272
function@lzma_block_header_encode,0,0,0,0,0,20,0,0,0,0,3.78629
function@lzma_filter_flags_decode,0,0,0,0,0,14,0,0,0,0,9.63281
function@lzma_block_encoder_init,0,0,0,0,0,7,0,0,0,0,4.08892
function@block_encode,0,0,0,0,0,26,0,0,0,0,9.01211
function@block_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@block_encoder_update,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_block_encoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_version_string,0,0,0,0,0,0,0,0,0,0,0
function@lzma_alloc,0,0,0,0,0,1,0,0,0,0,0.6
function@lzma_free,0,0,0,0,0,3,0,0,0,0,2
function@lzma_bufcpy,0,0,0,0,0,5,0,0,0,0,5
function@lzma_next_filter_init,0,0,0,0,0,10,0,0,0,0,6.6055
function@lzma_next_end,0,0,0,0,0,5,0,0,0,0,2.62069
function@lzma_next_filter_update,0,0,0,0,0,3,0,0,0,0,1.5
function@lzma_strm_init,0,0,0,0,0,2,0,0,0,0,1.52747
function@lzma_code,0,0,0,0,0,6,0,0,0,0,2.00005
function@lzma_end,0,0,0,0,0,7,0,0,0,0,2.02242
function@lzma_get_check,0,0,0,0,0,0,0,0,0,0,0
function@lzma_memusage,0,0,0,0,0,3,0,0,0,0,0.755859
function@lzma_memlimit_get,0,0,0,0,0,3,0,0,0,0,0.755859
function@lzma_memlimit_set,0,0,0,0,0,1,0,0,0,0,1
function@lzma_filter_encoder_is_supported,0,0,0,0,0,1,0,0,0,0,0.0875
function@encoder_find,0,0,0,0,0,3,0,0,0,0,2.13924
function@lzma_filters_update,0,0,0,0,0,7,0,0,0,0,4.04102
function@lzma_raw_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_raw_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_encoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_properties_size,0,0,0,0,0,3,0,0,0,0,0.858491
function@lzma_properties_encode,0,0,0,0,0,3,0,0,0,0,0.858491
function@lzma_stream_decoder_init,0,0,0,0,0,10,0,0,0,0,5.61538
function@stream_decode,7,0,0,5,0,59,5.89842,0,5,0,37.2091
function@stream_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@stream_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@stream_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,1.68
function@lzma_stream_decoder,0,0,0,0,0,11,0,0,0,0,7.5
function@lzma_vli_encode,0,0,0,0,0,1,0,0,0,0,1
function@lzma_block_compressed_size,0,0,0,0,0,3,0,0,0,0,2.00733
function@lzma_block_unpadded_size,0,0,0,0,0,6,0,0,0,0,2.14286
function@lzma_block_total_size,0,0,0,0,0,6,0,0,0,0,2.12821
function@lzma_easy_buffer_encode,0,0,0,0,0,15,0,0,0,0,11.5
function@lzma_index_decoder,0,0,0,0,0,11,0,0,0,0,7.5
function@index_decoder_init,0,0,0,0,0,11,0,0,0,0,6.36283
function@index_decode,2,0,0,2,0,23,2.31268,0,0.99705,0,20.3923
function@index_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@index_decoder_memconfig,0,0,0,0,0,6,0,0,0,0,4.68
function@lzma_index_buffer_decode,0,0,0,0,0,16,0,0,0,0,7.31771
function@lzma_stream_header_decode,0,0,0,0,0,4,0,0,0,0,2.40969
function@lzma_stream_footer_decode,0,0,0,0,0,3,0,0,0,0,2.03524
function@lzma_stream_header_encode,0,0,0,0,0,4,0,0,0,0,1.57143
function@lzma_stream_footer_encode,0,0,0,0,0,5,0,0,0,0,2.36471
function@lzma_vli_decode,0,0,0,0,0,5,0,0,0,0,1.87744
function@lzma_block_decoder_init,0,0,0,0,0,8,0,0,0,0,5.37912
function@block_decode,0,0,0,0,0,23,0,0,0,0,9.18614
function@block_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_block_decoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_index_hash_init,0,0,0,0,0,4,0,0,0,0,2.51786
function@lzma_index_hash_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_hash_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_hash_append,0,0,0,0,0,7,0,0,0,0,5.5
function@lzma_index_hash_decode,7,0,0,3,0,36,1.67321,0,1.5,0,27.7972
function@lzma_alone_decoder_init,0,0,0,0,0,8,0,0,0,0,5.74725
function@alone_decode,1,0,0,1,0,19,0.320221,0,0.5,0,12.0395
function@alone_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@alone_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,1.68
function@lzma_alone_decoder,0,0,0,0,0,10,0,0,0,0,5.83058
function@lzma_block_buffer_bound,0,0,0,0,0,2,0,0,0,0,0.75
function@lzma_block_buffer_encode,0,0,0,0,0,26,0,0,0,0,7.06068
function@block_encode_normal,1,0,0,1,0,21,0.0175781,0,0.046875,0,8.76758
function@block_encode_uncompressed,0,0,0,0,0,12,0,0,0,0,8.04883
function@lzma_easy_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_stream_flags_compare,0,0,0,0,0,1,0,0,0,0,0.0114807
function@lzma_sha256_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_sha256_update,0,0,0,0,0,6,0,0,0,0,53.4167
function@process,50,0,0,47,0,20,1235.88,0,694.25,0,574.625
function@lzma_sha256_finish,0,0,0,0,0,5,0,0,0,0,25.0833
function@lzma_check_is_supported,0,0,0,0,0,1,0,0,0,0,0.5
function@lzma_check_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_update,0,0,0,0,0,10,0,0,0,0,3.25
function@lzma_check_finish,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc64,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc32,0,0,0,0,0,0,0,0,0,0,0
function@main,3,0,0,1,0,36,1.46871,0,0.999999,0,21.5444
function@init_encoder,0,0,0,0,0,12,0,0,0,0,10.4
function@uncompressStream,0,0,0,0,0,16,0,0,0,0,11.8897
function@tuklib_mbstr_fw,0,0,0,0,0,2,0,0,0,0,1.3125
function@tuklib_mbstr_width,0,0,0,0,0,1,0,0,0,0,1
function@tuklib_exit,0,0,0,0,0,0,0,0,0,0,0
