"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@lzma_index_decoder,0,0,0,0,0,11,0,0,0,0,7.5
function@index_decoder_init,0,0,0,0,0,11,0,0,0,0,6.36283
function@index_decode,7,0,0,2,0,24,7.69911,0,0.99705,0,20.5723
function@index_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@index_decoder_memconfig,0,0,0,0,0,6,0,0,0,0,4.68
function@lzma_index_buffer_decode,0,0,0,0,0,15,0,0,0,0,7.29166
function@lzma_stream_header_decode,0,0,0,0,0,4,0,0,0,0,2.40969
function@lzma_stream_footer_decode,0,0,0,0,0,3,0,0,0,0,2.03524
function@lzma_physmem,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_header_encode,0,0,0,0,0,4,0,0,0,0,2.38095
function@lzma_stream_footer_encode,0,0,0,0,0,5,0,0,0,0,2.36471
function@lzma_vli_decode,0,0,0,0,0,5,0,0,0,0,1.87744
function@lzma_block_decoder_init,0,0,0,0,0,8,0,0,0,0,5.37912
function@block_decode,0,0,0,0,0,23,0,0,0,0,9.18614
function@block_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_block_decoder,0,0,0,0,0,9,0,0,0,0,6.125
function@lzma_index_hash_init,0,0,0,0,0,4,0,0,0,0,2.51786
function@lzma_index_hash_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_hash_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_hash_append,0,0,0,0,0,7,0,0,0,0,5.5
function@lzma_index_hash_decode,14,0,0,4,0,21,9.41882,0,2,0,17.374
function@lzma_alone_decoder_init,0,0,0,0,0,8,0,0,0,0,5.74725
function@alone_decode,4,0,0,2,0,17,2.02411,0,1.25,0,11.174
function@alone_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@alone_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,1.68
function@lzma_alone_decoder,0,0,0,0,0,10,0,0,0,0,5.83058
function@lzma_block_buffer_bound,0,0,0,0,0,2,0,0,0,0,0.75
function@lzma_block_buffer_encode,0,0,0,0,0,26,0,0,0,0,7.06068
function@block_encode_normal,10,0,0,1,0,18,1.73438,0,1,0,7.50195
function@block_encode_uncompressed,0,0,0,0,0,12,0,0,0,0,8.04883
function@lzma_easy_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_stream_flags_compare,0,0,0,0,0,1,0,0,0,0,0.0114807
function@lzma_sha256_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_sha256_update,0,0,0,0,0,6,0,0,0,0,53.4167
function@process,159,0,0,61,0,1,2770.12,0,932.5,0,31.875
function@lzma_sha256_finish,0,0,0,0,0,5,0,0,0,0,25.0833
function@lzma_check_is_supported,0,0,0,0,0,1,0,0,0,0,0.5
function@lzma_check_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_update,0,0,0,0,0,10,0,0,0,0,3.25
function@lzma_check_finish,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc64,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc32,0,0,0,0,0,1,0,0,0,0,1
function@main,6,0,0,6,0,25,3.71866,0,2.125,0,16.8257
function@init_encoder,0,0,0,0,0,12,0,0,0,0,10.4
function@uncompressStream,0,0,0,0,0,16,0,0,0,0,11.8897
function@tuklib_cpucores,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_open_stdxxx,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_progname_init,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_fw,0,0,0,0,0,2,0,0,0,0,1.3125
function@tuklib_physmem,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_width,0,0,0,0,0,1,0,0,0,0,1
function@tuklib_exit,0,0,0,0,0,0,0,0,0,0,0
