"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdateh..omp_par,45,43,0,62,17,3,2754.25,4235.17,102.083,65.4167,1279.75
function@_QMupdate_modPupdatee,96,5,0,41,14,0,71.5,5,41,14,0
function@_QMupdate_modPupdatee..omp_par.7,348,172,0,201,151,52,175469,87394.7,11113.6,12439.2,34219.7
function@_QMupdate_modPupdatee..omp_par.6,106,52,0,70,20,12,2748.45,1119.3,218.313,77.8589,400.466
function@_QMupdate_modPupdatee..omp_par.5,86,46,0,62,22,21,3066.91,1159.69,217.184,70.1288,894.871
function@_QMupdate_modPupdatee..omp_par,24,18,0,29,2,5,983.917,1850.17,47.9167,2,1306.25
function@_QMupdate_modPupdate_inith,113,48,0,60,30,22,838.56,652.8,93.76,19.8,3695.76
function@_QMupdate_modPupdate_inith..omp_par.11,66,41,0,60,25,10,1107.58,3081.33,208.833,156.583,1140.92
function@_QMupdate_modPupdate_inith..omp_par.10,12,4,0,14,6,1,60.3333,353.167,13.3333,4,21.25
function@_QMupdate_modPupdate_inith..omp_par.9,11,6,0,9,2,4,17.5,27.25,8,1.33333,32.4167
function@_QMupdate_modPupdate_inith..omp_par.8,11,6,0,9,2,4,17.5,27.25,8,1.33333,32.4167
function@_QMupdate_modPupdate_inith..omp_par,8,8,0,14,4,0,40.5,88.8333,34.25,2.66667,0
function@_QMupdate_modPupdate_inite,345,170,0,141,107,63,556.856,522.684,124.959,30.3883,2296.19
function@_QMupdate_modPupdate_inite..omp_par.14,36,40,0,45,7,12,1380.33,5024.25,1241.67,594.917,1944.17
function@_QMupdate_modPupdate_inite..omp_par.13,3,6,0,6,0,8,3,29.5,6,0,72.0833
function@_QMupdate_modPupdate_inite..omp_par.12,3,3,0,4,0,8,3,39.75,4,0,72.0833
function@_QMupdate_modPupdate_inite..omp_par,3,3,0,3,0,2,3,14.9167,3,0,447.833
function@_QMupml_modPupml_allocate,44,3,0,9,6,464,39.5882,3,9,6,397.824
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,2
function@_QMupml_modPupml_set_eps_arrays,80,32,0,52,8,116,5698.17,1843.02,486.357,77.7143,322.857
function@_QMupml_modPupml_init,2212,1473,0,960,772,729,3511.66,2322.8,1299.99,180.706,3100.96
function@_QMupml_modPupml_initb,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initb..omp_par,377,66,0,153,29,9,1.92694e+06,102912,276308,7330.67,41813.7
function@_QMupml_modPupml_inith,19,3,0,17,4,0,19,3,17,4,0
function@_QMupml_modPupml_inith..omp_par,370,230,0,202,106,85,68513.4,20519,1368.5,1624.42,8834.58
function@_QMupml_modPupml_updateh,46,4,0,38,16,0,46,4,38,16,0
function@_QMupml_modPupml_updateh..omp_par,2680,405,0,683,174,168,1.45977e+07,1.84002e+06,1.01049e+06,387758,1.13407e+06
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,42,6,0,36,12,0,42,6,36,12,0
function@_QMupml_modPupml_updatee_homo..omp_par,4313,513,0,1243,515,79,1.47132e+07,529475,389736,95618,44286.2
function@_QMupml_modPupml_updatee_simple,42,6,0,36,12,0,42,6,36,12,0
function@_QMupml_modPupml_updatee_simple..omp_par,4832,535,0,1270,532,76,1.77706e+07,804439,384583,206378,43432
function@_QMupml_modPupml_initd,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initd..omp_par,642,99,0,248,60,21,2.10695e+06,111983,308189,12217.3,51200.4
function@_QMupml_modPupml_inite,19,3,0,17,4,0,19,3,17,4,0
function@_QMupml_modPupml_inite..omp_par,515,300,0,232,116,123,76956.8,24326.5,1214.84,898.765,10260.3
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,36,11,0,13,4,58,132.049,12.2446,14.0435,2.46196,215.005
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,5,0,0,0,0,32.4615
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_integers_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_reals_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_logical_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_ssend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_bsend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_sendrecv_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_struct_,2,0,0,2,0,14,2,0,2,0,14
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_type_hvector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_irecv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_bsend_init_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_recv_init_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_abort_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,5,0,0,0,0,5
function@_QMhuygens_modPhuygensh,751,330,0,325,119,272,674.214,4099.07,202.107,53.9821,814.464
function@_QMhuygens_modPhuygense,944,380,0,406,132,327,902.303,5895.25,235.982,223.232,996.446
function@_QMhuygens_modPuin,309,217,0,131,25,110,2583.77,1531.03,666.634,16.0577,1801.1
function@_QMmaterial_modPmat_init,620,392,0,431,197,399,1.83341e+06,1.91578e+06,266986,282343,2.54703e+06
function@_QMmaterial_modPmat_updatee,96,6,0,42,13,0,71.5,6,42,13,0
function@_QMmaterial_modPmat_updatee..omp_par.3,220,35,0,129,30,9,1.04389e+06,71789.8,75553.1,30411.9,68267
function@_QMmaterial_modPmat_updatee..omp_par.2,61,17,0,48,10,3,10992.1,1786.58,1026.33,107.667,1279.75
function@_QMmaterial_modPmat_updatee..omp_par.1,62,16,0,50,10,4,10153.8,2224.08,615,120.25,1706.33
function@_QMmaterial_modPmat_updatee..omp_par,54,24,0,45,7,5,10523.8,6050.42,1025.33,80.5,2132.92
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,19,8,0,14,3,132,38,8,32,3,284.047
function@_QMpower_modPpower_init..omp_par,90,5,0,25,3,0,26961.8,65.75,3530.25,27.5,0
function@_QMpower_modPpower_stop,0,0,0,0,0,11,0,0,0,0,882.417
function@_QMpower_modPpower_dft,4,2,0,5,2,13,20.1296,2.81481,6.55556,1.18519,43.463
function@_QMpower_modPpower_dft..omp_par.1,144,6,0,32,3,9,33743.2,917.917,132.25,27.5,3433.92
function@_QMpower_modPpower_dft..omp_par,45,0,0,11,0,17,854.667,0,10.6667,0,361.25
function@_QMpower_modPpower_print,24,12,0,14,7,67,60.3965,28.6992,20.5469,2.39258,275.518
function@_QMpower_modPpower_intere,20,20,0,12,0,31,6.66667,9.33333,10.3333,0,3.66667
function@_QMpower_modPpower_interh,47,34,0,23,6,31,15.6667,14,14.6667,2,3.66667
function@_QMpower_modPread_power,4,9,0,7,0,303,21.8795,5.88074,9.08383,0,11801.4
function@_QMpower_modPpower_updateh,63,52,0,55,28,6,77.7,104.45,39.2,17.95,8.75
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,114,62,0,57,18,86,881.313,2376.49,66.2109,14.2812,1940.97
function@_QMpec_modPpec_read,5,0,0,3,0,106,7.27734,0,1.73828,0,261.301
function@_QMpec_modPpec_init,287,185,0,192,44,305,47140.9,11590.6,15920.4,3719.99,138010
function@_QMpec_modPpec_apply,10,14,0,20,4,1,50.5,216.5,20,2.66667,1
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,15,23,0,38,13,188,9.375,14.375,23.75,8.125,296.914
