"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdateh..omp_par,38,32,0,60,10,8,3154.25,2874.25,88.5,47.8333,1284.42
function@_QMupdate_modPupdatee,80,0,0,35,0,13,56.5,0,34,0,6.5
function@_QMupdate_modPupdatee..omp_par.7,438,82,0,169,106,139,137598,59402.9,15360.5,6517.13,101044
function@_QMupdate_modPupdatee..omp_par.6,72,30,0,63,14,26,247.221,214.123,134.724,43.6319,523.816
function@_QMupdate_modPupdatee..omp_par.5,74,29,0,58,13,28,316.939,261.595,152.374,40.5399,911.435
function@_QMupdate_modPupdatee..omp_par,18,11,0,28,0,8,147,1794.5,46.9167,0,1309.25
function@_QMupdate_modPupdate_inith,65,27,0,61,0,35,660.76,637.92,104.96,0,3691.04
function@_QMupdate_modPupdate_inith..omp_par.11,40,37,0,54,1,21,1365.08,1685.5,145,21.25,1327.33
function@_QMupdate_modPupdate_inith..omp_par.10,10,2,0,12,2,4,57.6667,31.8333,11.3333,1.33333,24.25
function@_QMupdate_modPupdate_inith..omp_par.9,7,6,0,8,0,7,9.58333,31.5,7.33333,0,35.4167
function@_QMupdate_modPupdate_inith..omp_par.8,7,6,0,8,0,7,9.58333,31.5,7.33333,0,35.4167
function@_QMupdate_modPupdate_inith..omp_par,5,7,0,12,3,4,25.25,67.5833,12,2,24.25
function@_QMupdate_modPupdate_inite,222,78,0,123,1,136,577.653,374.134,125.935,0.0343643,2331.72
function@_QMupdate_modPupdate_inite..omp_par.14,16,30,0,37,0,21,637.417,3830.5,195.667,0,2365
function@_QMupdate_modPupdate_inite..omp_par.13,1,4,0,5,0,11,1,40.4167,5,0,75.0833
function@_QMupdate_modPupdate_inite..omp_par.12,1,4,0,5,0,12,1,53,5,0,76.0833
function@_QMupdate_modPupdate_inite..omp_par,1,2,0,3,0,5,1,13.9167,3,0,450.833
function@_QMupml_modPupml_allocate,18,8,0,14,0,447,13.5882,8,14,0,376.353
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,2
function@_QMupml_modPupml_set_eps_arrays,54,13,0,57,0,144,5040.36,1627.83,555.429,0,1060.86
function@_QMupml_modPupml_init,2737,359,0,703,660,1583,2705.09,1311.18,761.723,96.9918,3565.16
function@_QMupml_modPupml_initb,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initb..omp_par,157,35,0,133,21,51,517798,86045.1,289841,1578.75,159290
function@_QMupml_modPupml_inith,15,0,0,15,0,0,15,0,15,0,0
function@_QMupml_modPupml_inith..omp_par,294,211,0,176,4,150,10443.3,13674.1,991.167,85,10519.3
function@_QMupml_modPupml_updateh,30,0,0,30,0,0,30,0,30,0,0
function@_QMupml_modPupml_updateh..omp_par,877,318,0,649,1,504,4.51463e+06,1.3487e+06,1.50174e+06,13.25,2.39421e+06
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,30,0,0,30,0,0,30,0,30,0,0
function@_QMupml_modPupml_updatee_homo..omp_par,1560,477,0,1036,68,408,4.24271e+06,417549,522296,8367.08,992706
function@_QMupml_modPupml_updatee_simple,30,0,0,30,0,0,30,0,30,0,0
function@_QMupml_modPupml_updatee_simple..omp_par,1526,469,0,1070,62,492,4.38153e+06,381715,499591,5807.58,1.38082e+06
function@_QMupml_modPupml_initd,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initd..omp_par,299,55,0,218,34,86,588141,93195.4,314775,3007,179120
function@_QMupml_modPupml_inite,15,0,0,15,0,0,15,0,15,0,0
function@_QMupml_modPupml_inite..omp_par,438,239,0,201,4,222,11943.3,13677,977.235,80.2353,12048.8
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,30,5,0,11,1,71,70.5924,4.875,10.625,0.375,237.538
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,5,0,0,0,0,32.4615
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_integers_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_reals_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_logical_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_ssend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_bsend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_sendrecv_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_struct_,2,0,0,2,0,14,2,0,2,0,14
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_type_hvector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_irecv_,0,0,0,0,0,12,0,0,0,0,12
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_bsend_init_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_recv_init_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,2,0,0,0,0,2
function@_QMhuygens_modPhuygensh,464,113,0,233,3,378,305.357,133,118.179,3,895.036
function@_QMhuygens_modPhuygense,618,126,0,273,3,469,375.018,139.518,135.018,3,1116.98
function@_QMhuygens_modPuin,176,96,0,93,5,246,512.52,653.3,366.456,6.94444,3374.72
function@_QMmaterial_modPmat_init,429,127,0,370,94,504,2.08603e+06,491066,159337,347694,2.7555e+06
function@_QMmaterial_modPmat_updatee,81,0,0,35,0,13,57.5,0,34.5,0,6.5
function@_QMmaterial_modPmat_updatee..omp_par.3,85,43,0,112,0,33,377956,82274.1,89367.4,0,130142
function@_QMmaterial_modPmat_updatee..omp_par.2,26,17,0,40,0,12,5222.17,558.5,118.833,0,2602.25
function@_QMmaterial_modPmat_updatee..omp_par.1,28,15,0,42,0,12,4372,1421.58,120.5,0,2602.25
function@_QMmaterial_modPmat_updatee..omp_par,30,12,0,41,0,15,6076.67,2647,545.417,0,3456.42
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,4,2,0,5,0,181,2.75,2,3.75,0,363.453
function@_QMpower_modPpower_init..omp_par,24,1,0,21,2,10,6164.42,21.25,3506.33,26.5,2583.75
function@_QMpower_modPpower_stop,0,0,0,0,0,11,0,0,0,0,882.417
function@_QMpower_modPpower_dft,5,0,0,5,0,13,31.5741,0,5,0,38.7778
function@_QMpower_modPpower_dft..omp_par.1,46,3,0,44,2,20,10685.2,874.417,6934,26.5,5187.42
function@_QMpower_modPpower_dft..omp_par,12,0,0,9,0,18,214.167,0,7.66667,0,321.75
function@_QMpower_modPpower_print,15,0,0,10,0,79,40.0977,0,5.67188,0,298.295
function@_QMpower_modPpower_intere,8,8,0,8,0,36,2.66667,2.66667,8,0,5.33333
function@_QMpower_modPpower_interh,17,4,0,12,0,42,5.66667,1.33333,10,0,7.33333
function@_QMpower_modPread_power,6,1,0,4,0,313,22.9309,0.625,7.69321,0,13280.1
function@_QMpower_modPpower_updateh,50,17,0,43,2,16,69.725,36.8,31.375,3.375,20.85
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,73,36,0,45,3,165,471.59,1047.42,74.9219,1.875,2920.52
function@_QMpec_modPpec_read,5,0,0,3,0,110,7.27734,0,1.73828,0,262.027
function@_QMpec_modPpec_init,252,61,0,177,7,351,35419.8,4982.08,23639.7,324.753,147940
function@_QMpec_modPpec_apply,12,0,0,12,0,0,12,0,12,0,0
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,10,16,0,26,0,193,6.25,21.875,16.25,0,316.289
