"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdate_inite..omp_par.14,35,35,0,48,1,15,1339.33,3912.67,828.333,1,2277.25
function@_QMupdate_modPupdate_inite..omp_par.13,5,6,0,5,2,7,9.5,30.0833,7.25,4.25,68.8333
function@_QMupdate_modPupdate_inite..omp_par.12,5,7,0,5,2,7,9.5,43.6667,7.25,4.25,68.8333
function@_QMupdate_modPupdate_inite..omp_par,3,3,0,3,0,2,3,14.9167,3,0,447.833
function@_QMupml_modPupml_allocate,91,10,0,18,4,383,77.7647,10,18,4,316.824
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,2
function@_QMupml_modPupml_set_eps_arrays,110,29,0,55,8,112,9132.79,3243.02,511,1130.07,321.429
function@_QMupml_modPupml_init,2641,1418,0,1248,932,523,5940.83,2267.15,1900.1,409.267,1770.89
function@_QMupml_modPupml_initb,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initb..omp_par,360,81,0,131,37,7,1.80832e+06,237304,156050,8189.83,40960.5
function@_QMupml_modPupml_inith,24,4,0,24,6,1,24,4,24,6,1
function@_QMupml_modPupml_inith..omp_par,387,284,0,268,56,73,93942.3,20064.8,12838.1,764.833,8428.67
function@_QMupml_modPupml_updateh,51,10,0,51,12,0,51,10,51,12,0
function@_QMupml_modPupml_updateh..omp_par,2641,480,0,728,82,179,1.43233e+07,1.88278e+06,802377,201651,1.2258e+06
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,50,9,0,50,13,1,50,9,50,13,1
function@_QMupml_modPupml_updatee_homo..omp_par,4310,696,0,1435,322,83,1.46825e+07,616039,376701,79965.8,46588.8
function@_QMupml_modPupml_updatee_simple,50,9,0,50,13,1,50,9,50,13,1
function@_QMupml_modPupml_updatee_simple..omp_par,4837,734,0,1469,332,77,1.77587e+07,927248,388819,189094,43943.9
function@_QMupml_modPupml_initd,0,0,0,0,0,3,0,0,0,0,3
function@_QMupml_modPupml_initd..omp_par,633,125,0,237,68,8,1.98476e+06,258694,179220,13406.4,46081.5
function@_QMupml_modPupml_inite,24,4,0,24,6,1,24,4,24,6,1
function@_QMupml_modPupml_inite..omp_par,539,390,0,324,78,97,146284,33586.1,31382.3,9124.41,8412.1
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,46,18,0,16,4,53,147.669,19.913,18.3641,1.45109,157.043
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,5,0,0,0,0,32.4615
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_integers_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_reals_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_bcast_logical_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,1,0,0,1,0,11,1,0,1,0,11
function@mpi_ssend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_bsend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_sendrecv_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_type_struct_,2,0,0,2,0,14,2,0,2,0,14
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_type_hvector_,1,0,0,1,0,13,1,0,1,0,13
function@mpi_irecv_,1,0,0,1,0,11,1,0,1,0,11
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,1,0,0,1,0,21,1,0,1,0,21
function@mpi_bsend_init_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_recv_init_,1,0,0,1,0,12,1,0,1,0,12
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_abort_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,2,0,0,0,0,2
function@_QMhuygens_modPhuygensh,686,387,0,300,69,301,712.036,4536.16,265.429,38.1071,765.142
function@_QMhuygens_modPhuygense,855,469,0,386,87,387,930.768,6406.57,299.518,210.643,959.214
function@_QMhuygens_modPuin,258,210,0,120,25,161,1554.73,1408.65,668.687,13.7145,2895.2
function@_QMmaterial_modPmat_init,636,424,0,498,211,339,5.2604e+07,2.5716e+07,1.95722e+06,5.22924e+07,1.15849e+06
function@_QMmaterial_modPmat_updatee,99,11,0,48,10,0,73.5,11,48,10,0
function@_QMmaterial_modPmat_updatee..omp_par.3,223,41,0,131,24,3,1.06949e+06,89162.6,58792.9,13039.1,25599.8
function@_QMmaterial_modPmat_updatee..omp_par.2,59,21,0,52,4,3,9713.67,1889.58,277.833,3,1279.75
function@_QMmaterial_modPmat_updatee..omp_par.1,59,20,0,53,4,4,9300.33,2327.42,291.083,15.5833,1706.33
function@_QMmaterial_modPmat_updatee..omp_par,52,26,0,48,2,5,9245,5688.42,238.417,14.25,2132.92
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,28,14,0,18,4,126,53.1406,11.3125,35.625,3.39062,279.031
function@_QMpower_modPpower_init..omp_par,59,7,0,27,4,0,13737.8,918.917,5246.83,454.083,0
function@_QMpower_modPpower_stop,0,0,0,0,0,12,0,0,0,0,903.667
function@_QMpower_modPpower_dft,9,6,0,5,4,10,20.9259,9.55556,8.59259,1.77778,38.9815
function@_QMpower_modPpower_dft..omp_par.1,152,6,0,40,3,9,37155.8,917.917,3544.92,27.5,3433.92
function@_QMpower_modPpower_dft..omp_par,44,0,0,12,0,15,833.417,0,92.6667,0,318.75
function@_QMpower_modPpower_print,28,7,0,13,3,66,60.6738,26.2793,18.9219,0.986328,277.631
function@_QMpower_modPpower_intere,15,19,0,10,1,31,5,9.33333,10,1,3.66667
function@_QMpower_modPpower_interh,32,36,0,18,2,31,12,15.6667,15,1.66667,3.66667
function@_QMpower_modPread_power,7,9,0,9,0,317,86.7927,5.88074,42.0404,0,12658.7
function@_QMpower_modPpower_updateh,85,63,0,83,29,7,515.55,303.975,123.775,221.375,3.575
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,114,65,0,60,19,85,881.313,2380.31,70.0234,16.0938,1939.56
function@_QMpec_modPpec_read,5,0,0,3,0,92,7.27734,0,1.73828,0,230.422
function@_QMpec_modPpec_init,337,223,0,243,59,301,43866.3,13720.8,20418,749.674,141014
function@_QMpec_modPpec_apply,31,17,0,34,6,2,350.667,156.75,128.25,45.1667,2
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,18,22,0,39,22,180,11.25,25.625,24.375,13.75,143.164
