"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_7MappingILi3ELi3EEERKNS_10DoFHandlerILi3ELi3EEERKNS_10QuadratureILi3EEERNS_12SparseMatrixIdEERKNS_8FunctionILi3EEERNS_6VectorIdEEPSN_NS_13MatrixCreator13IteratorRangeISB_EERNS0_16DummyThreadMutexENS4_9null_typeEEELi9EEclES9_SD_SH_SK_SO_SR_SS_SV_SX_,1,0,0,1,0,25,1,0,1,0,13.6719
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EdLi3EEEvRKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSG_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_7MappingIXT_EXT1_EEERKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEE,2,1,0,3,0,28,39.9959,19.998,3,0,158.501
function@_ZN6dealii13MatrixCreator20create_mass_matrix_1ILi3EfLi3EEEvRKNS_7MappingIXT_EXT1_EEERKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEENS0_13IteratorRangeIS7_EERNS_7Threads16DummyThreadMutexE,81,50,0,58,0,99,4.54777e+06,2.50304e+07,583921,0,3.92571e+07
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_7MappingILi3ELi3EEERKNS_10DoFHandlerILi3ELi3EEERKNS_10QuadratureILi3EEERNS_12SparseMatrixIfEEPKNS_8FunctionILi3EEENS_13MatrixCreator13IteratorRangeISB_EERNS0_16DummyThreadMutexENS4_9null_typeESU_SU_EELi7EEclES9_SD_SH_SK_SO_SR_ST_,1,0,0,1,0,24,1,0,1,0,13.0469
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEE,0,0,0,0,0,4,0,0,0,0,4
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_7MappingIXT_EXT1_EEERKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSK_,2,2,0,4,0,28,39.9959,39.9959,4,0,158.501
function@_ZN6dealii13MatrixCreator20create_mass_matrix_2ILi3EfLi3EEEvRKNS_7MappingIXT_EXT1_EEERKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSK_NS0_13IteratorRangeIS7_EERNS_7Threads16DummyThreadMutexE,90,53,0,78,0,128,3.95145e+06,2.94333e+07,694798,0,4.42054e+07
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_7MappingILi3ELi3EEERKNS_10DoFHandlerILi3ELi3EEERKNS_10QuadratureILi3EEERNS_12SparseMatrixIfEERKNS_8FunctionILi3EEERNS_6VectorIdEEPSN_NS_13MatrixCreator13IteratorRangeISB_EERNS0_16DummyThreadMutexENS4_9null_typeEEELi9EEclES9_SD_SH_SK_SO_SR_SS_SV_SX_,1,0,0,1,0,25,1,0,1,0,13.6719
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_10DoFHandlerIXT_EXT1_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSG_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EdLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEE,2,1,0,3,0,28,39.9959,19.998,3,0,158.501
function@_ZN6dealii7Threads11split_rangeINS_18TriaActiveIteratorINS_15DoFCellAccessorINS_2hp10DoFHandlerILi3ELi3EEEEEEEEESt6vectorISt4pairIT_SB_ESaISC_EERKSB_SG_j,9,3,0,9,0,31,18.4755,5.62492,6.62496,0,700.845
function@_ZN6dealii13MatrixCreator20create_mass_matrix_1ILi3EdLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEENS0_13IteratorRangeIS8_EERNS_7Threads16DummyThreadMutexE,46,35,0,38,6,88,22539.8,4987.31,3095.93,964.017,123275
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_2hp17MappingCollectionILi3ELi3EEERKNS6_10DoFHandlerILi3ELi3EEERKNS6_11QCollectionILi3EEERNS_12SparseMatrixIdEEPKNS_8FunctionILi3EEENS_13MatrixCreator13IteratorRangeISC_EERNS0_16DummyThreadMutexENS4_9null_typeESV_SV_EELi7EEclESA_SE_SI_SL_SP_SS_SU_,1,0,0,1,0,24,1,0,1,0,13.0469
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EdLi3EEEvRKNS_2hp10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEE,0,0,0,0,0,4,0,0,0,0,4
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EdLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSL_,2,2,0,4,0,28,39.9959,39.9959,4,0,158.501
function@_ZN6dealii13MatrixCreator20create_mass_matrix_2ILi3EdLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSL_NS0_13IteratorRangeIS8_EERNS_7Threads16DummyThreadMutexE,75,31,0,35,3,91,50819.1,54293.6,3066.57,466.253,164869
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_2hp17MappingCollectionILi3ELi3EEERKNS6_10DoFHandlerILi3ELi3EEERKNS6_11QCollectionILi3EEERNS_12SparseMatrixIdEERKNS_8FunctionILi3EEERNS_6VectorIdEEPSO_NS_13MatrixCreator13IteratorRangeISC_EERNS0_16DummyThreadMutexENS4_9null_typeEEELi9EEclESA_SE_SI_SL_SP_SS_ST_SW_SY_,1,0,0,1,0,25,1,0,1,0,13.6719
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EdLi3EEEvRKNS_2hp10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSH_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEE,2,1,0,3,0,28,39.9959,19.998,3,0,158.501
function@_ZN6dealii13MatrixCreator20create_mass_matrix_1ILi3EfLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEENS0_13IteratorRangeIS8_EERNS_7Threads16DummyThreadMutexE,46,35,0,38,6,88,22539.8,4987.31,3095.93,964.017,123275
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_2hp17MappingCollectionILi3ELi3EEERKNS6_10DoFHandlerILi3ELi3EEERKNS6_11QCollectionILi3EEERNS_12SparseMatrixIfEEPKNS_8FunctionILi3EEENS_13MatrixCreator13IteratorRangeISC_EERNS0_16DummyThreadMutexENS4_9null_typeESV_SV_EELi7EEclESA_SE_SI_SL_SP_SS_SU_,1,0,0,1,0,24,1,0,1,0,13.0469
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_2hp10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EEPKNS_8FunctionIXT1_EEE,0,0,0,0,0,4,0,0,0,0,4
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSL_,2,2,0,4,0,28,39.9959,39.9959,4,0,158.501
function@_ZN6dealii13MatrixCreator20create_mass_matrix_2ILi3EfLi3EEEvRKNS_2hp17MappingCollectionIXT_EXT1_EEERKNS2_10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSL_NS0_13IteratorRangeIS8_EERNS_7Threads16DummyThreadMutexE,75,31,0,35,3,91,50819.1,54293.6,3066.57,466.253,164869
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleIRKNS_2hp17MappingCollectionILi3ELi3EEERKNS6_10DoFHandlerILi3ELi3EEERKNS6_11QCollectionILi3EEERNS_12SparseMatrixIfEERKNS_8FunctionILi3EEERNS_6VectorIdEEPSO_NS_13MatrixCreator13IteratorRangeISC_EERNS0_16DummyThreadMutexENS4_9null_typeEEELi9EEclESA_SE_SI_SL_SP_SS_ST_SW_SY_,1,0,0,1,0,25,1,0,1,0,13.6719
function@_ZN6dealii13MatrixCreator18create_mass_matrixILi3EfLi3EEEvRKNS_2hp10DoFHandlerIXT_EXT1_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIT0_EERKNS_8FunctionIXT1_EEERNS_6VectorIdEEPSH_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN6dealii13MatrixCreator27create_boundary_mass_matrixILi3ELi3EEEvRKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXmiT_Li1EEEERNS_12SparseMatrixIdEERKNS_11FunctionMapIXT0_EE4typeERNS_6VectorIdEERSt6vectorIjSaIjEEPKNS_8FunctionIXT0_EEESN_,2,1,0,3,0,18,1.99938,0.999688,3,0,12.2443
function@_ZN6dealii13MatrixCreator27create_boundary_mass_matrixILi3ELi3EEEvRKNS_7MappingIXT_EXT0_EEERKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXmiT_Li1EEEERNS_12SparseMatrixIdEERKNS_11FunctionMapIXT0_EE4typeERNS_6VectorIdEERSt6vectorIjSaIjEEPKNS_8FunctionIXT0_EEESR_,5,0,0,5,0,27,99.9898,0,5,0,123.13
function@_ZN6dealii13MatrixCreator29create_boundary_mass_matrix_1ILi3ELi3EEEvN5boost6tuples5tupleIRKNS_7MappingIXT_EXT0_EEERKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXmiT_Li1EEEENS3_9null_typeESH_SH_SH_SH_SH_SH_EERNS_12SparseMatrixIdEERKNS_11FunctionMapIXT0_EE4typeERNS_6VectorIdEERSt6vectorIjSaIjEEPKNS_8FunctionIXT0_EEERKSW_NS0_13IteratorRangeISA_EERNS_7Threads16DummyThreadMutexE,77,27,0,62,1,150,692774,664328,20573.8,0.374998,101982
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleINS5_IRKNS_7MappingILi3ELi3EEERKNS_10DoFHandlerILi3ELi3EEERKNS_10QuadratureILi2EEENS4_9null_typeESI_SI_SI_SI_SI_SI_EERNS_12SparseMatrixIdEERKSt3mapIhPKNS_8FunctionILi3EEESt4lessIhESaISt4pairIKhSR_EEERNS_6VectorIdEERSt6vectorIjSaIjEESR_RKS16_NS_13MatrixCreator13IteratorRangeISB_EERNS0_16DummyThreadMutexESI_EELi9EEclESJ_SM_S10_S13_S17_SR_S19_S1C_S1E_,3,0,0,2,0,25,2.99999,0,2,0,6.82813
function@_ZN6dealii13MatrixCreator27create_boundary_mass_matrixILi3ELi3EEEvRKNS_2hp17MappingCollectionIXT_EXT0_EEERKNS2_10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXmiT_Li1EEEERNS_12SparseMatrixIdEERKNS_11FunctionMapIXT0_EE4typeERNS_6VectorIdEERSt6vectorIjSaIjEEPKNS_8FunctionIXT0_EEESS_,5,0,0,5,0,27,99.9898,0,5,0,123.13
function@_ZN6dealii13MatrixCreator29create_boundary_mass_matrix_1ILi3ELi3EEEvN5boost6tuples5tupleIRKNS_2hp17MappingCollectionIXT_EXT0_EEERKNS5_10DoFHandlerIXT_EXT0_EEERKNS5_11QCollectionIXmiT_Li1EEEENS3_9null_typeESI_SI_SI_SI_SI_SI_EERNS_12SparseMatrixIdEERKNS_11FunctionMapIXT0_EE4typeERNS_6VectorIdEERSt6vectorIjSaIjEEPKNS_8FunctionIXT0_EEERKSX_NS0_13IteratorRangeISB_EERNS_7Threads16DummyThreadMutexE,95,24,0,66,0,177,65166.9,24631.5,5973.2,0,87161.9
function@_ZN6dealii7Threads8internal16fun_encapsulatorIvN5boost6tuples5tupleINS5_IRKNS_2hp17MappingCollectionILi3ELi3EEERKNS6_10DoFHandlerILi3ELi3EEERKNS6_11QCollectionILi2EEENS4_9null_typeESJ_SJ_SJ_SJ_SJ_SJ_EERNS_12SparseMatrixIdEERKSt3mapIhPKNS_8FunctionILi3EEESt4lessIhESaISt4pairIKhSS_EEERNS_6VectorIdEERSt6vectorIjSaIjEESS_RKS17_NS_13MatrixCreator13IteratorRangeISC_EERNS0_16DummyThreadMutexESJ_EELi9EEclESK_SN_S11_S14_S18_SS_S1A_S1D_S1F_,3,0,0,2,0,25,2.99999,0,2,0,6.82813
function@_ZN6dealii13MatrixCreator27create_boundary_mass_matrixILi3ELi3EEEvRKNS_2hp10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXmiT_Li1EEEERNS_12SparseMatrixIdEERKNS_11FunctionMapIXT0_EE4typeERNS_6VectorIdEERSt6vectorIjSaIjEEPKNS_8FunctionIXT0_EEESO_,2,1,0,3,0,18,1.99938,0.999688,3,0,12.2443
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIdEEPKNS_8FunctionIXT0_EEE,0,0,0,0,0,4,0,0,0,0,4
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_7MappingIXT_EXT0_EEERKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIdEEPKNS_8FunctionIXT0_EEE,2,1,0,3,0,28,39.9959,19.998,3,0,158.501
function@_ZN6dealii13MatrixCreator23create_laplace_matrix_1ILi3ELi3EEEvRKNS_7MappingIXT_EXT0_EEERKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIdEEPKNS_8FunctionIXT0_EEENS0_13IteratorRangeIS7_EERNS_7Threads16DummyThreadMutexE,27,9,0,17,0,62,6515.52,391.19,2600.36,0,33206.3
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_7MappingIXT_EXT0_EEERKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIdEERKNS_8FunctionIXT0_EEERNS_6VectorIdEEPSJ_,2,2,0,4,0,28,39.9959,39.9959,4,0,158.501
function@_ZN6dealii13MatrixCreator23create_laplace_matrix_2ILi3ELi3EEEvRKNS_7MappingIXT_EXT0_EEERKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIdEERKNS_8FunctionIXT0_EEERNS_6VectorIdEEPSJ_NS0_13IteratorRangeIS7_EERNS_7Threads16DummyThreadMutexE,41,14,0,30,0,82,27527.2,70452.4,3043.99,0,58926.2
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_10DoFHandlerIXT_EXT0_EEERKNS_10QuadratureIXT_EEERNS_12SparseMatrixIdEERKNS_8FunctionIXT0_EEERNS_6VectorIdEEPSF_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_2hp10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIdEEPKNS_8FunctionIXT0_EEE,0,0,0,0,0,4,0,0,0,0,4
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_2hp17MappingCollectionIXT_EXT0_EEERKNS2_10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIdEEPKNS_8FunctionIXT0_EEE,2,1,0,3,0,28,39.9959,19.998,3,0,158.501
function@_ZN6dealii13MatrixCreator23create_laplace_matrix_1ILi3ELi3EEEvRKNS_2hp17MappingCollectionIXT_EXT0_EEERKNS2_10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIdEEPKNS_8FunctionIXT0_EEENS0_13IteratorRangeIS8_EERNS_7Threads16DummyThreadMutexE,32,16,0,13,0,59,15562.4,464.758,2714.21,0,49043.6
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_2hp17MappingCollectionIXT_EXT0_EEERKNS2_10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIdEERKNS_8FunctionIXT0_EEERNS_6VectorIdEEPSK_,2,2,0,4,0,28,39.9959,39.9959,4,0,158.501
function@_ZN6dealii13MatrixCreator23create_laplace_matrix_2ILi3ELi3EEEvRKNS_2hp17MappingCollectionIXT_EXT0_EEERKNS2_10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIdEERKNS_8FunctionIXT0_EEERNS_6VectorIdEEPSK_NS0_13IteratorRangeIS8_EERNS_7Threads16DummyThreadMutexE,48,14,0,23,0,73,46541,4764.75,2752.33,0,74571.5
function@_ZN6dealii13MatrixCreator21create_laplace_matrixILi3ELi3EEEvRKNS_2hp10DoFHandlerIXT_EXT0_EEERKNS2_11QCollectionIXT_EEERNS_12SparseMatrixIdEERKNS_8FunctionIXT0_EEERNS_6VectorIdEEPSG_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN5boost10shared_ptrIN6dealii7Threads8internal16ThreadDescriptorIvEEED2Ev,0,0,0,0,0,2,0,0,0,0,0.307692
function@_ZNSt6vectorIjSaIjEE17_M_realloc_insertEN9__gnu_cxx17__normal_iteratorIPjS1_EERKj,4,0,0,3,0,14,3,0,3,0,12.4975
function@_ZSt9__advanceIN6dealii18TriaActiveIteratorINS0_15DoFCellAccessorINS0_10DoFHandlerILi3ELi3EEEEEEElEvRT_T0_St26bidirectional_iterator_tag,0,0,0,0,0,14,0,0,0,0,5275.56
function@_ZNSt6vectorIN6dealii6VectorIdEESaIS2_EEC2EmRKS2_RKS3_,0,0,0,0,0,12,0,0,0,0,29.2493
function@_ZN6dealii6VectorIdED2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN6dealii8FEValuesILi3ELi3EED2Ev,0,0,0,0,0,6,0,0,0,0,2
function@_ZN6dealii6VectorIdED0Ev,0,0,0,0,0,6,0,0,0,0,3
function@_ZN6dealii6VectorIdE6reinitEjb,0,0,0,0,0,3,0,0,0,0,3
function@_ZN6dealii6VectorIdE4swapERS1_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6dealii9TableBaseILi2EdED2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN6dealii9TableBaseILi2EdED0Ev,0,0,0,0,0,6,0,0,0,0,3
function@_ZN6dealii8FEValuesILi3ELi3EED0Ev,0,0,0,0,0,9,0,0,0,0,3
function@_ZN5boost6detail8function15functor_managerIPFvRKN6dealii7MappingILi3ELi3EEERKNS3_10DoFHandlerILi3ELi3EEERKNS3_10QuadratureILi3EEERNS3_12SparseMatrixIdEEPKNS3_8FunctionILi3EEENS3_13MatrixCreator13IteratorRangeIS9_EERNS3_7Threads16DummyThreadMutexEEE6manageERKNS1_15function_bufferERSW_NS1_30functor_manager_operation_typeE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN5boost6detail8function22void_function_invoker7IPFvRKN6dealii7MappingILi3ELi3EEERKNS3_10DoFHandlerILi3ELi3EEERKNS3_10QuadratureILi3EEERNS3_12SparseMatrixIdEEPKNS3_8FunctionILi3EEENS3_13MatrixCreator13IteratorRangeIS9_EERNS3_7Threads16DummyThreadMutexEEvS7_SB_SF_SI_SM_SP_SS_E6invokeERNS1_15function_bufferES7_SB_SF_SI_SM_SP_SS_,0,0,0,0,0,7,0,0,0,0,7
function@_ZN5boost4bindINS_8functionIFvRKN6dealii7MappingILi3ELi3EEERKNS2_10DoFHandlerILi3ELi3EEERKNS2_10QuadratureILi3EEERNS2_12SparseMatrixIdEEPKNS2_8FunctionILi3EEENS2_13MatrixCreator13IteratorRangeIS8_EERNS2_7Threads16DummyThreadMutexEEEENS_17reference_wrapperIS5_EENSU_IS9_EENSU_ISD_EENSU_ISG_EESL_SO_NSU_ISQ_EEEENS_3_bi6bind_tINS10_11unspecifiedET_NS10_9list_av_7IT0_T1_T2_T3_T4_T5_T6_E4typeEEES13_S15_S16_S17_S18_S19_S1A_S1B_,2,0,0,2,0,13,2,0,2,0,6.26562
function@_ZN5boost8functionIFvvEEC2INS_3_bi6bind_tINS4_11unspecifiedENS0_IFvRKN6dealii7MappingILi3ELi3EEERKNS7_10DoFHandlerILi3ELi3EEERKNS7_10QuadratureILi3EEERNS7_12SparseMatrixIdEEPKNS7_8FunctionILi3EEENS7_13MatrixCreator13IteratorRangeISD_EERNS7_7Threads16DummyThreadMutexEEEENS4_5list7INS_17reference_wrapperISA_EENS10_ISE_EENS10_ISI_EENS10_ISL_EENS4_5valueISQ_EENS15_IST_EENS10_ISV_EEEEEEEET_NS_11enable_if_cIXsr5boost11type_traits7ice_notIXsr11is_integralIS1B_EE5valueEEE5valueEiE4typeE,0,0,0,0,0,8,0,0,0,0,3.39063
function@_ZN6dealii7Threads6ThreadIvEC2ERKN5boost8functionIFvvEEE,0,0,0,0,0,12,0,0,0,0,4.00001
function@_ZN5boost9function0IvEC2INS_3_bi6bind_tINS3_11unspecifiedENS_8functionIFvRKN6dealii7MappingILi3ELi3EEERKNS7_10DoFHandlerILi3ELi3EEERKNS7_10QuadratureILi3EEERNS7_12SparseMatrixIdEEPKNS7_8FunctionILi3EEENS7_13MatrixCreator13IteratorRangeISD_EERNS7_7Threads16DummyThreadMutexEEEENS3_5list7INS_17reference_wrapperISA_EENS10_ISE_EENS10_ISI_EENS10_ISL_EENS3_5valueISQ_EENS15_IST_EENS10_ISV_EEEEEEEET_NS_11enable_if_cIXsr5boost11type_traits7ice_notIXsr11is_integralIS1B_EE5valueEEE5valueEiE4typeE,0,0,0,0,0,8,0,0,0,0,3.39063
function@_ZN5boost9function0IvE9assign_toINS_3_bi6bind_tINS3_11unspecifiedENS_8functionIFvRKN6dealii7MappingILi3ELi3EEERKNS7_10DoFHandlerILi3ELi3EEERKNS7_10QuadratureILi3EEERNS7_12SparseMatrixIdEEPKNS7_8FunctionILi3EEENS7_13MatrixCreator13IteratorRangeISD_EERNS7_7Threads16DummyThreadMutexEEEENS3_5list7INS_17reference_wrapperISA_EENS10_ISE_EENS10_ISI_EENS10_ISL_EENS3_5valueISQ_EENS15_IST_EENS10_ISV_EEEEEEEEvT_,0,0,0,0,0,8,0,0,0,0,3.39063
