"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@PUGH_ReductionSumArrays,0,0,0,0,0,0,0,0,0,0,0
function@ReductionSum,551,321,0,255,251,246,53803.3,39528.7,13499,7942.69,52286.6
function@PUGH_ReductionSumGVs,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_CactusPUGH_PUGHReduce_ReductionMax_c,0,0,0,0,0,0,0,0,0,0,0
function@PUGH_ReductionMaxValArrays,0,0,0,0,0,0,0,0,0,0,0
function@ReductionMaxVal,620,379,0,267,227,313,35208.6,31067,9294.26,4173.95,38161.1
function@PUGH_ReductionMaxValGVs,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_CactusPUGH_PUGHReduce_ReductionMin_c,0,0,0,0,0,0,0,0,0,0,0
function@PUGH_ReductionMinValArrays,0,0,0,0,0,0,0,0,0,0,0
function@ReductionMinVal,620,377,0,265,227,311,35722.6,30547.7,9288.85,4173.95,37641.7
function@PUGH_ReductionMinValGVs,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_CactusPUGH_PUGHReduce_ReductionNorm4_c,0,0,0,0,0,0,0,0,0,0,0
function@PUGH_ReductionNorm4Arrays,0,0,0,0,0,0,0,0,0,0,0
function@ReductionNorm4,528,310,0,250,274,275,55375.9,39066.1,16492.6,9996.98,54791.1
function@PUGH_ReductionNorm4GVs,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_CactusPUGH_PUGHReduce_Startup_c,0,0,0,0,0,0,0,0,0,0,0
function@PUGHReduce_Startup,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_BindingsThorn_PUGHInterp,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_CactusPUGH_PUGHInterp_InterpGridArrays_c,0,0,0,0,0,0,0,0,0,0,0
function@PUGHInterp_InterpGridArrays,0,9,0,9,0,0,0,3.42857,9,0,0
function@PUGHInterp_DriverInterpolate,20,20,0,9,2,11,0.900579,0.227167,1.04685,0.0614671,1.28047
function@PrepareParameterTable,34,32,0,9,7,8,130.881,18.2844,5.22936,2.23853,43.6881
function@CCTKi_version_CactusPUGH_PUGHInterp_Startup_c,0,0,0,0,0,0,0,0,0,0,0
function@PUGHInterp_Startup,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_src_datestamp_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DateStamp,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_CompileTime,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_CompileDate,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_CompileDateTime,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_FullVersion,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_MajorVersion,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_MinorVersion,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_MicroVersion,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_BindingsThorn_ADMCoupling,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_BindingsThorn_Cactus,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_comm_CactusDefaultComm_c,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultSetupGH,4,20,0,5,4,9,1.51379,5.57267,0.937646,1.70311,5.96463
function@CactusDefaultMyProc,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultnProcs,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultExit,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultAbort,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultBarrier,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultSyncGroup,0,0,0,0,0,1,0,0,0,0,0.999999
function@CactusDefaultSyncGroupsByDirI,0,0,0,0,0,3,0,0,0,0,26.52
function@CactusDefaultEnableGroupStorage,0,0,0,0,0,1,0,0,0,0,0.999999
function@CactusDefaultGroupStorageIncrease,1,0,0,0,6,6,1,0,0,8.85185,22.4259
function@CactusDefaultDisableGroupStorage,0,0,0,0,0,1,0,0,0,0,0.999999
function@CactusDefaultGroupStorageDecrease,1,0,0,0,6,6,1,0,0,8.85185,20.4444
function@CactusDefaultInterpGridArrays,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_comm_Interp_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumInterpOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_InterpOperatorImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_InterpRegisterOpLocalUniform,0,0,0,0,0,3,0,0,0,0,1.77148
function@CCTK_InterpHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_interphandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_InterpOperator,0,0,0,0,0,0,0,0,0,0,0
function@cctk_interpgridarrays_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_InterpLocalUniform,0,0,0,0,0,0,0,0,0,0,0
function@cctk_interplocaluniform_,0,4,0,4,0,0,0,1.6,4,0,0
function@CCTKi_version_comm_Reduction_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_RegisterReductionOperator,0,0,0,0,0,4,0,0,0,0,2.60937
function@CCTK_ReductionHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_reductionhandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_Reduce,4,2,0,3,2,8,4.35791,4.53125,0.991211,0.183105,15.4531
function@cctk_reduce_,8,7,0,5,2,7,12.4146,6.19141,1.77246,0.183105,14.4531
function@CCTK_RegisterReductionArrayOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReductionArrayHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_reductionarrayhandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_ReduceArray,11,9,0,9,8,11,31.8848,17.8125,17.2754,16.1133,20.6533
function@cctk_reducearray_,14,14,0,10,6,12,28.2837,15.6641,10.4883,8.23975,24.2798
function@CCTK_ReduceLocalScalar,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocalscalar_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocScalar,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocscalar_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocalArray1D,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocArrayToArray1D,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocalarray1d_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocarraytoarray1d_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocArrayToArray2D,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocarraytoarray2d_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocArrayToArray3D,0,0,0,0,0,1,0,0,0,0,1
function@cctk_reducelocarraytoarray3d_,0,0,0,0,0,1,0,0,0,0,1
function@CCTKi_RegisterLocalArrayReductionOperator,0,0,0,0,0,4,0,0,0,0,2.46875
function@CCTK_LocalArrayReductionHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_localarrayreductionhandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_ReduceLocalArrays,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocalarrays_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumReduceOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumLocalArrayReduceOperators,0,0,0,0,0,0,0,0,0,0,0
function@cctk_numlocalarrayreduceoperators_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceOperatorImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_LocalArrayReduceOperatorImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_LocalArrayReduceOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_RegisterGridArrayReductionOperator,0,0,0,0,0,1,0,0,0,0,0.380952
function@CCTK_ReduceGridArrays,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducegridarrays_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumGridArrayReductionOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_GridArrayReductionOperator,0,0,0,0,0,1,0,0,0,0,0.999999
function@CCTKi_RegisterReduceArraysGloballyOperator,0,0,0,0,0,1,0,0,0,0,0.380952
function@CCTK_ReduceArraysGlobally,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducearraysglobally_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumReductionArraysGloballyOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReductionArraysGloballyOperator,0,0,0,0,0,1,0,0,0,0,0.999999
function@CCTKi_version_comm_CactusSync_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_SyncGroupI,0,0,0,0,0,1,0,0,0,0,0.999999
function@CCTK_SyncGroupsI,0,0,0,0,0,0,0,0,0,0,0
function@cctk_syncgroupi_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_SyncGroupWithVar,0,0,0,0,0,1,0,0,0,0,0.999999
function@cctk_syncgroupwithvar_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_SyncGroupWithVarI,0,0,0,0,0,1,0,0,0,0,0.999999
function@cctk_syncgroupwithvari_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_syncgroupsi_,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_comm_OverloadComm_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadSyncGroup,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadEnableGroupStorage,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadDisableGroupStorage,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadEnableGroupComm,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadDisableGroupComm,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadSyncGroupsByDirI,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadBarrier,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadMyProc,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadnProcs,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadParallelInit,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadExit,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadAbort,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadSetupGH,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadArrayGroupSizeB,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadQueryGroupStorageB,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadGroupDynamicData,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadGroupStorageIncrease,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadGroupStorageDecrease,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadInterpGridArrays,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_SetupCommFunctions,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyEnableGroupComm,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyDisableGroupComm,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyParallelInit,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyArrayGroupSizeB,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyQueryGroupStorageB,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyGroupDynamicData,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummySyncGroup,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyEnableGroupStorage,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyDisableGroupStorage,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummySyncGroupsByDirI,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyBarrier,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyMyProc,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummynProcs,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyExit,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyAbort,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummySetupGH,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyGroupStorageIncrease,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyGroupStorageDecrease,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyInterpGridArrays,0,0,0,0,0,0,0,0,0,0,0
function@cctk_nprocs_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_myproc_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_barrier_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_exit_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_abort_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_syncgroup_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_syncgroupsbydiri_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_enablegroupcomm_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_disablegroupcomm_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_enablegroupstorage_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_disablegroupstorage_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_querygroupstorage_,0,0,0,0,0,1,0,0,0,0,1
function@CCTKi_version_IO_FortranBindingsIO_c,0,0,0,0,0,0,0,0,0,0,0
function@cctk_outputgh_,0,0,0,0,0,0,0,0,0,0,0
function@cctki_registeriomethod_,0,0,0,0,0,2,0,0,0,0,2
function@CCTKi_version_IO_OverloadIO_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadOutputGH,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadOutputVarAsByMethod,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_SetupIOFunctions,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_IO_IOMethods_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_RegisterIOMethod,0,0,0,0,0,4,0,0,0,0,1.60937
function@DummyOutputGH,0,0,0,0,0,0,0,0,0,0,0
function@DummyOutputVarAs,0,0,0,0,0,0,0,0,0,0,0
function@DummyTriggerOutput,0,0,0,0,0,0,0,0,0,0,0
function@DummyTimeToOutput,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_RegisterIOMethodOutputGH,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_RegisterIOMethodOutputVarAs,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_RegisterIOMethodTriggerOutput,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_RegisterIOMethodTimeToOutput,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_OutputVarAs,0,0,0,0,0,2,0,0,0,0,21.2857
function@cctk_outputvaras_,4,0,0,2,0,1,27.3333,0,2,0,20.2857
function@CCTK_OutputVar,0,0,0,0,0,2,0,0,0,0,21.2857
function@cctk_outputvar_,1,0,0,1,0,2,12.6667,0,0.619048,0,21.2857
function@CCTK_OutputVarByMethod,0,0,0,0,0,0,0,0,0,0,0
function@cctk_outputvarbymethod_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_NumIOMethods,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_IOMethodImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_IOMethodName,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_IOMethod,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultOutputGH,0,0,0,0,0,2,0,0,0,0,21.2857
function@CactusDefaultOutputVarAsByMethod,0,0,0,0,0,2,0,0,0,0,1.625
function@cctk_outputvarasbymethod_,0,0,0,0,0,3,0,0,0,0,3
function@CCTKi_TriggerSaysGo,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_TriggerAction,0,0,0,0,0,2,0,0,0,0,21.2857
function@_ZN12cctki_piraha11AutoGrammar17reparserGeneratorEv,310,112,0,339,159,120,224.215,41.9921,149.726,94.2315,119.981
function@_ZN12cctki_piraha9smart_ptrINS_7PatternEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE8_M_eraseEPSt13_Rb_tree_nodeISC_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZNSt3mapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEN12cctki_piraha9smart_ptrINS6_7PatternEEESt4lessIS5_ESaISt4pairIKS5_S9_EEEixERSD_,10,10,0,8,2,9,24.2947,47.4172,14.2595,1.23804,93.3594
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE22_M_emplace_hint_uniqueIJRKSt21piecewise_construct_tSt5tupleIJRS7_EESN_IJEEEEESt17_Rb_tree_iteratorISC_ESt23_Rb_tree_const_iteratorISC_EDpOT_,7,11,0,8,2,6,1.88379,3.60839,3.13379,0.380859,3.6875
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE29_M_get_insert_hint_unique_posESt23_Rb_tree_const_iteratorISC_ERS7_,17,19,0,13,4,13,4.13402,3.91065,3.89003,0.316151,3.17182
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE10_Auto_nodeD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE17_M_construct_nodeIJRKSt21piecewise_construct_tSt5tupleIJRS7_EESN_IJEEEEEvPSt13_Rb_tree_nodeISC_EDpOT_,1,1,0,1,0,5,0.333333,0.333333,1,0,3.16667
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE24_M_get_insert_unique_posERS7_,3,7,0,4,0,16,22.9429,35.7143,2.74286,0,159.943
function@_ZN12cctki_piraha7Pattern3fmtB5cxx11Ev,0,0,0,0,0,1,0,0,0,0,1
function@_ZN12cctki_piraha7Pattern6insertERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha9smart_ptrINS_7GrammarEE5cleanEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7Nothing5matchEPNS_7MatcherE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7PatternD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7NothingD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha11AutoGrammar19fileParserGeneratorEv,528,181,0,552,269,187,378.788,58.9825,262.941,144.961,149.962
function@_ZN12cctki_piraha5Group4dumpERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5Group4dumpEiRSoi,0,1,0,1,1,3,0,20,1,0.624999,12.1875
function@_ZN12cctki_piraha5Group8dumpPerlERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5Group8dumpPerlERSoi,8,19,0,5,2,17,68.2223,7.11449,4.01561,20.3902,45.9784
function@_ZN12cctki_piraha5Group14getPatternNameB5cxx11Ev,0,0,0,0,0,5,0,0,0,0,4.16667
function@_ZN12cctki_piraha5Group4lineEv,0,0,0,0,0,5,0,0,0,0,27.16
function@_ZN12cctki_piraha5Group10dumpPythonERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5Group10dumpPythonERSoi,8,19,0,5,2,17,68.2223,7.11449,4.01561,20.3902,45.9784
function@_ZN12cctki_piraha5Group9substringB5cxx11Ev,8,3,0,6,2,4,104.998,31.9995,80.9988,31.9995,32.4995
function@_GLOBAL__sub_I_smart_ptr.cc,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6Lookup5matchEPNS_7MatcherE,2,7,0,6,1,35,1.49914,3.99793,4.49871,0.999482,25.897
function@_ZN12cctki_piraha6LookupD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6LookupD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6Lookup3fmtB5cxx11Ev,1,1,0,1,0,4,1,4.76836e-06,1,0,3
function@_ZN12cctki_piraha6Lookup6insertERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6LookupC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEENS_9smart_ptrINS_7GrammarEEE,9,6,0,4,1,14,5,1.6875,4,0.333333,5.85108
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha9smart_ptrINS_7GrammarEE5cleanEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE8_M_eraseEPSt13_Rb_tree_nodeISC_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZN12cctki_piraha9smart_ptrINS_7PatternEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha4JMap3getENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,8,9,0,6,1,9,23,46.9423,12.7692,0.230769,94.0385
