"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,2,0,0,0,0,2
function@_QMhuygens_modPhuygensh,436,121,0,227,3,399,280.339,202.268,116.571,3,898.196
function@_QMhuygens_modPhuygense,604,123,0,270,3,468,378.429,197.982,133.982,3,1083.18
function@_QMhuygens_modPuin,168,101,0,92,5,266,516.671,679.047,366.491,6.94444,3442.93
function@_QMmaterial_modPmat_init,447,118,0,346,94,497,2.10767e+06,181597,141641,347694,2.14062e+06
function@_QMmaterial_modPmat_updatee,82,0,0,34,0,11,57.5,0,33.5,0,6.5
function@_QMmaterial_modPmat_updatee..omp_par.3,83,40,0,108,0,34,378219,73207.7,80832.2,0,113622
function@_QMmaterial_modPmat_updatee..omp_par.2,26,15,0,39,0,11,5647.75,557.167,970,0,2175.67
function@_QMmaterial_modPmat_updatee..omp_par.1,27,13,0,40,0,14,5222.5,568.417,545.083,0,3029.5
function@_QMmaterial_modPmat_updatee..omp_par,31,12,0,40,0,12,6928.83,1795.17,545.417,0,2602.25
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,3,3,0,5,0,172,2.375,3,4.375,0,360.078
function@_QMpower_modPpower_init..omp_par,24,1,0,21,2,11,6164.42,21.25,3506,26.5,2605
function@_QMpower_modPpower_stop,0,0,0,0,0,11,0,0,0,0,882.417
function@_QMpower_modPpower_dft,6,0,0,6,0,10,37.8889,0,6,0,36.5926
function@_QMpower_modPpower_dft..omp_par.1,43,3,0,42,2,21,9810.83,874.417,5254.17,26.5,6019.33
function@_QMpower_modPpower_dft..omp_par,11,0,0,10,0,20,192.917,0,8.66667,0,364.25
function@_QMpower_modPpower_print,15,0,0,10,0,79,40.0977,0,5.67188,0,298.295
function@_QMpower_modPpower_intere,8,10,0,9,0,38,2.66667,3.33333,9,0,6
function@_QMpower_modPpower_interh,20,3,0,13,0,45,6.66667,1,9.66667,0,8.66667
function@_QMpower_modPread_power,6,1,0,4,0,313,22.9309,0.625,7.69321,0,13280
function@_QMpower_modPpower_updateh,54,18,0,45,2,14,73.075,30.825,32.075,3.375,17.9
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,85,36,0,45,4,163,650.457,937.422,78.5781,2.5,2910.03
function@_QMpec_modPpec_read,11,0,0,5,0,105,20.3555,0,3.73828,0,259.437
function@_QMpec_modPpec_init,228,82,0,170,6,376,38201.9,3202.95,18503.5,230.149,164512
function@_QMpec_modPpec_apply,12,0,0,12,0,0,12,0,12,0,0
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,13,20,0,28,0,197,32.8125,48.4375,29.1406,0,327.227
