"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMuv3dmix_modPuv3dmix2_tile,595,221,0,443,40,243,967178,441350,233205,53069.4,253850
function@_QMocean_control_modProms_initialize,0,0,0,0,0,2,0,0,0,0,1.20968
function@_QMocean_control_modProms_initialize..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_run,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_finalize,0,0,0,0,0,1,0,0,0,0,1
function@_QMocean_control_modProms_finalize..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@_QMstep2d_modPstep2d,582,0,0,580,0,15,582,0,580,0,15
function@_QMstep2d_modPstep2d_tile,4055,1980,0,2623,366,1903,94166.9,57431.2,28723.9,5226.86,35118.1
function@_QMmod_forcesPallocate_forces,202,25,0,52,14,46,200,25,49.5,11,43
function@_QMmod_forcesPinitialize_forces,54,11,0,27,2,59,62705.3,25401.3,21448.6,6.55,47733.6
function@_QMnf_fwrite2d_modPnf_fwrite2d,74,28,0,59,2,48,1036.58,548.167,537.375,31.25,617.167
function@_QMu3dbc_modPu3dbc,24,0,0,24,0,3,24,0,24,0,3
function@_QMu3dbc_modPu3dbc_tile,40,26,0,42,0,48,495.988,2629.21,858.074,0,1284.15
function@def_his_,81,40,0,71,5,92,47.1848,38.4402,40.3387,3.49618e-07,108.136
function@_QMmetrics_modPmetrics,401,0,0,400,0,34,401,0,400,0,34
function@_QMmetrics_modPmetrics_tile,1473,425,0,698,365,468,52140.2,59197.6,16996.6,8270.7,54678.8
function@_QMt3dbc_modPt3dbc,30,0,0,30,0,3,30,0,30,0,3
function@_QMt3dbc_modPt3dbc_tile,51,30,0,50,0,47,1608.35,3033.7,1061.33,0,1183.02
function@set_weights_,60,19,0,37,20,89,6658.19,1699.66,626.125,1370.47,5864.69
function@_QMnf_fwrite4d_modPnf_fwrite4d,111,42,0,83,6,73,416658,226594,213269,12510.2,258680
function@_QMwvelocity_modPwvelocity,177,0,0,176,0,10,177,0,176,0,10
function@_QMwvelocity_modPwvelocity_tile,814,376,0,460,95,299,460251,336632,135335,13368.9,193333
function@_QMbulk_flux_modPbulk_flux,286,1,0,287,0,11,286,1,287,0,11
function@_QMbulk_flux_modPbulk_flux_tile,1144,183,0,313,450,306,754366,24584.4,24242.3,318851,66632.1
function@_QMbulk_flux_modPbulk_psiu,22,0,0,0,14,1,11,0,0,7,0.25
function@_QMbulk_flux_modPbulk_psit,15,0,0,0,10,1,7.5,0,0,5.5,0.25
function@_QMnf_fwrite3d_modPnf_fwrite3d,100,35,0,74,4,64,21317.8,10864.5,10686.5,708.971,13008.1
function@get_state_,95,17,0,102,12,66,2.97228,1.14523,1.70675,1.13519,9.1242
function@_QMutility_modPnrng,21,7,0,17,10,17,17.2802,9.38736,13.5092,6.16392,7.57601
function@_QMutility_modPurng,8,3,0,6,0,22,12.7654,9.44444,0.802469,0,63.2593
function@checkadj_,0,4,0,4,0,23,0,4,4,0,21
function@_QManalytical_modPana_btflux,18,0,0,18,0,2,18,0,18,0,2
function@_QManalytical_modPana_btflux_tile,51,33,0,51,0,79,289.945,1621.25,259.411,0,1289.99
function@_QManalytical_modPana_cloud,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_cloud_tile,30,11,0,28,0,33,234.075,1004.53,210.175,0,1215.05
function@_QManalytical_modPana_grid,209,0,0,209,0,15,209,0,209,0,15
function@_QManalytical_modPana_grid_tile,706,256,0,401,131,311,21468.4,18075.2,8096.86,1057.47,13253.5
function@_QManalytical_modPana_humid,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_humid_tile,30,11,0,28,0,33,234.075,1004.53,210.175,0,1215.05
function@_QManalytical_modPana_initial,156,0,0,156,0,4,78,0,78,0,3.5
function@_QManalytical_modPana_nlminitial_tile,246,94,0,173,8,191,82355.6,85697,30681.2,16386,98430.3
function@_QManalytical_modPana_pair,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_pair_tile,30,11,0,28,0,33,234.075,1004.53,210.175,0,1215.05
function@_QManalytical_modPana_rain,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_rain_tile,30,11,0,28,0,33,234.075,1004.53,210.175,0,1215.05
function@_QManalytical_modPana_srflux,78,0,0,78,0,5,78,0,78,0,5
function@_QManalytical_modPana_srflux_tile,235,34,0,82,89,67,11458.2,2576.8,595.625,4362.92,3402.3
function@_QManalytical_modPana_stflux,18,0,0,18,0,4,18,0,18,0,4
function@_QManalytical_modPana_stflux_tile,54,31,0,55,0,74,292.945,1620.94,262.908,0,1284.11
function@_QManalytical_modPana_tair,12,0,0,12,0,4,12,0,12,0,4
function@_QManalytical_modPana_tair_tile,30,11,0,28,0,33,234.075,1004.53,210.175,0,1215.05
function@_QManalytical_modPana_winds,38,0,0,38,0,5,38,0,38,0,5
function@_QManalytical_modPana_winds_tile,76,30,0,52,13,46,2680.23,2762.25,864.375,333.15,1787.6
function@_QMbc_bry3d_modPbc_r3d_bry_tile,60,91,0,79,0,173,77.7549,172.343,60.6078,0,164.167
function@_QMbc_bry3d_modPbc_u3d_bry_tile,75,97,0,96,0,183,93.5196,187.343,77.1372,0,180.588
function@_QMbc_bry3d_modPbc_v3d_bry_tile,76,97,0,97,0,182,96.4411,187.343,79.4411,0,182.853
function@get_data_,0,0,0,0,0,0,0,0,0,0,0
function@_QMstep3d_t_modPstep3d_t,163,0,0,163,0,9,163,0,163,0,9
function@_QMstep3d_t_modPstep3d_t_tile,1406,742,0,874,137,702,2.05069e+07,1.44332e+07,6.92584e+06,1.16982e+06,9.22062e+06
function@_QMmod_netcdfPnetcdf_get_dim,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_check_dim,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_check_var,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_inq_var,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_inq_varid,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fatt,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_3d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_fvar_4d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_ivar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_svar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_get_svar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_3d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_fvar_4d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_ivar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_lvar_2d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_svar_0d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_put_svar_1d,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_close,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_create,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_enddef,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_open,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_redef,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_netcdfPnetcdf_sync,0,0,0,0,0,1,0,0,0,0,1
function@_QMlmd_skpp_modPlmd_skpp,363,0,0,361,0,14,363,0,361,0,14
function@_QMlmd_skpp_modPlmd_skpp_tile,2437,1053,0,1341,317,970,1.04413e+06,546093,234785,109220,363623
function@_QMnf_fread4d_modPnf_fread4d,117,39,0,82,22,73,113283,117679,66055.7,19594.8,88236.6
function@wclock_on_,2,1,0,2,0,3,1.38095,1,2,0,14.1429
function@wclock_off_,7,1,0,3,2,5,3.7619,0.714286,3,1.09524,3.80952
function@mod_arrays_,0,0,0,0,0,3,0,0,0,0,2.33333
function@mod_arrays_..omp_par,3,3,0,7,0,5,33.375,819.812,827.75,0,472.188
function@_QMinterpolate_modPlinterp2d,5,8,0,12,1,20,652.25,1624.75,659.25,19.9375,2705.38
function@_QMinterpolate_modPcinterp2d,162,20,0,21,86,32,32052.2,4024.75,2659.19,16919.9,4305.44
function@_QMinterpolate_modPhindices,100,18,0,42,27,42,12602.8,1934.91,4143.26,866.765,9185.59
function@_QMinterpolate_modPtry_range,205,100,0,119,18,124,473.357,504.749,234.65,5.25641,310.722
function@_QMinterpolate_modPinside,23,3,0,10,8,16,261.186,6.84884,17.2093,66.5116,319.954
function@_QMbc_3d_modPbc_r3d_tile,116,54,0,91,6,77,627.173,1831.05,632.988,63.1358,1348.75
function@_QMbc_3d_modPbc_u3d_tile,71,39,0,68,0,61,907.938,1573.22,484.247,0,1308.99
function@_QMbc_3d_modPbc_v3d_tile,81,31,0,69,0,62,230.827,1006.53,217.395,0,1194.79
function@_QMbc_3d_modPbc_w3d_tile,116,54,0,91,6,77,627.173,1831.05,632.988,63.1358,1348.75
function@wrt_his_,391,78,0,408,17,125,55.9623,27.3094,22.4692,0.351793,28.9891
function@_QMmod_couplingPallocate_coupling,96,15,0,29,5,26,94.5,15,27.5,4,24
function@_QMmod_couplingPinitialize_coupling,27,3,0,23,2,32,2699.55,614.325,1051.95,6.55,2895.88
function@_QMnf_fwrite2d_bry_modPnf_fwrite2d_bry,116,49,0,77,7,55,27682.7,23091.4,16533.2,2150.28,22596.6
function@_QMwhite_noise_modPwhite_noise1d,88,40,0,51,24,102,58.7809,103.376,54.5635,12.1897,129.534
function@_QMwhite_noise_modPwhite_noise2d,117,46,0,68,23,118,1836.11,1197.44,565.18,668.857,2836.42
function@_QMwhite_noise_modPwhite_noise2d_bry,106,41,0,57,23,99,74.0969,101.761,55.0179,11.8119,138.333
function@_QMwhite_noise_modPwhite_noise3d,166,80,0,120,32,162,23975.3,30468.8,9962.57,5237.3,41631
function@_QMwhite_noise_modPwhite_noise3d_bry,153,74,0,107,30,128,1346.22,2163.83,1092.07,272.079,2387.57
function@get_ngfld_,61,37,0,62,18,84,64.0834,30.0248,65.9146,3.34703,144.683
function@regrid_,34,49,0,34,2,60,688.383,565.406,248,0.1875,429.914
function@_QMv3dbc_modPv3dbc,24,0,0,24,0,3,24,0,24,0,3
function@_QMv3dbc_modPv3dbc_tile,36,22,0,36,0,42,293.123,1631.19,250.914,0,1282.3
function@_QMstate_dotprod_modPstate_dotprod,219,120,0,202,12,135,859054,1.02936e+06,389308,80.3,656934
function@get_bounds_,0,0,0,0,0,1,0,0,0,0,1
function@get_domain_,0,0,0,0,0,5,0,0,0,0,2.07059
function@get_iobounds_,0,0,0,0,0,1,0,0,0,0,1
function@get_tile_,2,0,0,2,0,10,1.28,0,1.28,0,5.76
function@tile_bounds_1d_,0,0,0,0,0,2,0,0,0,0,0.75
function@tile_bounds_2d_,2,0,0,2,0,5,2,0,2,0,4
function@var_bounds_,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_massflux_modPset_massflux,134,0,0,134,0,4,134,0,134,0,4
function@_QMset_massflux_modPset_massflux_tile,110,70,0,121,3,78,122318,144888,43632,134.583,85719.3
function@_QMzetabc_modPzetabc,18,0,0,18,0,2,18,0,18,0,2
function@_QMzetabc_modPzetabc_tile,34,23,0,34,0,50,74.6078,76.2549,43.8431,0,76.1176
function@_QMbc_2d_modPbc_r2d_tile,105,44,0,48,7,85,42.2787,80.2763,50.335,1.47188,112.44
function@_QMbc_2d_modPbc_u2d_tile,45,23,0,33,0,50,66.4706,72.2549,40.8039,0,91.1765
function@_QMbc_2d_modPbc_v2d_tile,61,27,0,33,1,66,22.22,44.2445,18.198,0.0366748,88.2078
function@_QMnf_fread2d_modPnf_fread2d,495,86,0,332,13,164,197.335,196.003,142.744,39.5952,193.799
function@_QMv2dbc_modPv2dbc,18,0,0,18,0,2,18,0,18,0,2
function@_QMv2dbc_modPv2dbc_tile,22,16,0,19,0,38,39.7451,60.6275,17.7059,0,82.4314
function@_QMrhs3d_modPrhs3d,368,0,0,366,0,6,368,0,366,0,6
function@_QMrhs3d_modPrhs3d_tile,2921,1441,0,1620,329,1108,1.79301e+06,1.12599e+06,651944,81715.2,672676
function@def_rst_,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_paramPinitialize_param,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_2dfld_modPset_2dfld_tile,219,85,0,147,8,159,766.277,1408.54,476.007,34.1254,1283.63
function@_QMrho_eos_modPrho_eos,210,0,0,210,0,8,210,0,210,0,8
function@_QMrho_eos_modPrho_eos_tile,1623,317,0,349,778,406,2.48862e+06,271510,135178,1.45927e+06,381294
function@_QMstiffness_modPstiffness,50,0,0,50,0,2,50,0,50,0,2
function@_QMstiffness_modPstiffness_tile,200,55,0,123,19,169,123610,61752.9,19708.2,1007.91,157256
function@_QMprsgrd_modPprsgrd,156,0,0,156,0,6,156,0,156,0,6
function@_QMprsgrd_modPprsgrd_tile,1099,480,0,617,182,487,1.34303e+06,525768,298764,285121,454897
function@_QMu2dbc_modPu2dbc,18,0,0,18,0,2,18,0,18,0,2
function@_QMu2dbc_modPu2dbc_tile,29,26,0,33,0,46,59.2941,91.2549,49.0392,0,79
function@def_info_,18,4,0,10,1,170,26.2502,14.2969,31,0.234375,330.638
function@_QMstate_scale_modPstate_scale,130,65,0,114,1,106,713948,1.0452e+06,482169,0.625,715727
function@_QMmod_ncparamPinitialize_ncparam,437,115,0,167,41,271,2173.58,2243.02,1847.93,57.4497,3747.57
function@_QMmod_scalarsPinitialize_scalars,52,44,0,61,7,74,202.98,443.196,176.686,4.78431,465.353
function@_QMnf_fread2d_bry_modPnf_fread2d_bry,71,53,0,64,5,66,27493.1,32114.9,10149.7,235.413,25914.3
function@_QMstate_addition_modPstate_addition,152,102,0,151,3,109,1.061e+06,1.85161e+06,489563,1.425,828944
function@wrt_rst_,119,42,0,158,12,43,2.98101,3.30715,6.1085,0.278568,4.33307
function@_QMomega_modPomega,77,0,0,77,0,6,77,0,77,0,6
function@_QMomega_modPomega_tile,297,160,0,178,23,154,156492,123745,57666.5,1246,83526.3
function@_QMomega_modPscale_omega,96,45,0,80,5,61,55040.9,56630.7,14682.8,630.077,38954.8
function@_QMextract_sta_modPextract_sta2d,123,58,0,67,28,104,303.961,89.0784,53.1373,104.137,226.098
function@_QMextract_sta_modPextract_sta3d,618,205,0,399,106,345,686.948,217.883,296.427,136.662,404.596
function@checkerror_,1,0,0,1,0,3,1,0,1,0,1.85714
function@output_,0,1,0,1,0,8,0,0.118321,0.118321,0,5.57252
function@_QMexchange_3d_modPexchange_p3d_tile,55,41,0,65,0,69,1305.77,3362.26,1283.75,0,2405.69
function@_QMexchange_3d_modPexchange_r3d_tile,55,41,0,65,0,69,1305.77,3362.26,1283.75,0,2405.69
function@_QMexchange_3d_modPexchange_u3d_tile,55,41,0,65,0,69,1305.77,3362.26,1283.75,0,2405.69
function@_QMexchange_3d_modPexchange_v3d_tile,55,41,0,65,0,69,1305.77,3362.26,1283.75,0,2405.69
function@_QMexchange_3d_modPexchange_w3d_tile,55,41,0,65,0,69,1305.77,3362.26,1283.75,0,2405.69
function@get_date_,0,1,0,1,0,3,0,1,1,0,3
function@day_code_,55,16,0,40,31,20,337.84,15,331.68,9.92,56.8
function@caldate_,10,0,0,0,7,19,2.2346,0,0,1.36364,2.87976
function@ref_att_,6,3,0,3,4,4,6,3,3,4,3
function@time_string_,0,1,0,1,0,8,0,1,1,0,8
function@_QMset_vbc_modPset_vbc,147,0,0,147,0,4,147,0,147,0,4
function@_QMset_vbc_modPset_vbc_tile,130,101,0,155,0,113,11457.2,15320.9,6501.3,0,8473.15
function@_QMset_depth_modPset_depth,84,0,0,84,0,5,84,0,84,0,5
function@_QMset_depth_modPset_depth_tile,358,146,0,203,64,167,99865.8,50314.9,22812.5,4127.56,27764.5
function@_QMstate_product_modPstate_product,334,172,0,257,31,199,1.09272e+06,1.52054e+06,377097,120552,982110
function@_QMstrings_modPfind_string,2,1,0,3,0,2,19.6154,10.1538,20.9231,0,19.9615
function@_QMstrings_modPlowercase,2,0,0,2,0,10,20.9375,0,20.9375,0,84.25
function@_QMstrings_modPuppercase,2,0,0,2,0,10,20.9375,0,20.9375,0,84.25
function@_QMstep3d_uv_modPstep3d_uv,336,0,0,335,0,11,336,0,335,0,11
function@_QMstep3d_uv_modPstep3d_uv_tile,2550,1264,0,1190,333,973,1.44563e+06,996514,471563,45925,591333
function@ludcmp_,99,40,0,56,17,72,13603.9,12612.1,8574.84,273.206,10439.4
function@_QMstate_copy_modPstate_copy,138,91,0,143,3,109,511518,1.61998e+06,263054,1.425,828950
function@ran1_s_,0,0,0,0,0,1,0,0,0,0,1
function@ran1_v_,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_parallelPinitialize_parallel,0,0,0,0,0,4,0,0,0,0,4
function@main3d_,1,0,0,1,0,6,0.996094,0,0.996094,0,5.17188
function@main3d_..omp_par.13,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@main3d_..omp_par.12,4,2,0,5,0,10,60.8125,259.875,23.5625,0,821.875
function@main3d_..omp_par.11,4,2,0,5,0,10,60.8125,259.875,23.5625,0,821.875
function@main3d_..omp_par.10,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@main3d_..omp_par.9,4,2,0,5,0,10,60.8125,259.875,23.5625,0,821.875
function@main3d_..omp_par.8,4,2,0,5,0,10,60.8125,259.875,23.5625,0,821.875
function@main3d_..omp_par.7,4,2,0,5,0,10,60.8125,259.875,23.5625,0,821.875
function@main3d_..omp_par.6,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
