"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdate_inite..omp_par.14,25,0,0,17,0,9,1156.08,0,48.8333,0,379.333
function@_QMupdate_modPupdate_inite..omp_par.13,0,0,0,0,0,11,0,0,0,0,41
function@_QMupdate_modPupdate_inite..omp_par.12,0,0,0,0,0,11,0,0,0,0,41
function@_QMupdate_modPupdate_inite..omp_par,0,0,0,0,0,11,0,0,0,0,41
function@_QMupml_modPupml_allocate,8,0,0,1,0,368,8,0,1,0,315.059
function@_QMupml_modPcheck_allocate,0,0,0,0,0,22,0,0,0,0,2
function@_QMupml_modPupml_set_eps_arrays,22,0,0,10,0,123,1592.69,0,80.3125,0,377.875
function@_QMupml_modPupml_init,1695,0,0,485,0,274,1502,0,200.614,0,1007.28
function@_QMupml_modPupml_initb,0,0,0,0,0,5,0,0,0,0,5
function@_QMupml_modPupml_initb..omp_par,358,0,0,57,0,35,1.83629e+06,0,34417,0,1446.25
function@_QMupml_modPupml_inith,14,0,0,11,0,0,14,0,11,0,0
function@_QMupml_modPupml_inith..omp_par,276,4,0,102,0,45,26043.2,2.66667,465.833,0,2266.92
function@_QMupml_modPupml_updateh,33,0,0,28,0,0,33,0,28,0,0
function@_QMupml_modPupml_updateh..omp_par,3123,0,0,419,0,32,1.79712e+07,0,219099,0,5329.75
function@_QMupml_modPupml_updatee,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_updatee_homo,34,0,0,28,0,0,34,0,28,0,0
function@_QMupml_modPupml_updatee_homo..omp_par,4852,2,0,784,0,73,1.71054e+07,1.33333,212488,0,18979.2
function@_QMupml_modPupml_updatee_simple,34,0,0,28,0,0,34,0,28,0,0
function@_QMupml_modPupml_updatee_simple..omp_par,5333,2,0,827,0,67,1.95114e+07,1.33333,189973,0,3575.5
function@_QMupml_modPupml_initd,0,0,0,0,0,5,0,0,0,0,5
function@_QMupml_modPupml_initd..omp_par,607,0,0,70,0,81,2.11338e+06,0,16865.5,0,1589.92
function@_QMupml_modPupml_inite,12,0,0,10,0,0,12,0,10,0,0
function@_QMupml_modPupml_inite..omp_par,418,2,0,107,0,90,51857.2,1.33333,301.167,0,2706.17
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,15,0,0,9,0,59,19.4728,0,8.68478,0,175.06
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,8,0,0,0,0,33.7308
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_integers_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_reals_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_logical_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_ssend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_bsend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_sendrecv_,4,0,0,4,0,25,4,0,4,0,25
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_struct_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_hvector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_irecv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,4,0,0,4,0,25,4,0,4,0,25
function@mpi_bsend_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_recv_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_abort_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygensh,608,0,0,118,0,469,798.215,0,95.2857,0,1080.91
function@_QMhuygens_modPhuygense,752,0,0,150,0,620,898.393,0,88.625,0,1437.95
function@_QMhuygens_modPuin,275,0,0,41,0,138,1132.82,0,19.6111,0,340.393
function@_QMmaterial_modPmat_init,537,0,0,174,0,442,1.28651e+06,0,146295,0,2.8705e+06
function@_QMmaterial_modPmat_updatee,76,0,0,30,0,0,56,0,30,0,0
function@_QMmaterial_modPmat_updatee..omp_par.3,195,0,0,86,0,3,949978,0,29885.5,0,268.583
function@_QMmaterial_modPmat_updatee..omp_par.2,38,0,0,25,0,0,4544.33,0,931.5,0,0
function@_QMmaterial_modPmat_updatee..omp_par.1,35,0,0,24,0,0,4129,0,492.333,0,0
function@_QMmaterial_modPmat_updatee..omp_par,43,0,0,24,0,1,9195.33,0,79.3333,0,13.25
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,12,0,0,4,0,138,12,0,4,0,86.25
function@_QMpower_modPpower_init..omp_par,3,0,0,1,0,4,3,0,1,0,23.9167
function@_QMpower_modPpower_stop,0,0,0,0,0,10,0,0,0,0,455.833
function@_QMpower_modPpower_dft,6,0,0,6,0,12,41.6852,0,5.25926,0,33.7963
function@_QMpower_modPpower_dft..omp_par.1,86,1,0,21,0,4,4178.5,0.666667,85.3333,0,28.5
function@_QMpower_modPpower_dft..omp_par,23,0,0,7,0,4,407.75,0,67.4167,0,85
function@_QMpower_modPpower_print,4,0,0,1,0,63,16.875,0,0.375,0,35.2617
function@_QMpower_modPpower_intere,0,0,0,0,0,25,0,0,0,0,3
function@_QMpower_modPpower_interh,0,0,0,0,0,25,0,0,0,0,3
function@_QMpower_modPread_power,129,0,0,19,0,227,14056.1,0,38.6932,0,6016.52
function@_QMpower_modPpower_updateh,38,0,0,19,0,21,21.05,0,16.6,0,46.3
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,162,0,0,37,0,77,2001.67,0,49.25,0,1516.64
function@_QMpec_modPpec_read,2,0,0,2,0,117,0.738281,0,0.738281,0,286.062
function@_QMpec_modPpec_init,219,0,0,102,0,350,25244.3,0,8569.65,0,89432.1
function@_QMpec_modPpec_apply,0,0,0,0,0,3,0,0,0,0,3
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,20,0,0,20,0,192,12.5,0,12.5,0,121.484
