"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupdate_modPupdateh..omp_par,46,34,0,69,3,14,5349.38,10094.2,1363.31,413,2870.88
function@_QMupdate_modPupdatee,135,0,0,54,0,39,96.5,0,54,0,32.5
function@_QMupdate_modPupdatee..omp_par.7,320,125,0,240,117,111,248767,86529.4,75392.9,10491.2,39940.5
function@_QMupdate_modPupdatee..omp_par.6,123,42,0,80,13,52,2802.37,2316.75,1160.77,133.497,3099.23
function@_QMupdate_modPupdatee..omp_par.5,113,45,0,79,17,49,2879.9,2490.75,1173.39,95.8037,3196.15
function@_QMupdate_modPupdatee..omp_par,32,17,0,44,2,12,3751.44,4070.31,1327.62,1.25,1303
function@_QMupdate_modPupdate_inith,127,43,0,81,10,67,3644.92,3448.67,138.176,3.64706,3192.18
function@_QMupdate_modPupdate_inith..omp_par.11,105,53,0,97,11,38,40954.8,12256.8,16440.4,2972.06,10388.8
function@_QMupdate_modPupdate_inith..omp_par.10,16,13,0,27,2,8,1366.44,3239.19,382.75,1.25,1930.06
function@_QMupdate_modPupdate_inith..omp_par.9,18,11,0,18,1,8,1506,999.312,210.875,0.625,689.5
function@_QMupdate_modPupdate_inith..omp_par.8,18,12,0,18,1,9,1352.06,1159.25,211.25,0.625,690
function@_QMupdate_modPupdate_inith..omp_par,15,13,0,27,2,8,1291.5,3269.19,80.25,1.25,2424.5
function@_QMupdate_modPupdate_inite,212,141,0,170,17,198,2880.02,2211.05,424.526,4.59794,2868.72
function@_QMupdate_modPupdate_inite..omp_par.14,95,55,0,93,6,39,52822.5,15554.1,16691.3,119.75,37469.8
function@_QMupdate_modPupdate_inite..omp_par.13,23,13,0,23,2,20,592.438,738.688,471.812,1.25,1418.69
function@_QMupdate_modPupdate_inite..omp_par.12,25,13,0,23,2,17,251.688,750.5,472.188,1.25,712.5
function@_QMupdate_modPupdate_inite..omp_par,7,7,0,13,2,9,466.688,1644.56,43.375,1.25,1665
function@_QMupml_modPupml_allocate,0,4,0,4,10,306,0,4,4,10,266.294
function@_QMupml_modPcheck_allocate,0,0,0,0,0,2,0,0,0,0,9.31323e-10
function@_QMupml_modPupml_set_eps_arrays,319,209,0,254,21,339,10256.5,25094.1,1865.88,8.19048,25178.7
function@_QMupml_modPupml_init,3419,1033,0,1280,1082,1540,6178.88,2783.37,1291.72,770.234,5075.51
function@_QMupml_modPupml_initb,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_initb..omp_par,600,76,0,575,18,73,3.14134e+06,279393,2.8944e+06,11.25,179236
function@_QMupml_modPupml_inith,27,0,0,26,0,13,27,0,26,0,13
function@_QMupml_modPupml_inith..omp_par,529,353,0,350,45,240,292926,81748.9,106978,2138.19,119622
function@_QMupml_modPupml_updateh,58,0,0,56,0,27,58,0,56,0,27
function@_QMupml_modPupml_updateh..omp_par,3206,471,0,2957,22,301,1.81605e+07,2.08355e+06,1.52167e+07,890.062,994586
function@_QMupml_modPupml_updatee_homo,56,0,0,56,0,28,56,0,56,0,28
function@_QMupml_modPupml_updatee_homo..omp_par,4669,711,0,4198,22,509,1.85985e+07,956920,1.46827e+07,13.75,899064
function@_QMupml_modPupml_updatee_simple,56,0,0,56,0,28,56,0,56,0,28
function@_QMupml_modPupml_updatee_simple..omp_par,5276,695,0,4694,22,563,2.11784e+07,902596,1.68431e+07,13.75,1.0768e+06
function@_QMupml_modPupml_initd,0,0,0,0,0,0,0,0,0,0,0
function@_QMupml_modPupml_initd..omp_par,976,137,0,949,39,137,3.50781e+06,312433,3.25916e+06,223.688,194445
function@_QMupml_modPupml_inite,27,0,0,26,0,13,27,0,26,0,13
function@_QMupml_modPupml_inite..omp_par,695,437,0,413,72,349,320275,97557.3,115070,2811.73,141661
function@_QMupml_modPupml_end,0,0,0,0,0,90,0,0,0,0,48.3333
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,1,0,0,0,0,0.619048
function@_QMreadline_modPreadline,28,59,0,65,6,78,114.31,671.31,616.429,4.7663,615.967
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,1,0,0,0,0,9.80769
function@mpi_barrier_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_integers_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_reals_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bcast_logical_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_rank_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_create_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_coords_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_cart_shift_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_comm_rank_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_comm_size_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_ssend_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_bsend_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_sendrecv_,0,0,0,0,0,2,0,0,0,0,2
function@mpi_wait_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_isend_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_buffer_detach_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_pack_size_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_gather_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_struct_,0,0,0,0,0,2,0,0,0,0,2
function@mpi_type_commit_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_extent_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_free_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_vector_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_type_hvector_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_irecv_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_waitall_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_sendrecv_replace_,0,0,0,0,0,2,0,0,0,0,2
function@mpi_bsend_init_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_recv_init_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_dims_create_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_start_,0,0,0,0,0,1,0,0,0,0,1
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,1,0,0,0,1,0,1,0,0,1,0
function@_QMhuygens_modPhuygensh,1523,577,0,959,374,922,47583.6,24057,15589.2,14164.4,17569.3
function@_QMhuygens_modPhuygense,1926,748,0,1165,398,1125,58922.8,31437.5,20803,14172.8,23463.6
function@_QMhuygens_modPuin,961,314,0,240,475,200,16745.1,6433.53,2669.81,9462.93,3877.29
function@_QMmaterial_modPmat_init,1941,689,0,1772,61,866,3.27612e+08,9.53811e+07,2.65886e+08,928736,9.825e+07
function@_QMmaterial_modPmat_updatee,135,0,0,54,0,36,96.5,0,54,0,31
function@_QMmaterial_modPmat_updatee..omp_par.3,208,45,0,218,2,37,1.24354e+06,101369,892213,1.25,60833.9
function@_QMmaterial_modPmat_updatee..omp_par.2,73,23,0,84,2,11,20125.6,2547.69,15318.2,1.25,1689.88
function@_QMmaterial_modPmat_updatee..omp_par.1,78,20,0,88,2,11,20939.2,2945.12,16518.7,1.25,891.25
function@_QMmaterial_modPmat_updatee..omp_par,78,23,0,86,2,10,21369.6,5694.94,16916.8,1.25,1665.62
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,21,14,0,30,4,59,369.125,1137,118.266,1.5,2466
function@_QMpower_modPpower_init..omp_par,107,8,0,104,7,6,37074.4,2819.5,34184.1,850.25,2000.19
function@_QMpower_modPpower_stop,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_dft,20,8,0,8,2,10,206.87,154.963,17.3333,1.25926,249.407
function@_QMpower_modPpower_dft..omp_par.1,191,12,0,185,8,17,56979.1,4039.25,51858.9,850.875,4869.5
function@_QMpower_modPpower_dft..omp_par,82,0,0,64,4,5,1559.12,0,991.938,2.5,99.6875
function@_QMpower_modPpower_print,30,14,0,25,8,45,1300.45,2513.42,41.3906,8.69922,1598.53
function@_QMpower_modPpower_intere,14,21,0,18,0,29,4.33333,7.33333,14,0,17
function@_QMpower_modPpower_interh,30,19,0,24,0,33,10,6.33333,16,0,18.3333
function@_QMpower_modPread_power,10,5,0,13,0,77,37.0559,207.307,228.501,0,2613.89
function@_QMpower_modPpower_updateh,67,58,0,85,5,66,2793.22,2826.59,1472.59,54.3457,1604.59
function@timer_,0,0,0,0,0,5,0,0,0,0,3.85714
function@leapfrog_,46,68,0,63,14,74,3791.61,4730.62,1880.34,10.332,3165.87
function@_QMpec_modPpec_read,0,1,0,0,2,21,0,0.375,0,0.738281,56.5156
function@_QMpec_modPpec_init,712,360,0,446,42,448,326140,118163,135957,3712.87,206269
function@_QMpec_modPpec_apply,15,24,0,39,0,29,299.062,478.5,87.5625,0,197.188
function@_QMpec_modPpec_end,0,0,0,0,0,3,0,0,0,0,1.2
function@_QQmain,13,16,0,29,0,74,8.125,21.875,18.125,0,52.5
