"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_ssend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_bsend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_sendrecv_,4,0,0,4,0,26,4,0,4,0,26
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_struct_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_hvector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_irecv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,4,0,0,4,0,26,4,0,4,0,26
function@mpi_bsend_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_recv_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygensh,338,0,0,121,0,481,122,0,76,0,1085
function@_QMhuygens_modPhuygense,443,0,0,134,0,656,156.089,0,82.25,0,1452.23
function@_QMhuygens_modPuin,135,0,0,48,0,164,306.002,0,15.7691,0,339.946
function@_QMmaterial_modPmat_init,246,0,0,138,0,545,452980,0,41886.1,0,2.99414e+06
function@_QMmaterial_modPmat_updatee,69,0,0,28,0,0,48.5,0,28,0,0
function@_QMmaterial_modPmat_updatee..omp_par.3,109,0,0,91,0,9,434083,0,63740.7,0,25871.3
function@_QMmaterial_modPmat_updatee..omp_par.2,28,0,0,26,0,5,2828.42,0,105.833,0,5
function@_QMmaterial_modPmat_updatee..omp_par.1,27,0,0,27,0,5,2455.58,0,106.5,0,5
function@_QMmaterial_modPmat_updatee..omp_par,28,0,0,26,0,13,4089,0,93.25,0,3417.67
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,6,0,0,3,0,165,3,0,3,0,132.25
function@_QMpower_modPpower_init..omp_par,1,0,0,1,0,7,1,0,1,0,26.9167
function@_QMpower_modPpower_stop,0,0,0,0,0,10,0,0,0,0,455.833
function@_QMpower_modPpower_dft,7,0,0,7,0,9,44.2037,0,7,0,30.7963
function@_QMpower_modPpower_dft..omp_par.1,27,0,0,24,0,10,2174.83,0,88.3333,0,54.0833
function@_QMpower_modPpower_dft..omp_par,10,0,0,7,0,9,192.25,0,46.8333,0,90
function@_QMpower_modPpower_print,1,0,0,1,0,63,0.375,0,0.375,0,35.2617
function@_QMpower_modPpower_intere,0,0,0,0,0,23,0,0,0,0,3.57007e-09
function@_QMpower_modPpower_interh,0,0,0,0,0,23,0,0,0,0,3.57007e-09
function@_QMpower_modPread_power,117,0,0,14,0,254,14029.3,0,17.6932,0,6920.91
function@_QMpower_modPpower_updateh,24,0,0,17,0,21,5.2,0,15.4,0,43.1
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,113,0,0,40,0,144,860.877,0,47.1953,0,2259.2
function@_QMpec_modPpec_read,2,0,0,2,0,119,0.738281,0,0.738281,0,286.425
function@_QMpec_modPpec_init,125,0,0,97,0,384,13334,0,5957.88,0,98060.2
function@_QMpec_modPpec_apply,0,0,0,0,0,0,0,0,0,0,0
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,22,0,0,22,0,208,25.625,0,13.75,0,167.109
