"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMupml_modPupml_initd..omp_par,570,0,0,51,0,84,1.9335e+06,0,973.833,0,1367.17
function@_QMupml_modPupml_inite,10,0,0,10,0,0,10,0,10,0,0
function@_QMupml_modPupml_inite..omp_par,431,2,0,155,0,68,12817.7,1.33333,563.583,0,2644.33
function@_QMupml_modPupml_end,0,0,0,0,0,450,0,0,0,0,241.667
function@_QMupml_modPcheck_deallocate,0,0,0,0,0,9,0,0,0,0,6.33333
function@_QMreadline_modPreadline,11,0,0,7,0,64,14.1033,0,6,0,181.429
function@_QMreadline_modPcheckifkeyword,0,0,0,0,0,8,0,0,0,0,33.7308
function@mpi_barrier_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_bcast_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_integers_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_reals_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_bcast_logical_,0,0,0,0,0,13,0,0,0,0,13
function@mpi_cart_rank_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_cart_create_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_cart_coords_,0,0,0,0,0,11,0,0,0,0,11
function@mpi_cart_shift_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_comm_rank_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_comm_size_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_finalize_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_init_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_recv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_ssend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_bsend_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_sendrecv_,4,0,0,4,0,26,4,0,4,0,26
function@mpi_wait_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_isend_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_wtick_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_buffer_attach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_buffer_detach_,0,0,0,0,0,7,0,0,0,0,7
function@mpi_pack_size_,0,0,0,0,0,10,0,0,0,0,10
function@mpi_gather_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_struct_,0,0,0,0,0,16,0,0,0,0,16
function@mpi_type_commit_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_extent_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_type_free_,0,0,0,0,0,5,0,0,0,0,5
function@mpi_type_vector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_type_hvector_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_irecv_,0,0,0,0,0,14,0,0,0,0,14
function@mpi_waitall_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_sendrecv_replace_,4,0,0,4,0,26,4,0,4,0,26
function@mpi_bsend_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_recv_init_,0,0,0,0,0,15,0,0,0,0,15
function@mpi_dims_create_,0,0,0,0,0,9,0,0,0,0,9
function@mpi_start_,0,0,0,0,0,6,0,0,0,0,6
function@mpi_allreduce_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_abort_,0,0,0,0,0,0,0,0,0,0,0
function@mpi_reduce_,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygens_init,0,0,0,0,0,0,0,0,0,0,0
function@_QMhuygens_modPhuygensh,583,0,0,130,0,454,601.018,0,98.7857,0,1074.41
function@_QMhuygens_modPhuygense,740,0,0,147,0,613,763.804,0,96.3929,0,1435.68
function@_QMhuygens_modPuin,273,0,0,41,0,138,1130.04,0,19.6111,0,340.393
function@_QMmaterial_modPmat_init,553,0,0,155,0,458,1.05099e+06,0,125045,0,2.60139e+06
function@_QMmaterial_modPmat_updatee,75,0,0,28,0,0,54.5,0,28,0,0
function@_QMmaterial_modPmat_updatee..omp_par.3,186,0,0,87,0,2,864646,0,38153.2,0,2
function@_QMmaterial_modPmat_updatee..omp_par.2,37,0,0,25,0,2,3303.67,0,80,0,2
function@_QMmaterial_modPmat_updatee..omp_par.1,32,0,0,26,0,2,2423.33,0,80.6667,0,2
function@_QMmaterial_modPmat_updatee..omp_par,32,0,0,25,0,2,4076.67,0,80,0,2
function@calcflops_,0,0,0,0,0,0,0,0,0,0,0
function@_QMpower_modPpower_init,12,0,0,4,0,138,12,0,4,0,86.25
function@_QMpower_modPpower_init..omp_par,3,0,0,1,0,4,3,0,1,0,23.9167
function@_QMpower_modPpower_stop,0,0,0,0,0,10,0,0,0,0,455.833
function@_QMpower_modPpower_dft,7,0,0,7,0,9,44.2037,0,7,0,30.7963
function@_QMpower_modPpower_dft..omp_par.1,106,1,0,23,0,4,12710.2,0.666667,87.3333,0,28.5
function@_QMpower_modPpower_dft..omp_par,13,0,0,7,0,4,195.25,0,47.5,0,85
function@_QMpower_modPpower_print,4,0,0,1,0,63,16.875,0,0.375,0,35.2617
function@_QMpower_modPpower_intere,0,0,0,0,0,26,0,0,0,0,4
function@_QMpower_modPpower_interh,0,0,0,0,0,26,0,0,0,0,4
function@_QMpower_modPread_power,122,0,0,16,0,235,14032.5,0,18.0057,0,6448.73
function@_QMpower_modPpower_updateh,38,0,0,20,0,19,12.175,0,16,0,44.3
function@timer_,0,0,0,0,0,11,0,0,0,0,7.57143
function@leapfrog_,163,0,0,37,0,78,2002.97,0,50,0,1517.34
function@_QMpec_modPpec_read,2,0,0,2,0,117,0.738281,0,0.738281,0,286.062
function@_QMpec_modPpec_init,171,0,0,100,0,354,19966.4,0,5632.69,0,91458.9
function@_QMpec_modPpec_apply,0,0,0,0,0,3,0,0,0,0,3
function@_QMpec_modPpec_end,0,0,0,0,0,9,0,0,0,0,3.6
function@_QQmain,21,0,0,21,0,196,13.125,0,13.125,0,123.984
